new2kid,urban_ha,farm_ha,wood_ha,sng_ha,water_ha
"86891",0,51.5625,39.5,308.9375,0
"86892",0,38.75,26.25,334.375,0.625
"86893",2.31249993667006,0.9375,117.75,194.9375,84.0625
"86894",0.833333345750968,24.4792,43.4375,104.0625,227.1875
"86895",0,20.3125,51.5625,328.125,0
"86896",0,0.125,6.125,387.9375,5.8125
"86897",0.68749999627471,1.75,133.3125,259,5.25
"86898",0,0,283.6875,116.3125,0
"86899",0,0,7,358.25,34.75
"86900",0,0,0,393.1875,6.8125
"86901",0,65.8125,0,334.1875,0
"86902",0,85,0,310.25,4.75
"86903",0,2.0625,0,397.9375,0
"86904",0,0,0,393.625,6.375
"86905",0,0,0,400,0
"86906",0,0,2.8125,397.1875,0
"86907",0,0,0,393.8125,6.1875
"86908",0,0,0,397.125,2.875
"86909",0,0,0,359.1875,40.8125
"86910",0,0,0,395.75,4.25
"86911",0,0,0,400,0
"86912",0,0,0,400,0
"86913",0,0,0,400,0
"86914",0,0,1.1875,398.8125,0
"86915",0,0,0,400,0
"86916",0,0,9.75,390.25,0
"86917",0,6.3125,4.25,377.5625,11.875
"86918",0,14.625,32.125,353.25,0
"86919",0,13.0625,143.875,236.5625,6.5
"86920",0,0,138.5,261.5,0
"86921",0,0,33,362.625,4.375
"86922",0,1,0.9375,370.25,27.8125
"86923",0,0,0,400,0
"86924",0,0,0,392.875,7.125
"86925",0,0,215.9375,172.1875,11.875
"86926",0,0,337.4375,58.1875,4.375
"86927",0,0,349.75,50.25,0
"86928",0,0,225.875,166,8.125
"86929",0,36.5,8.1875,354.5625,0.75
"86930",0,13.1875,2.3125,373.125,11.375
"86931",0,46.3125,11.5,254.625,87.5625
"87119",22.9999995324761,285.6875,23.875,25.625,41.8125
"87120",16.8750001117587,338.9375,4.25,39.9375,0
"87121",46.3749997317791,310,7.625,36,0
"87122",9.93750002235174,357,4.625,27.3125,1.125
"87123",27.2499993443489,295.1875,23.9375,27.25,26.375
"87124",24.8125003650784,314.1875,18.875,42.125,0
"87125",6.74999998882413,338.9375,30.6875,23.625,0
"87126",8.50000001955777,337.8125,36.125,17.5625,0
"87127",1.31249995902181,371.0625,15.3125,12.3125,0
"87128",20.1874997466803,338.4375,15.5625,25.8125,0
"87129",37.6875001937151,274.6875,66.625,21,0
"87130",15.0625010952353,308.4375,52,24.5,0
"87131",9.375,195.875,62.1875,132.5625,0
"87132",0.625000009313226,38,34.625,326.75,0
"87133",0,183.4375,73.625,142.9375,0
"87134",1.81249994784594,115.875,55.25,227.0625,0
"87135",1.81250004097819,61.75,90.375,233.625,12.4375
"87136",1.37499999254942,91.125,69.75,237.75,0
"87137",1.06250001117587,105.3125,82.4375,211.1875,0
"87138",12.5624993816018,218.6875,94.0625,74.6875,0
"87139",22.750000457745,121.75,95.875,159.625,0
"87140",3.81250008940697,1,65.0625,330.125,0
"87141",2.68750004470348,29.4375,42.625,325.25,0
"87142",22.8750001639128,230.1875,81.3125,65.625,0
"87143",11.6875005885959,230.1875,93.4375,64.6875,0
"87144",22.562500089407,299.375,57.75,20.3125,0
"87145",17.4375004833564,277.75,69.9375,34.5625,0.3125
"87146",18.2500001508743,315.0625,39.0625,27.625,0
"87147",11.7499999701977,280.375,65.4375,42.4375,0
"87148",11.0625001601875,305.3125,73.125,10.5,0
"87149",1.49999996647239,309.875,71.9375,16.6875,0
"87150",1.18749998509884,368.0625,24.0625,6.6875,0
"87151",9.68749979510903,346.8125,17.5625,25.9375,0
"87152",12.5,334.375,34.0625,19.0625,0
"87153",27.5625001639128,316.8125,16.875,38.75,0
"87154",13.8124995864928,280.6875,85.0625,20.4375,0
"87155",13.8749999925494,230.125,132.9375,23.0625,0
"87156",1.31250004051253,308.375,55.875,34.4375,0
"87157",38.6250016279519,302.0625,51.6875,7.625,0
"87158",25.9375002235174,318.5,39.1875,16.375,0
"87159",6.12499974668026,346.5,37.375,10,0
"87160",10.0624999031425,345.3125,34.75,9.875,0
"87161",10.5625001247972,321.5625,39.5625,28.3125,0
"87162",11.9374999776483,368.0625,2.5,17.5,0
"87163",12.7499998547137,312.875,61.875,12.5,0
"87164",1.5625,296,87.9375,14.5,0
"87165",4.87500000745058,311.5625,72.875,10.6875,0
"87166",13.374999910593,280.0625,92.75,13.8125,0
"87167",5.49999997019768,324.5625,50.1875,19.75,0
"87168",0,320.375,69.625,10,0
"87169",2.87499995902181,335.375,22.625,39.125,0
"87170",3.18750003352761,325.4375,19.125,52.25,0
"87171",0,180.875,36.625,182.5,0
"87172",5.43749993667006,313.75,32.3125,48.5,0
"87173",2.87499995902181,335.625,22.25,39.25,0
"87174",1.62499994039536,152.375,89.5625,8.3125,148.125
"87196",84.875001385808,7.6875,2.75,130.3125,174.375
"87197",44.000001065433,86.0625,17.625,247.625,4.6875
"87198",275.124996900558,1.625,10.3125,112.3125,0.625
"87199",47.562500089407,142,26.9375,183.5,0
"87200",171.874997019768,96.125,42.375,89.625,0
"87201",54.4375009834766,227.875,56.25,61.4375,0
"87202",12.6875003683381,206.3125,49.625,131.375,0
"87203",1.68750006705523,163.875,46,187.375,1.0625
"87204",4.62500005960464,132.9375,8.0625,252.375,2
"87205",4.62500008288771,91.5,2.75,301.125,0
"87206",60.3749997913837,170.875,50.125,118.625,0
"87207",4.68749990686774,110.8125,16.3125,268.1875,0
"87208",0,7.1875,8.0625,384.75,0
"87209",14.8124997038394,159,35.625,190.5625,0
"87210",3.18750001024455,349.6875,2.5625,44.5625,0
"87211",5.18750010523945,277.8125,27.9375,87.6875,1.375
"87212",4.74999990547076,265.5,36.9375,92.8125,0
"87213",2.87500001722947,372.25,16.3125,8.5625,0
"87214",18.0624997243285,267.375,81.5,33.0625,0
"87215",8.12499988824129,312.5625,65.6875,13.625,0
"87216",1.50000001303852,303.5,71.125,23.875,0
"87217",2.87499995902181,282.4375,65.5,49.1875,0
"87218",4.93749994784594,274.6875,40.625,79.75,0
"87219",5.24999983608723,276.375,75.8125,42.5625,0
"87220",0,83.125,299.9375,16.9375,0
"87221",3.43750007450581,259.1875,78.5625,58.8125,0
"87222",2.24999999627471,201.5625,104.625,91.5625,0
"87223",4.0625000372529,50.625,131.75,213.5625,0
"87224",2.06249998882413,30.25,32.0625,335.625,0
"87225",1.25000000698492,3.625,76.8125,318.3125,0
"87226",3.18750003352761,5.8125,258.25,132.75,0
"87227",8.43749986961484,49.0625,9.8125,332.6875,0
"87228",0,90.5,66.4375,243.0625,0
"87229",6.06250013224781,327.6875,27.375,38.875,0
"87230",8.81250011734664,329.3125,18.375,42.4375,1.0625
"87231",2.87500005215406,117.1875,24.625,254.125,1.1875
"87232",0,161.75,12.25,226,0
"87233",13.5624997899868,324.375,4.8125,57.25,0
"87234",15.2500003576279,296.4375,55.8125,32.5,0
"87235",4.31249993853271,206.5625,169.125,20,0
"87236",5.81249995157123,196.5625,168.4375,29.1875,0
"87237",2.87499991245568,279.625,36.75,80.75,0
"87238",1.99999995529652,304.5,1.6875,91.8125,0
"87239",3.56250004842877,227.5,74.0625,86.875,8
"87240",2.2500000661239,270.5625,78.1875,49,0
"87241",5.12500014156103,190.25,51.875,152.75,0
"87242",1.87499998137355,196.0625,76.3125,125.75,0
"87243",4.81249997392297,306.3125,18.125,68.875,1.875
"87244",4.18750010430813,189.75,47,158.3125,0.75
"87245",1.87500007450581,82.8125,38.5,276.8125,0
"87246",6.12500011920929,45.4375,17.5625,330.875,0
"87247",3.56249995529652,135.0625,158.3125,103.0625,0
"87248",1.06250001117587,88.5,123.3125,41.8125,145.3125
"87249",0.87500000372529,264.5625,74.4375,36.6875,23.4375
"87250",1.18749998509884,221.5625,86.1875,91.0625,0
"87251",0,10.75,94.875,294.375,0
"87252",2.62499991804361,1.0625,272.125,118.6875,5.5
"87253",0,69.875,142.0625,175.625,12.4375
"87254",0,65.1875,61.25,272.6875,0.875
"87255",0,5.125,61,333.75,0.125
"87256",1.12500004470348,1.8125,1.25,391.6875,4.125
"87257",0,131.4375,50.9375,217.625,0
"87258",0,44.8125,159.8125,195.375,0
"87259",7.68750002607703,122.875,82.8125,167.25,19.375
"87260",0,108.1875,129.5,162.3125,0
"87261",1.81249994784594,8.75,129.125,254.8125,5.5
"87262",0,0,54.3125,344.3125,1.375
"87263",0,0,8.625,391.375,0
"87264",0,0,124.3125,275.6875,0
"87265",0,0,48.1875,351.8125,0
"87266",0,10.1875,57.1875,332.625,0
"87267",0,45.75,109.6875,160.625,83.9375
"87268",2.06249998882413,5.125,29.0625,67.3125,296.4375
"87269",17.9374997271225,95.0625,154.1875,123.5625,9.25
"87270",1.18749998509884,166.375,140.0625,92.375,0
"87271",0.0624999986030161,55.9375,247.9375,89.8125,6.25
"87272",44.9374992400408,25.0625,52.3125,252.25,25.4375
"87273",27.1250000223517,1.9375,4.3125,358.875,7.75
"87274",8.18749987520278,3.375,0,388.4375,0
"87275",0,72.0625,31.0625,296.875,0
"87276",0,0,189.625,196.6875,13.6875
"87277",21.5000001713634,29.5,2.125,346.875,0
"87278",0,15.5625,0.8125,383.625,0
"87279",5.12500004842877,7.4375,3.375,380.3125,3.75
"87280",0,0,1.25,398.75,0
"87281",4.6250001527369,0.625,0,381.1875,13.5625
"87282",5.99999995902181,4.3125,5,380.5625,4.125
"87283",0.68749999627471,0,18.4375,374.375,6.5
"87284",0,2.5625,15.5625,378.5625,3.3125
"87285",2.74999998509884,0.3125,4.6875,392.25,0
"87286",0,19.3125,42.75,337.9375,0
"87287",50.3750018775463,112.6875,71.875,105.5,59.5625
"87372",2.87499995902181,340.5,25.25,29.4375,1.9375
"87373",10.9999999403954,304.75,33.9375,39.0625,11.25
"87374",4.43750005215406,188.4375,81.75,55.5,69.875
"87375",84.0625002980232,190.75,60,51.0625,14.125
"87376",31.4375003799796,213.4375,72.125,35.375,47.625
"87377",25.0625004060566,308.9375,25.9375,39.5,0.5625
"87378",9.93749974295497,326.3125,7.3125,56.4375,0
"87379",9.75000007310882,267.5,23.8125,98.9375,0
"87380",7.06249984214082,113.3125,94.8125,168.0625,16.75
"87381",5.00000016763806,175.9375,60.125,155.625,3.3125
"87382",8.93749985843897,200.0625,20.1875,169.5625,1.25
"87383",2.81249992549419,238.125,27.875,130.125,1.0625
"87384",4.99999988824129,153.625,126.125,69.0625,46.1875
"87385",14.6249998360872,195.3125,44.5625,117.125,28.375
"87386",3.37500013411045,199.25,33.4375,163.9375,0
"87387",0,97.6875,201.125,99.5,1.6875
"87388",0,96.625,158.1875,145.1875,0
"87389",0,121.25,34.6875,242.0625,2
"87390",0,21.4375,21.5625,357,0
"87391",0,0.4375,182.9375,199.0625,17.5625
"87392",0,0,351.5625,48.4375,0
"87393",0,9.0625,231.4375,158.625,0.875
"87394",0,26.1875,150.8125,212.9375,10.0625
"87395",0,14.6875,226.125,156.375,2.8125
"87396",0,36,29.125,331.125,3.75
"87397",0,12.375,82.1875,305.4375,0
"87398",0,36.375,225.875,137.75,0
"87399",0,20.1875,194.75,185.0625,0
"87400",0,4.25,249.75,146,0
"87401",0,7.125,194.0625,198.8125,0
"87402",0,3.5625,308.6875,86.75,1
"87403",0,13.1875,197.5,189.3125,0
"87404",0,0.625,109.125,290.25,0
"87405",0,14.75,50.0625,335.1875,0
"87406",0.812499970197678,175.125,11.8125,212.25,0
"87407",0,8,67.625,323.25,1.125
"87408",0,0,161.25,238.75,0
"87409",0,0,0.125,399.875,0
"87410",0,0,0,400,0
"87411",0,0,2.1875,396.375,1.4375
"87412",0,49.5,0.625,349.875,0
"87413",36.3125004805624,114.8125,40.375,208.5,0
"87414",0,18.1875,117.375,264.4375,0
"87415",0,0,0,400,0
"87416",0,0,215.8125,184.1875,0
"87417",0,0,141.8125,258.1875,0
"87418",0,0.6875,75.3125,324,0
"87419",1.37499999254942,146.8125,5.4375,246.375,0
"87420",2.81250001862645,382.4375,5.3125,9.4375,0
"87421",2.1874999627471,394.0625,0.8125,2.9375,0
"87422",63.1250008009374,309.375,15.125,12.375,0
"87423",5.37499994970858,364.6875,3.0625,26.875,0
"87424",16.8750002980232,357.8125,2.0625,23.25,0
"87425",15.4375000856817,244.375,6.875,133.3125,0
"87426",10.0000000558794,309.3125,14.3125,66.375,0
"87427",209.812501072884,58.5,38.8125,92.875,0
"87428",360.9375,0,14.3850855745721,21.4899144254279,3.1875
"87429",148.43750372529,28.3125,70.5,134.125,18.625
"87430",161.312504857779,52.5625,43.875,126.8125,15.4375
"87431",93.1249991059303,141.75,51.4375,113.6875,0
"87432",154.625004529953,72.3125,23.8125,149.25,0
"87433",51.2500004842877,47.8125,74.3125,210.625,16
"87434",89.1874997876585,36.75,46.125,217.875,10.0625
"87435",113.812500238419,88.625,37.875,159.6875,0
"87436",8.06250004097819,82.6875,61.1875,248.0625,0
"87437",5.81249997485429,96.1875,50.1875,246.8125,1
"87438",9.4374998472631,172.125,22.125,194.0625,2.25
"87439",0,127.5625,10.875,261.5625,0
"87440",0,0,159,241,0
"87441",1.62499994039536,0,247.625,35.1875,115.5625
"87442",1.6874999855645,6.125,213.5625,68.25,110.375
"87443",0,0,129.375,269.75,0.875
"87444",0,0,0,384.375,15.625
"87445",0,0,0,397.1875,2.8125
"87446",0.124999997206032,29.1875,88.375,279.875,2.4375
"87447",4.81249988079071,239.9375,30.625,123.875,0.75
"87448",0,253.75,5.0625,141.1875,0
"87449",5.74999978998676,303.75,23.5625,66.9375,0
"87450",0,174.125,75.5625,150.3125,0
"87451",0.68749999627471,118.4375,117.875,157.6875,5.3125
"87452",0.937499990686774,157.5625,90.875,150.625,0
"87453",2.12499992921948,56.9375,135.625,205.3125,0
"87454",0,13.8125,3,383.1875,0
"87455",0,0,1.9375,398.0625,0
"87456",0,0,7.6875,371.1875,21.125
"87457",1.62500001024455,2.0625,39.1875,356.1875,0.9375
"87458",0,0,10.6875,389.3125,0
"87459",0,0.875,3.625,395.5,0
"87460",0,0,73.25,326.5625,0.1875
"87461",0,0,133.125,262.5625,4.3125
"87462",1.06250001117587,2.125,99.75,212.875,84.1875
"87463",0,0,4.875,391.3125,3.8125
"87464",0,0,0.6875,399.3125,0
"87465",0,0,2.3125,397.6875,0
"87466",0,0,1.0625,398.9375,0
"87467",0,0,26.625,373.375,0
"87468",0,16.75,48.875,283.5,50.875
"87469",0,52.25,69.0625,15.125,263.5625
"87470",0,155.625,5.625,107,131.75
"87471",0,4.0625,78.75,316.9375,0.25
"87472",0,0,10.25,389.75,0
"87473",0,46.25,70.5625,283.1875,0
"87474",0,0,7.9375,392.0625,0
"87475",0,0,0,400,0
"87476",0,0,0,400,0
"87477",0,0,3.6875,396.3125,0
"87478",0,47.6875,110.0625,238.5,3.75
"87479",0,41.5,58.125,226.1875,74.1875
"87480",0,0,25.75,374.25,0
"87481",0,0,1.25,395.75,3
"87482",0,0,12.4375,321,66.5625
"87483",0,0,2.625,377,20.375
"87484",0,0,7.0625,386.4375,6.5
"87485",0,0,8.125,391.875,0
"87486",0,0,6.75,393.25,0
"87487",0,0,0,400,0
"87488",0,0,0,400,0
"87489",0,0,0,400,0
"87490",0,0,0,400,0
"87491",0,0,0,400,0
"87492",0,0,4.0625,395.9375,0
"87493",0,0,16.8125,353.3125,29.875
"87494",0,0,4.875,382.25,12.875
"87495",0.312500004656613,0,6.125,393.5625,0
"87496",2.5000000372529,6.5,47.3125,341.25,2.4375
"87497",0,4.375,72.5625,323.0625,0
"87498",4.37499987892807,63.5,70.6875,261.4375,0
"87499",0,5.9375,92.375,301.6875,0
"87500",0,0,23.3125,376.625,0.0625
"87501",0,0,0,400,0
"87502",0,0,0,400,0
"87503",0,0,0,400,0
"87504",0,0,0,400,0
"87505",0,0,0,400,0
"87506",0,0,0,400,0
"87507",0,0,1.9375,398.0625,0
"87508",0,0,0,400,0
"87509",0,0,0,400,0
"87510",0,0,2.3125,397.6875,0
"87511",0,0,0,400,0
"87512",0,0,4.5625,395.4375,0
"87513",0,0,57.25,342.75,0
"87514",0,0,35.875,364.125,0
"87515",0,22.5625,246.125,115.4375,15.875
"87516",0,64.3125,123.375,212.3125,0
"87517",1.43750002607703,155.5625,158.8125,84.1875,0
"87518",1.81249999441206,106.125,245.875,46.1875,0
"87519",0,0,262.25,137.75,0
"87520",1.12500000977889,128.25,67.625,203,0
"87521",45.2800842002034,205.7199,59.8125,89.1875,0
"87522",204.249995201826,86.8125,52.375,46.8125,9.75
"87526",3.25000006705523,99.3125,60.9375,42.5625,193.9375
"87527",13.4999997913837,258.9375,64.6875,54.5,8.375
"87528",0,197.875,118.75,83.375,0
"87529",0,229.125,101.25,69.625,0
"87530",0,25.3125,302.4375,72.25,0
"87531",3.99999991059303,72.375,164.5625,159.0625,0
"87532",3.31250000745058,255.3125,79.0625,62.3125,0
"87533",0,141.375,13.5,43.5,201.625
"87534",16.6666662941376,137.4583,15.5,20.25,210.125
"87535",3.99999991059303,269.125,75.0625,48.125,3.6875
"87536",0,150.75,160.25,89,0
"87537",0,68.25,182.0625,149.6875,0
"87538",0,0,245.375,154.625,0
"87539",0,0,169.4375,230.5625,0
"87540",0,11.9375,214.8125,173.25,0
"87541",0,36.8125,189.25,173.9375,0
"87542",24.2499992251396,159.4375,144.125,72.1875,0
"87543",10.7499997131526,138.375,148.125,76.0625,26.6875
"87545",2.74999998509884,27.8125,127.625,241,0.8125
"87546",0,0,0,400,0
"87547",0,17.6875,225.4375,156.875,0
"87548",0,0,204.5625,195.4375,0
"87549",0,0,45.625,354.375,0
"87550",0,0,0,398.9375,1.0625
"87551",0,111.0625,4.75,279.75,4.4375
"87552",0,71.125,3,325.875,0
"87553",0,0.125,0,398.75,1.125
"87554",0,0,0,390,10
"87555",0,0,4.625,395.375,0
"87556",0,0,7.25,365.6875,27.0625
"87557",0,0,0,367.0625,32.9375
"87558",0,0,0,400,0
"87559",0,0,14.125,379.5,6.375
"87560",0,0,1.6875,398.3125,0
"87561",0,0,0,400,0
"87562",0,0,0,400,0
"87563",0,0,0,400,0
"87564",0,0,0.75,399.25,0
"87565",0,0,0,400,0
"87566",0,0,130.6875,269.3125,0
"87567",0,0,319.75,80.25,0
"87568",0,0,286.125,113.875,0
"87569",0,0.6875,271.4375,127.875,0
"87570",0,28.875,286.875,84.25,0
"87571",0,42.6875,110.8125,246.5,0
"87572",0,85.875,27.0625,287.0625,0
"87573",0,16.5,0,381,2.5
"87574",0,0,0,399.0625,0.9375
"87575",0,0,0,397.8125,2.1875
"87576",0,0,0.6875,369.375,29.9375
"87577",0,0,16.9375,368.8125,14.25
"87578",0,0,31.0625,365.6875,3.25
"87579",0,0,0,386.875,13.125
"87580",0,7.375,4.625,268.6875,119.3125
"87768",9.18750008568168,224.9375,26,13.625,126.25
"87769",37.9999995231628,322.3125,5.875,33.8125,0
"87770",50.0625010579824,314.625,4.875,30.4375,0
"87771",34.6250007860363,314.8125,6.75,43.8125,0
"87772",25.9999997913837,319.875,34.5625,19.5625,0
"87773",7.49999993713573,361.875,17.9375,12.6875,0
"87774",36.0624996013939,288.1875,25.0625,50.6875,0
"87775",19.5000004023314,293.5,62.625,23.4375,0.9375
"87776",9.43750040605664,324.875,40.5625,25.125,0
"87777",6.43750010058284,347.125,37.75,8.6875,0
"87778",11.1250001937151,323.125,33.8125,31.9375,0
"87779",29.1250007227063,302.5625,42.1875,26.125,0
"87780",19.1250000731088,302.25,41.0625,37.5625,0
"87781",5.06249987520278,320.75,38.6875,35.5,0
"87782",23.8125003874302,207.8125,140.4375,27.9375,0
"87783",5.24999983608723,234.3125,151.0625,9.375,0
"87784",10.7499999809079,315.25,60.5625,13.4375,0
"87785",1.25000001862645,137.625,184.375,76.75,0
"87786",7.12499999208376,179.0625,171.1875,42.625,0
"87787",5.75000010430813,213.5,85.1875,95.5625,0
"87788",4.9999998183921,134.125,42.6875,218.1875,0
"87789",1.56249997671694,61.9375,37.6875,298.8125,0
"87790",0.249999994412065,9.375,110.8125,279.5625,0
"87791",3.56250007171184,230.0625,68,98.375,0
"87792",3.56250004842877,289.875,90.8125,15.75,0
"87793",25.6250007078052,282,60.75,31.625,0
"87794",29.3749995529652,278.125,81.9375,10.5625,0
"87795",4.5625000493601,313.8125,56.9375,24.1875,0.5
"87796",33.9375009760261,312.75,33.5625,19.75,0
"87797",3.99999981746078,309.4375,74.3125,12.25,0
"87798",6.68750014156103,237.875,143.75,11.6875,0
"87799",2.49999997904524,330.5,39.375,27.625,0
"87800",9.00000019464642,349.4375,23.0625,17.0625,1.4375
"87801",9.31249987334013,351.6875,19.3125,19.6875,0
"87802",5.43750002980232,357.5,31.125,5.9375,0
"87803",1.06250001117587,352,25.1875,21.75,0
"87804",16.7499998467974,251.875,108.4375,22.9375,0
"87805",23.8124996423721,289.4375,56.5,30.25,0
"87806",9.68750026077032,292.3125,79.3125,18.6875,0
"87807",5.49999997019768,309.3125,72.1875,13,0
"87808",14.9375007371418,321.4375,47.125,16.5,0
"87809",12.1249997988343,346.75,26.6875,14.4375,0
"87810",2.37500006332994,283.5625,90.5625,23.5,0
"87811",9.18750017881393,364.3125,20.5,6,0
"87812",107.187497615814,281,0,11.8125,0
"87813",98.7499975599349,249,29.125,23.125,0
"87814",4.6875,364.3125,21.625,9.375,0
"87815",1.5625,331.875,34.125,32.4375,0
"87816",0.87500000372529,364.0625,21.625,13.4375,0
"87817",0,277.9375,107.5,14.5625,0
"87818",0,278.0625,95.9375,26,0
"87819",1.18749998509884,216.3125,31.1875,151.3125,0
"87820",0,134.9375,37.625,227.4375,0
"87821",0,11,33.3125,355.6875,0
"87822",0,140.25,75.4375,184.3125,0
"87823",0,241.125,85.6875,73.1875,0
"87824",23.2500000158325,224.5,91.4375,29.1875,31.625
"87846",69.5000000298023,19.875,42.4375,88.5,179.6875
"87847",156.937498599291,35.625,60.0625,145.3125,2.0625
"87848",188.075037300587,59.425,40.25,103.8125,8.4375
"87849",61.1250016838312,249.9375,43.875,43.1875,1.875
"87850",43.3749996125698,212.5,91.25,52.875,0
"87851",50.1875013113022,178.6875,71.5625,98.3125,1.25
"87852",42.7500002086163,157.0625,42.6875,113.0625,44.4375
"87853",12.4999999068677,208.75,29.4375,149.3125,0
"87854",19.4999992847443,145.5625,6.75,228.1875,0
"87855",67.8124994039536,110,24.75,197.4375,0
"87856",94.6874991059303,126.625,27.5625,151.125,0
"87857",42.687501013279,69.5,8.625,279.1875,0
"87858",0.124999997206032,0,0,399.875,0
"87859",24.1249993443489,41.5,5.6875,328.6875,0
"87860",7.18749996740371,341.5625,17.6875,33.5625,0
"87861",0.937500037252903,259.0625,50.8125,89.1875,0
"87862",16.9999998062849,260.8125,98.8125,23.375,0
"87863",6.12500002607703,374.0625,1.875,17.9375,0
"87864",25.3749994561076,340.5625,28.25,5.8125,0
"87865",22.5625007413328,296.375,47.0625,32.5625,1.4375
"87866",2.99999993294477,293.375,83.9375,19.6875,0
"87867",2.93750001583248,300.125,43.625,53.3125,0
"87868",6.37499990407377,213.8125,121.0625,58.75,0
"87869",2.24999999627471,223.75,44.875,129.125,0
"87870",0,46.6875,180.5,172.8125,0
"87871",5.81250013783574,20.625,37.8125,335.75,0
"87872",2.24999999627471,107.8125,65.25,224.6875,0
"87873",10.1249998435378,129.625,40.6875,219.5625,0
"87874",24.1875004954636,33.625,11.5,330.6875,0
"87875",1.12500004470348,0,119.5625,279.3125,0
"87876",5.93750001862645,3.625,280.625,109.8125,0
"87877",0.749999983236194,8.1875,73.3125,317.75,0
"87878",2.12500002235174,1,163.75,233.125,0
"87879",4.06250000232831,190.3125,18.3125,187.3125,0
"87880",6.68749997857958,279.4375,0.9375,112.9375,0
"87881",5.43750002980232,269.25,11.5625,113.75,0
"87882",17.1250000596046,240,8.875,134,0
"87883",9.06249983236194,288.625,2.1875,100.125,0
"87884",5.31250005587935,161.375,23.5625,209.75,0
"87885",3.4999999217689,34.3125,294.5,67.6875,0
"87886",5.25000002235174,182.375,96.375,116,0
"87887",6.93749981001019,249.0625,12.125,124.1875,7.6875
"87888",1.74999999580905,317.625,23.1875,55.25,2.1875
"87889",1.00000000093132,250.8125,93.3125,44.125,10.75
"87890",0,162.6875,87.5625,149.75,0
"87891",3.31249982118607,56.6875,133.4375,196.125,10.4375
"87892",0,19.375,158.5625,219.125,2.9375
"87893",0,34.0625,7,358.9375,0
"87894",0,92,39.375,268.625,0
"87895",0,36.9375,16.125,346.9375,0
"87896",2.06250008195639,34.1875,148.1875,215.5625,0
"87897",0,27.5625,57.375,314,1.0625
