"","new2kid","sr_100_2000","sr_100_2031"
"1353",48579,28,28
"1354",48580,0,0
"1355",48765,0,0
"1356",48766,23,23
"1357",48767,23,23
"1358",48768,0,0
"1359",48769,0,0
"1360",48770,0,0
"1361",49081,0,0
"1362",49082,0,0
"1363",49083,0,0
"1364",49084,28,28
"1365",49085,27,27
"1366",49086,26,26
"1367",49087,28,28
"1368",49088,27,27
"1369",49089,0,0
"1370",49092,0,0
"1371",49110,0,0
"1372",49111,0,0
"1373",49112,0,0
"1374",49115,0,0
"1375",49116,32,32
"1376",49117,0,0
"1377",49120,0,0
"1378",49121,0,0
"1379",49122,21,21
"1380",49123,17,17
"1381",49124,25,25
"1382",49125,0,0
"1383",49126,0,0
"1384",49127,0,0
"1385",49131,0,0
"1386",49132,0,0
"1387",49133,27,27
"1388",49134,0,0
"1389",49159,0,0
"1390",49160,0,0
"1391",49161,24,24
"1392",49162,24,24
"1393",49163,24,24
"1394",49164,24,24
"1395",49165,0,0
"1396",49166,0,0
"1397",49167,0,0
"1398",49168,0,0
"1399",49169,0,0
"1400",49170,0,0
"1401",49173,0,0
"1402",49174,0,0
"1403",49175,0,0
"1404",49176,0,0
"1405",49177,0,0
"1406",49178,0,0
"1407",49179,0,0
"1408",49180,0,0
"1409",49181,0,0
"1410",49182,0,0
"1411",49215,0,0
"1412",49216,0,0
"1413",49221,0,0
"1414",49222,0,0
"1415",49223,0,0
"1416",49224,25,25
"1417",49225,28,28
"1418",49226,27,27
"1419",49227,25,25
"1420",49228,26,26
"1421",49229,27,27
"1422",49230,0,0
"1423",49231,0,0
"1424",49232,0,0
"1425",49415,0,0
"1426",49416,23,23
"1427",49417,20,20
"1428",49418,0,0
"1429",49733,0,0
"1430",49734,0,0
"1431",49735,0,0
"1432",49736,33,33
"1433",49737,27,27
"1434",49738,26,26
"1435",49739,0,0
"1436",49741,0,0
"1437",49742,0,0
"1438",49743,0,0
"1439",49761,0,0
"1440",49762,0,0
"1441",49763,0,0
"1442",49765,0,0
"1443",49766,31,31
"1444",49767,0,0
"1445",49768,0,0
"1446",49771,0,0
"1447",49772,22,22
"1448",49773,19,19
"1449",49774,0,0
"1450",49775,0,0
"1451",49781,0,0
"1452",49782,21,21
"1453",49783,22,22
"1454",49784,0,0
"1455",49785,0,0
"1456",49806,0,0
"1457",49807,0,0
"1458",49808,0,0
"1459",49809,0,0
"1460",49810,25,25
"1461",49811,26,26
"1462",49812,23,23
"1463",49813,24,24
"1464",49814,23,23
"1465",49815,0,0
"1466",49866,0,0
"1467",49867,0,0
"1468",49873,0,0
"1469",49874,0,0
"1470",49875,0,0
"1471",49876,0,0
"1472",49877,0,0
"1473",49878,26,26
"1474",49879,27,27
"1475",49880,0,0
"1476",49881,0,0
"1477",49882,0,0
"1478",50064,0,0
"1479",50065,0,0
"1480",50066,22,22
"1481",50067,21,21
"1482",50068,0,0
"1483",50385,0,0
"1484",50386,0,0
"1485",50387,0,0
"1486",50388,26,26
"1487",50389,0,0
"1488",50390,0,0
"1489",50391,0,0
"1490",50392,27,27
"1491",50393,0,0
"1492",50394,0,0
"1493",50411,0,0
"1494",50412,26,26
"1495",50413,0,0
"1496",50414,0,0
"1497",50415,0,0
"1498",50416,30,30
"1499",50417,23,23
"1500",50418,0,0
"1501",50419,0,0
"1502",50420,0,0
"1503",50421,0,0
"1504",50422,0,0
"1505",50423,0,0
"1506",50424,0,0
"1507",50427,0,0
"1508",50428,0,0
"1509",50431,0,0
"1510",50432,23,23
"1511",50433,19,19
"1512",50434,20,20
"1513",50435,0,0
"1514",50458,0,0
"1515",50459,0,0
"1516",50460,0,0
"1517",50461,0,0
"1518",50462,24,24
"1519",50463,0,0
"1520",50464,0,0
"1521",50465,0,0
"1522",50468,0,0
"1523",50469,0,0
"1524",50470,0,0
"1525",50471,0,0
"1526",50516,0,0
"1527",50517,0,0
"1528",50518,0,0
"1529",50527,0,0
"1530",50528,0,0
"1531",50529,0,0
"1532",50530,0,0
"1533",50714,0,0
"1534",50715,22,22
"1535",50716,27,27
"1536",50717,22,22
"1537",50718,0,0
"1538",50719,0,0
"1539",51037,0,0
"1540",51038,0,0
"1541",51039,26,26
"1542",51040,0,0
"1543",51041,0,0
"1544",51042,0,0
"1545",51043,31,31
"1546",51044,0,0
"1547",51045,0,0
"1548",51061,0,0
"1549",51062,0,0
"1550",51063,26,26
"1551",51064,20,20
"1552",51065,24,24
"1553",51066,27,27
"1554",51067,24,24
"1555",51068,23,23
"1556",51069,26,26
"1557",51070,22,22
"1558",51071,0,0
"1559",51075,0,0
"1560",51076,0,0
"1561",51077,0,0
"1562",51078,0,0
"1563",51081,0,0
"1564",51082,20,20
"1565",51083,20,20
"1566",51084,23,23
"1567",51085,0,0
"1568",51100,0,0
"1569",51101,0,0
"1570",51102,0,0
"1571",51109,0,0
"1572",51111,0,0
"1573",51112,24,24
"1574",51113,0,0
"1575",51117,0,0
"1576",51118,0,0
"1577",51119,0,0
"1578",51120,0,0
"1579",51121,0,0
"1580",51122,0,0
"1581",51123,0,0
"1582",51364,0,0
"1583",51365,22,22
"1584",51366,24,24
"1585",51367,21,21
"1586",51368,21,21
"1587",51369,0,0
"1588",51370,0,0
"1589",51371,0,0
"1590",51654,0,0
"1591",51656,0,0
"1592",51688,0,0
"1593",51689,0,0
"1594",51690,0,0
"1595",51692,0,0
"1596",51693,31,31
"1597",51694,30,30
"1598",51695,0,0
"1599",51696,0,0
"1600",51712,0,0
"1601",51713,22,22
"1602",51714,23,23
"1603",51715,27,27
"1604",51716,23,23
"1605",51717,23,23
"1606",51718,28,28
"1607",51719,28,28
"1608",51720,23,23
"1609",51721,0,0
"1610",51724,0,0
"1611",51725,0,0
"1612",51726,19,19
"1613",51727,22,22
"1614",51728,0,0
"1615",51731,0,0
"1616",51732,26,26
"1617",51733,26,26
"1618",51734,0,0
"1619",51735,0,0
"1620",51750,0,0
"1621",51751,0,0
"1622",51752,0,0
"1623",51753,0,0
"1624",51754,0,0
"1625",51755,0,0
"1626",51758,0,0
"1627",51759,0,0
"1628",51760,0,0
"1629",51761,0,0
"1630",51762,0,0
"1631",51763,0,0
"1632",51768,0,0
"1633",51769,0,0
"1634",51773,0,0
"1635",52013,0,0
"1636",52014,0,0
"1637",52015,21,21
"1638",52016,21,21
"1639",52017,21,21
"1640",52018,21,21
"1641",52019,20,20
"1642",52020,24,24
"1643",52021,0,0
"1644",52303,0,0
"1645",52304,0,0
"1646",52305,0,0
"1647",52306,0,0
"1648",52307,0,0
"1649",52308,0,0
"1650",52341,0,0
"1651",52342,0,0
"1652",52343,0,0
"1653",52344,25,25
"1654",52345,26,26
"1655",52346,0,0
"1656",52360,0,0
"1657",52362,0,0
"1658",52363,25,25
"1659",52364,24,24
"1660",52365,25,25
"1661",52366,24,24
"1662",52367,21,21
"1663",52368,23,23
"1664",52369,24,24
"1665",52370,0,0
"1666",52371,0,0
"1667",52373,0,0
"1668",52374,0,0
"1669",52375,19,19
"1670",52376,23,23
"1671",52377,18,18
"1672",52378,0,0
"1673",52380,0,0
"1674",52381,0,0
"1675",52382,27,27
"1676",52383,27,27
"1677",52384,0,0
"1678",52401,0,0
"1679",52402,0,0
"1680",52403,28,28
"1681",52404,23,23
"1682",52405,0,0
"1683",52406,0,0
"1684",52408,0,0
"1685",52409,23,23
"1686",52410,23,23
"1687",52411,26,26
"1688",52412,0,0
"1689",52663,0,0
"1690",52664,23,23
"1691",52665,21,21
"1692",52666,22,22
"1693",52667,24,24
"1694",52668,22,22
"1695",52669,20,20
"1696",52670,21,21
"1697",52671,0,0
"1698",52953,0,0
"1699",52954,0,0
"1700",52955,28,28
"1701",52956,24,24
"1702",52957,23,23
"1703",52958,0,0
"1704",52959,0,0
"1705",52993,0,0
"1706",52994,0,0
"1707",52995,26,26
"1708",52996,0,0
"1709",52997,0,0
"1710",53010,0,0
"1711",53011,0,0
"1712",53012,0,0
"1713",53013,23,23
"1714",53014,24,24
"1715",53015,23,23
"1716",53016,23,23
"1717",53017,21,21
"1718",53018,23,23
"1719",53019,27,27
"1720",53020,0,0
"1721",53023,0,0
"1722",53024,20,20
"1723",53025,23,23
"1724",53026,18,18
"1725",53027,17,17
"1726",53028,0,0
"1727",53030,0,0
"1728",53031,27,27
"1729",53032,25,25
"1730",53033,24,24
"1731",53034,0,0
"1732",53035,0,0
"1733",53041,0,0
"1734",53042,0,0
"1735",53052,0,0
"1736",53053,0,0
"1737",53054,24,24
"1738",53055,24,24
"1739",53056,0,0
"1740",53058,0,0
"1741",53059,24,24
"1742",53060,26,26
"1743",53061,0,0
"1744",53062,0,0
"1745",53312,0,0
"1746",53313,0,0
"1747",53314,24,23
"1748",53315,23,23
"1749",53316,22,22
"1750",53317,22,22
"1751",53318,23,23
"1752",53319,20,20
"1753",53320,21,21
"1754",53321,0,0
"1755",53322,0,0
"1756",53604,0,0
"1757",53605,24,24
"1758",53606,22,22
"1759",53607,22,22
"1760",53608,23,23
"1761",53609,0,0
"1762",53610,0,0
"1763",53611,0,0
"1764",53644,0,0
"1765",53645,0,0
"1766",53646,0,0
"1767",53647,0,0
"1768",53648,0,0
"1769",53661,0,0
"1770",53662,20,20
"1771",53663,24,24
"1772",53664,25,25
"1773",53665,21,21
"1774",53666,23,23
"1775",53667,20,20
"1776",53668,26,26
"1777",53669,20,20
"1778",53670,0,0
"1779",53672,0,0
"1780",53673,0,0
"1781",53674,20,20
"1782",53675,21,21
"1783",53676,19,19
"1784",53677,23,23
"1785",53678,0,0
"1786",53680,0,0
"1787",53681,0,0
"1788",53682,26,26
"1789",53683,28,28
"1790",53684,23,23
"1791",53685,0,0
"1792",53688,0,0
"1793",53692,0,0
"1794",53693,0,0
"1795",53694,0,0
"1796",53703,0,0
"1797",53704,0,0
"1798",53705,23,23
"1799",53706,0,0
"1800",53707,0,0
"1801",53708,0,0
"1802",53709,25,25
"1803",53710,26,26
"1804",53711,0,0
"1805",53958,0,0
"1806",53959,0,0
"1807",53960,0,0
"1808",53961,0,0
"1809",53962,0,0
"1810",53963,18,18
"1811",53964,19,19
"1812",53965,21,21
"1813",53966,23,23
"1814",53967,20,20
"1815",53968,20,20
"1816",53969,20,20
"1817",53970,21,22
"1818",53971,19,19
"1819",53972,0,0
"1820",54254,0,0
"1821",54255,24,24
"1822",54256,32,32
"1823",54257,27,27
"1824",54258,25,25
"1825",54259,24,24
"1826",54260,23,23
"1827",54261,0,0
"1828",54262,0,0
"1829",54263,0,0
"1830",54264,0,0
"1831",54265,0,0
"1832",54266,0,0
"1833",54267,0,0
"1834",54268,0,0
"1835",54296,0,0
"1836",54297,0,0
"1837",54298,0,0
"1838",54299,0,0
"1839",54311,0,0
"1840",54312,0,0
"1841",54313,0,0
"1842",54314,0,0
"1843",54315,19,19
"1844",54316,23,23
"1845",54317,20,20
"1846",54318,0,0
"1847",54319,0,0
"1848",54320,0,0
"1849",54322,0,0
"1850",54323,21,21
"1851",54324,21,21
"1852",54325,20,20
"1853",54326,20,20
"1854",54327,20,20
"1855",54328,0,0
"1856",54329,0,0
"1857",54331,0,0
"1858",54332,0,0
"1859",54333,26,26
"1860",54334,23,23
"1861",54335,0,0
"1862",54337,0,0
"1863",54338,0,0
"1864",54342,0,0
"1865",54343,22,22
"1866",54344,0,0
"1867",54345,0,0
"1868",54347,0,0
"1869",54354,0,0
"1870",54355,0,0
"1871",54356,23,23
"1872",54357,26,26
"1873",54358,24,24
"1874",54359,27,27
"1875",54360,25,25
"1876",54361,0,0
"1877",54607,0,0
"1878",54608,0,0
"1879",54609,28,28
"1880",54610,27,27
"1881",54611,22,22
"1882",54612,20,20
"1883",54613,22,22
"1884",54614,21,21
"1885",54615,21,21
"1886",54616,22,22
"1887",54617,22,22
"1888",54618,22,22
"1889",54619,20,20
"1890",54620,24,23
"1891",54621,21,21
"1892",54622,0,0
"1893",54623,0,0
"1894",54904,0,0
"1895",54905,24,24
"1896",54906,23,23
"1897",54907,19,19
"1898",54908,19,19
"1899",54909,24,24
"1900",54910,22,22
"1901",54911,23,23
"1902",54912,32,32
"1903",54913,27,27
"1904",54914,26,26
"1905",54915,27,27
"1906",54916,21,21
"1907",54917,26,26
"1908",54918,0,0
"1909",54919,0,0
"1910",54920,0,0
"1911",54921,0,0
"1912",54922,0,0
"1913",54947,0,0
"1914",54948,0,0
"1915",54949,0,0
"1916",54962,0,0
"1917",54964,0,0
"1918",54965,20,20
"1919",54966,23,23
"1920",54967,24,24
"1921",54968,0,0
"1922",54972,0,0
"1923",54973,20,20
"1924",54974,18,18
"1925",54975,20,20
"1926",54976,24,24
"1927",54977,23,23
"1928",54978,21,21
"1929",54979,0,0
"1930",54980,0,0
"1931",54982,0,0
"1932",54983,23,23
"1933",54984,23,23
"1934",54985,0,0
"1935",54986,0,0
"1936",54987,0,0
"1937",54988,0,0
"1938",54992,0,0
"1939",54993,27,27
"1940",54994,23,23
"1941",54995,0,0
"1942",54996,0,0
"1943",54997,0,0
"1944",54998,0,0
"1945",55005,0,0
"1946",55006,0,0
"1947",55007,0,0
"1948",55008,0,0
"1949",55009,29,29
"1950",55010,26,26
"1951",55011,0,0
"1952",55023,0,0
"1953",55024,0,0
"1954",55025,0,0
"1955",55026,0,0
"1956",55256,0,0
"1957",55257,0,0
"1958",55258,0,0
"1959",55259,32,32
"1960",55260,30,30
"1961",55261,25,25
"1962",55262,23,23
"1963",55263,22,22
"1964",55264,22,22
"1965",55265,20,20
"1966",55266,20,20
"1967",55267,23,23
"1968",55268,24,24
"1969",55269,20,20
"1970",55270,21,21
"1971",55271,21,21
"1972",55272,19,19
"1973",55273,0,0
"1974",55274,0,0
"1975",55275,0,0
"1976",55554,0,0
"1977",55555,23,23
"1978",55556,19,19
"1979",55557,19,19
"1980",55558,20,20
"1981",55559,26,26
"1982",55560,23,23
"1983",55561,20,20
"1984",55562,18,18
"1985",55563,21,21
"1986",55564,24,24
"1987",55565,28,28
"1988",55566,23,23
"1989",55567,24,24
"1990",55568,21,21
"1991",55569,27,27
"1992",55570,25,25
"1993",55571,36,36
"1994",55572,0,0
"1995",55573,0,0
"1996",55574,0,0
"1997",55581,0,0
"1998",55582,0,0
"1999",55583,0,0
"2000",55587,0,0
"2001",55588,0,0
"2002",55591,0,0
"2003",55613,0,0
"2004",55614,0,0
"2005",55615,25,25
"2006",55616,22,22
"2007",55617,0,0
"2008",55618,0,0
"2009",55621,0,0
"2010",55622,0,0
"2011",55623,23,23
"2012",55624,20,20
"2013",55625,23,23
"2014",55626,24,24
"2015",55627,23,23
"2016",55628,22,22
"2017",55629,0,0
"2018",55630,0,0
"2019",55632,0,0
"2020",55633,25,25
"2021",55634,22,22
"2022",55635,22,22
"2023",55636,18,18
"2024",55637,27,27
"2025",55638,0,0
"2026",55639,0,0
"2027",55640,0,0
"2028",55642,0,0
"2029",55643,28,28
"2030",55644,29,29
"2031",55645,21,21
"2032",55646,21,21
"2033",55647,25,25
"2034",55648,0,0
"2035",55651,0,0
"2036",55658,0,0
"2037",55659,21,21
"2038",55660,25,25
"2039",55661,0,0
"2040",55662,0,0
"2041",55669,0,0
"2042",55670,0,0
"2043",55671,0,0
"2044",55673,0,0
"2045",55674,28,28
"2046",55675,31,31
"2047",55676,0,0
"2048",55677,0,0
"2049",55678,0,0
"2050",55679,0,0
"2051",55908,0,0
"2052",55909,37,37
"2053",55910,33,33
"2054",55911,22,22
"2055",55912,22,22
"2056",55913,21,21
"2057",55914,22,22
"2058",55915,22,22
"2059",55916,23,23
"2060",55917,20,20
"2061",55918,21,21
"2062",55919,21,21
"2063",55920,24,24
"2064",55921,23,23
"2065",55922,21,21
"2066",55923,20,20
"2067",55924,20,20
"2068",55925,0,0
"2069",56012,0,0
"2070",56013,0,0
"2071",56204,0,0
"2072",56205,0,0
"2073",56206,21,21
"2074",56207,19,19
"2075",56208,0,0
"2076",56209,0,0
"2077",56210,0,0
"2078",56211,0,0
"2079",56212,23,23
"2080",56213,25,25
"2081",56214,24,24
"2082",56215,18,18
"2083",56216,19,19
"2084",56217,21,21
"2085",56218,33,33
"2086",56219,38,38
"2087",56220,37,37
"2088",56221,32,32
"2089",56222,30,30
"2090",56223,32,32
"2091",56224,0,0
"2092",56225,0,0
"2093",56231,0,0
"2094",56232,19,19
"2095",56233,0,0
"2096",56234,0,0
"2097",56238,0,0
"2098",56239,0,0
"2099",56242,0,0
"2100",56243,0,0
"2101",56264,0,0
"2102",56265,0,0
"2103",56266,0,0
"2104",56267,0,0
"2105",56270,0,0
"2106",56271,0,0
"2107",56272,24,24
"2108",56273,24,24
"2109",56274,22,22
"2110",56275,24,24
"2111",56276,24,24
"2112",56277,24,24
"2113",56278,25,25
"2114",56279,0,0
"2115",56282,0,0
"2116",56283,25,25
"2117",56284,22,22
"2118",56285,24,24
"2119",56286,22,22
"2120",56287,26,26
"2121",56288,0,0
"2122",56290,0,0
"2123",56291,0,0
"2124",56292,0,0
"2125",56293,30,30
"2126",56294,28,28
"2127",56295,20,20
"2128",56296,0,0
"2129",56297,0,0
"2130",56298,0,0
"2131",56300,0,0
"2132",56301,0,0
"2133",56302,0,0
"2134",56308,0,0
"2135",56309,27,27
"2136",56310,24,24
"2137",56311,20,20
"2138",56312,0,0
"2139",56317,0,0
"2140",56318,0,0
"2141",56319,0,0
"2142",56320,26,26
"2143",56321,0,0
"2144",56322,0,0
"2145",56323,0,0
"2146",56324,26,26
"2147",56325,31,31
"2148",56326,31,31
"2149",56327,28,28
"2150",56328,0,0
"2151",56329,0,0
"2152",56334,0,0
"2153",56558,0,0
"2154",56559,24,24
"2155",56560,22,22
"2156",56561,21,21
"2157",56562,22,22
"2158",56563,22,22
"2159",56564,24,24
"2160",56565,24,24
"2161",56566,22,22
"2162",56567,22,22
"2163",56568,23,23
"2164",56569,23,23
"2165",56570,23,23
"2166",56571,24,24
"2167",56572,22,22
"2168",56573,20,20
"2169",56574,20,20
"2170",56575,0,0
"2171",56576,0,0
"2172",56662,0,0
"2173",56663,0,0
"2174",56664,0,0
"2175",56855,0,0
"2176",56856,0,0
"2177",56857,0,0
"2178",56858,0,0
"2179",56861,0,0
"2180",56862,0,0
"2181",56863,0,0
"2182",56864,29,29
"2183",56865,19,19
"2184",56866,19,19
"2185",56867,20,20
"2186",56868,25,25
"2187",56869,25,25
"2188",56870,22,22
"2189",56871,23,23
"2190",56872,24,24
"2191",56873,23,23
"2192",56874,19,19
"2193",56875,0,0
"2194",56876,0,0
"2195",56877,0,0
"2196",56880,0,0
"2197",56881,0,0
"2198",56882,18,18
"2199",56883,20,20
"2200",56884,0,0
"2201",56885,0,0
"2202",56886,0,0
"2203",56888,0,0
"2204",56889,0,0
"2205",56890,0,0
"2206",56891,0,0
"2207",56894,0,0
"2208",56895,0,0
"2209",56916,0,0
"2210",56920,0,0
"2211",56921,0,0
"2212",56922,26,26
"2213",56923,22,22
"2214",56924,19,19
"2215",56925,20,20
"2216",56926,23,23
"2217",56927,23,23
"2218",56928,26,26
"2219",56929,0,0
"2220",56931,0,0
"2221",56932,0,0
"2222",56933,21,21
"2223",56934,21,21
"2224",56935,27,27
"2225",56936,23,23
"2226",56937,24,24
"2227",56938,0,0
"2228",56939,0,0
"2229",56941,0,0
"2230",56942,24,24
"2231",56943,28,28
"2232",56944,25,25
"2233",56945,19,19
"2234",56946,0,0
"2235",56950,0,0
"2236",56951,26,26
"2237",56952,0,0
"2238",56953,0,0
"2239",56958,0,0
"2240",56959,0,0
"2241",56960,25,25
"2242",56961,26,26
"2243",56962,0,0
"2244",56968,0,0
"2245",56969,26,26
"2246",56970,28,28
"2247",56971,27,27
"2248",56972,25,25
"2249",56973,24,24
"2250",56974,24,24
"2251",56975,26,26
"2252",56976,25,25
"2253",56977,0,0
"2254",56978,0,0
"2255",56983,0,0
"2256",56984,0,0
"2257",56985,0,0
"2258",56986,0,0
"2259",56989,0,0
"2260",56990,0,0
"2261",56991,0,0
"2262",56992,0,0
"2263",56993,0,0
"2264",56994,0,0
"2265",56995,0,0
"2266",57208,0,0
"2267",57209,0,0
"2268",57210,0,0
"2269",57211,21,21
"2270",57212,0,0
"2271",57213,0,0
"2272",57214,0,0
"2273",57215,22,22
"2274",57216,24,24
"2275",57217,20,20
"2276",57218,22,22
"2277",57219,24,24
"2278",57220,22,22
"2279",57221,22,22
"2280",57222,22,22
"2281",57223,19,19
"2282",57224,20,20
"2283",57225,21,21
"2284",57226,0,0
"2285",57227,0,0
"2286",57228,0,0
"2287",57229,0,0
"2288",57304,0,0
"2289",57312,0,0
"2290",57313,26,26
"2291",57314,0,0
"2292",57507,0,0
"2293",57513,0,0
"2294",57514,0,0
"2295",57515,0,0
"2296",57516,21,21
"2297",57517,19,19
"2298",57518,19,19
"2299",57519,18,18
"2300",57520,18,18
"2301",57521,18,18
"2302",57522,19,19
"2303",57523,20,20
"2304",57524,19,19
"2305",57525,22,22
"2306",57526,23,23
"2307",57527,0,0
"2308",57528,0,0
"2309",57530,0,0
"2310",57531,0,0
"2311",57532,18,18
"2312",57533,22,22
"2313",57534,27,27
"2314",57535,23,23
"2315",57536,0,0
"2316",57537,0,0
"2317",57538,0,0
"2318",57539,27,27
"2319",57540,27,27
"2320",57541,0,0
"2321",57542,0,0
"2322",57544,0,0
"2323",57545,0,0
"2324",57546,0,0
"2325",57571,0,0
"2326",57572,0,0
"2327",57573,24,24
"2328",57574,22,22
"2329",57575,24,24
"2330",57576,23,23
"2331",57577,20,20
"2332",57578,22,22
"2333",57579,0,0
"2334",57580,0,0
"2335",57581,0,0
"2336",57582,26,26
"2337",57583,22,22
"2338",57584,21,21
"2339",57585,24,24
"2340",57586,25,25
"2341",57587,25,25
"2342",57588,27,27
"2343",57589,0,0
"2344",57590,0,0
"2345",57591,0,0
"2346",57592,26,26
"2347",57593,26,26
"2348",57594,23,23
"2349",57595,19,19
"2350",57596,0,0
"2351",57598,0,0
"2352",57599,0,0
"2353",57600,0,0
"2354",57601,20,20
"2355",57602,24,24
"2356",57603,0,0
"2357",57604,0,0
"2358",57609,0,0
"2359",57610,0,0
"2360",57611,0,0
"2361",57612,0,0
"2362",57614,0,0
"2363",57615,0,0
"2364",57618,0,0
"2365",57619,0,0
"2366",57620,30,30
"2367",57621,30,30
"2368",57622,27,27
"2369",57623,24,24
"2370",57624,25,25
"2371",57625,25,25
"2372",57626,0,0
"2373",57627,0,0
"2374",57631,0,0
"2375",57632,0,0
"2376",57633,0,0
"2377",57634,27,27
"2378",57635,25,25
"2379",57636,0,0
"2380",57639,0,0
"2381",57640,27,27
"2382",57641,27,27
"2383",57642,27,27
"2384",57643,28,28
"2385",57644,28,28
"2386",57645,0,0
"2387",57860,0,0
"2388",57861,0,0
"2389",57862,0,0
"2390",57864,0,0
"2391",57865,0,0
"2392",57866,0,0
"2393",57867,0,0
"2394",57868,23,23
"2395",57869,23,23
"2396",57870,22,22
"2397",57871,22,22
"2398",57872,19,19
"2399",57873,21,21
"2400",57874,21,21
"2401",57875,22,22
"2402",57876,22,22
"2403",57877,21,21
"2404",57878,24,24
"2405",57879,0,0
"2406",57880,0,0
"2407",57953,0,0
"2408",57954,0,0
"2409",57962,0,0
"2410",57963,27,27
"2411",57964,0,0
"2412",58165,0,0
"2413",58166,0,0
"2414",58167,0,0
"2415",58168,0,0
"2416",58169,0,0
"2417",58170,21,21
"2418",58171,20,20
"2419",58172,20,20
"2420",58173,25,25
"2421",58174,22,22
"2422",58175,21,21
"2423",58176,19,19
"2424",58177,19,19
"2425",58178,0,0
"2426",58179,0,0
"2427",58181,0,0
"2428",58182,0,0
"2429",58183,21,21
"2430",58184,27,27
"2431",58185,28,28
"2432",58186,25,25
"2433",58187,27,27
"2434",58188,22,22
"2435",58189,27,27
"2436",58190,26,26
"2437",58191,26,26
"2438",58192,0,0
"2439",58193,0,0
"2440",58194,0,0
"2441",58195,19,19
"2442",58196,0,0
"2443",58198,0,0
"2444",58201,0,0
"2445",58202,0,0
"2446",58206,0,0
"2447",58207,0,0
"2448",58208,0,0
"2449",58209,0,0
"2450",58210,0,0
"2451",58222,0,0
"2452",58223,0,0
"2453",58224,21,21
"2454",58225,26,26
"2455",58226,26,26
"2456",58227,25,25
"2457",58228,24,24
"2458",58229,18,18
"2459",58230,21,21
"2460",58231,22,22
"2461",58232,25,25
"2462",58233,18,18
"2463",58234,20,20
"2464",58235,19,19
"2465",58236,26,26
"2466",58237,25,25
"2467",58238,27,27
"2468",58239,30,30
"2469",58240,30,30
"2470",58241,26,26
"2471",58242,26,26
"2472",58243,26,26
"2473",58244,24,24
"2474",58245,18,18
"2475",58246,0,0
"2476",58247,0,0
"2477",58248,0,0
"2478",58249,25,25
"2479",58250,27,27
"2480",58251,23,23
"2481",58252,24,24
"2482",58253,26,26
"2483",58254,0,0
"2484",58256,0,0
"2485",58257,0,0
"2486",58260,0,0
"2487",58261,0,0
"2488",58264,0,0
"2489",58265,0,0
"2490",58269,0,0
"2491",58270,0,0
"2492",58271,31,31
"2493",58272,26,26
"2494",58273,25,25
"2495",58274,25,25
"2496",58275,23,23
"2497",58276,0,0
"2498",58280,0,0
"2499",58281,0,0
"2500",58282,26,26
"2501",58283,28,28
"2502",58284,27,27
"2503",58285,24,24
"2504",58286,0,0
"2505",58289,0,0
"2506",58290,27,27
"2507",58291,27,27
"2508",58292,27,27
"2509",58293,28,28
"2510",58294,28,28
"2511",58295,0,0
"2512",58517,0,0
"2513",58518,0,0
"2514",58519,0,0
"2515",58520,21,21
"2516",58521,23,23
"2517",58522,21,19
"2518",58523,21,21
"2519",58524,21,21
"2520",58525,21,21
"2521",58526,22,22
"2522",58527,19,19
"2523",58528,21,21
"2524",58529,20,20
"2525",58530,0,0
"2526",58602,0,0
"2527",58603,0,0
"2528",58604,0,0
"2529",58605,0,0
"2530",58612,0,0
"2531",58613,20,20
"2532",58614,0,0
"2533",58615,0,0
"2534",58819,0,0
"2535",58820,0,0
"2536",58821,0,0
"2537",58822,0,0
"2538",58823,0,0
"2539",58824,0,0
"2540",58825,0,0
"2541",58826,21,21
"2542",58827,19,19
"2543",58828,23,23
"2544",58829,0,0
"2545",58830,0,0
"2546",58832,0,0
"2547",58833,0,0
"2548",58834,21,21
"2549",58835,19,19
"2550",58836,26,26
"2551",58837,25,25
"2552",58838,22,22
"2553",58839,21,21
"2554",58840,22,22
"2555",58841,20,20
"2556",58842,20,20
"2557",58843,19,19
"2558",58844,19,19
"2559",58845,22,22
"2560",58846,0,0
"2561",58847,0,0
"2562",58848,0,0
"2563",58849,0,0
"2564",58850,0,0
"2565",58852,0,0
"2566",58853,0,0
"2567",58854,0,0
"2568",58855,0,0
"2569",58856,0,0
"2570",58857,0,0
