new2kid,rec,rec_ha
182738,0,0
182739,0,0
182740,23737.5855576303,175.427819205464
182741,343642.363427032,1028.48443973672
182742,131790.971483845,384.510493023619
182743,0,0
182744,15018.3255555775,55.0373817886486
182745,131972.224766907,542.119425564818
182746,159799.689431759,496.272327427825
182747,0,0
182748,197901.082700934,845.053815631675
182749,230151.993475524,663.620718095479
182750,9248.50292411978,39.7464450681602
182751,5053.78040019003,22.7072362362402
182752,14791.8327661896,38.4078747580387
182753,127795.645641145,336.747419344256
182754,54086.1691355742,145.932328190419
182755,115400.986662516,316.004712270493
182756,131779.602231516,373.247183060101
182757,28087.161453304,80.5366636653879
182758,26561.546509039,70.5954724492732
182759,333008.805232392,969.63423257705
182760,471203.776855773,1878.24126300258
182761,139157.002157461,508.219956161474
182762,319966.716072314,937.63140240971
182763,85051.0932132548,241.365287586392
182764,104552.081097745,292.914211737446
182765,248443.835869272,717.786452493381
182766,208096.463097689,583.720794102915
182767,104284.505032007,281.185048957215
182768,78710.6407085031,211.872518730829
182769,25098.6270347113,66.1469246644442
182770,24098.5897276973,67.3144964460819
182771,81127.6121331407,223.031236104854
182772,278794.938703936,789.507791019996
182773,152786.888503408,422.427834475939
182774,33193.1716548649,104.669047394135
182775,32378.4673731238,88.7841314383335
182776,82395.0304297089,259.869954460749
182777,15196.9289465403,55.6281900347959
182778,3341.52356041093,12.9547774661384
182779,38643.3548685375,126.907569354803
182780,115309.886296299,363.180744240312
182781,121844.940019664,1396.50361054056
182782,0,0
182783,-19938.0272675293,-82.7089370270467
182784,646.229779288491,2.8051211255062
182785,-2594.53134260524,-8.78199586547221
182786,37428.4469935852,96.5428139066762
182787,58718.9239384369,165.43452204039
182788,46630.9596226474,132.899065543705
