new2kid,net_es,net_es_ha
190548,-2788262.17412636,-10136.8313533337
190549,-3993305.66301515,-10412.7918201177
190550,-3900127.66560621,-10553.3642228478
190551,-3685204.68050279,-10014.1431535402
190552,-2756546.78139345,-8908.25055590693
190554,-1901548.12613114,-8821.33082577508
190555,-3716012.18549028,-9887.94195374098
190556,-3448944.40506601,-10330.0468890034
190557,-2982715.78049229,-10314.1241599042
190558,-3552471.32556403,-10977.1226745895
190559,-2671569.5642977,-10076.6414494963
190560,-3595252.8242911,-10752.1579791883
190561,-4416389.30016841,-11514.1321171085
190562,-4609325.0774744,-11864.4146138337
190563,-3684593.13527874,-11354.6783829853
190564,-3391009.16543775,-11538.9507968958
190565,-3660620.33467177,-10473.8779246689
190566,-3816884.9976251,-11113.7688738856
190567,-3486996.22692044,-10679.9271881177
190568,-2793928.32957223,-10111.4800436905
190569,-3824706.95651761,-10545.4611932245
190570,-1380755.40908087,-10363.7907800781
190571,-1495136.75547377,-11755.3749816119
190572,-3105094.49600683,-11255.4399492772
190573,-2887480.93222546,-11532.6247917143
190574,-3292281.30832013,-11122.571987568
190575,-4615238.3649777,-12793.4535411717
190576,-4577093.83233858,-12488.6598426701
190577,-4275545.94585223,-12760.4430392904
190578,-4743075.25158963,-12840.8128638636
190579,-4429221.34637537,-12856.9560127006
190580,-3534608.94549893,-13584.8530213747
190581,-611760.605074967,-14103.9908951001
190582,-831277.515217446,-12135.4381783569
190583,-3826047.30569967,-12427.2750489636
190584,-4369551.8616735,-13359.9904045053
190585,-3205197.59412732,-12411.2201127873
190586,-4047376.18924942,-12179.428066201
190587,-3712906.81599186,-12094.1590097455
190588,-3767866.70400547,-11799.9348725949
190589,-3108895.93071234,-12441.804625162
190590,0,0
190591,0,0
190592,-851105.589030289,-10937.9031521965
190593,-3304823.52937415,-12113.9006804093
190594,-1173643.4938567,-11960.6980265651
190595,-194300.901565833,-12096.5541830869
190596,-204976.415730537,-12283.2309052007
190597,-25731.1620745652,-12475.7149452437
190598,-501508.935387247,-12102.7797378521
190599,-3546867.55727557,-11909.7336655633
190600,-3947703.95100905,-11545.1038596499
190601,-4263930.06000972,-11848.3641820347
190602,-4123330.55896864,-11623.2010118919
190603,-3739518.02473207,-12016.9287800187
190604,-3311847.56929083,-12515.2482542875
190605,-4484544.94275111,-12184.1941049444
190606,-3682407.2277084,-11609.5597326767
190607,-4269400.40514106,-11797.9976653294
190608,-2999303.46272159,-12139.8571726652
190609,-4763080.1496683,-12945.3511796659
190610,-4397401.53964757,-12402.3311535979
190611,-4962900.41034858,-12803.3548154752
190612,-3876972.82285941,-12426.1949450622
190613,-3485717.15055117,-12287.1721543994
190614,-3926354.2919778,-12062.5323870286
190615,-3745613.4848771,-11587.358035196
190616,-4359391.37979273,-11980.4641148546
190617,-4288283.21048886,-12265.3792219917
190618,-4156511.694074,-12409.8128578436
190619,-4249042.57538571,-12271.6031058071
190620,-3773690.14350064,-12901.5047641047
190621,-4184373.15995157,-14825.0599112545
190622,-2535506.99831802,-13388.8158327024
191157,-3166535.43793783,-8994.24232327452
191158,-3799839.59736415,-10334.4269178695
191159,-3574621.81731696,-10383.7961287348
191160,-3081738.40116171,-9585.50047017639
191161,-2261807.31489319,-9825.93457461064
191162,-3665884.57114565,-9992.18963174284
191163,-3010925.11473852,-10021.8019213265
191164,-3860682.71379973,-10956.1765556573
191165,-2934713.92862826,-9845.9683074129
191166,-2734408.90455754,-10203.0183005879
191167,-1570938.0015047,-10005.9745318771
191168,-2308436.96363318,-10457.2455883723
191169,-2646498.96988841,-10245.3383784695
191170,-3160878.20535064,-10355.0473557761
191171,-2752648.13166229,-10622.8582022664
191172,-2064763.23790031,-10670.6110485804
191173,-2832464.80888986,-10613.4512745287
191174,-3023268.23491341,-10638.2871692577
191175,-2372626.01192727,-10475.170030584
191176,-2488330.40050161,-10349.1776470043
191177,-2363287.32500147,-10648.4362714794
191178,-2687343.80051193,-10515.407387672
191179,-3218788.61367717,-11173.9244562453
191180,-3401159.04211064,-10773.8160114374
191181,-1457681.82928982,-9625.6332103331
191182,-1628016.2114191,-10976.9318932598
191183,-3209962.82715515,-11471.8349864826
191184,-1734294.8417378,-8596.25696028647
191185,-1166773.12663365,-8793.39143953761
191187,-1303384.32031059,-11010.6383975551
191192,-84678.4659723542,-10752.8210758545
191193,-749627.679280157,-11401.1814339187
191194,-4146488.6716037,-11917.3376586419
191195,-3516159.89778817,-12080.4291098584
191196,-3519519.30973839,-9376.0088171519
191197,-3115569.73445667,-8284.71260616698
191199,-3850980.86666397,-10448.6508167922
191200,-3937601.33879577,-10554.8033876248
191201,-3941473.83221501,-11912.2745212392
191202,-1945542.50673971,-10686.1243075302
191204,-3988793.47722045,-10749.6539726339
191205,-3784809.52933289,-10495.1390761397
191206,-3796380.58375011,-10573.0355683206
191207,-1437552.13476537,-8579.19961068477
191208,-1472551.85514695,-8514.9366398089
191209,-2639813.11343585,-8215.71869577389
191210,-4416616.71797862,-11613.1253061065
191211,-4261896.09082699,-11680.4277926056
191212,-4456353.12801502,-11546.8259187434
191213,-3592465.21287899,-11317.0788356101
191214,-3848883.90206067,-12299.2095931637
191215,-4090572.59817162,-11608.5777883551
191216,-3693088.75359216,-10294.3240518248
191217,-3334151.73684299,-9822.57922840873
191218,-3321779.46044778,-9825.93295750869
191219,-2688625.1298117,-9723.77985465352
191220,-627771.101214191,-7828.79003852459
191221,-2285654.76603307,-8463.42889528562
191222,-3815494.29915336,-10966.0335524436
191223,-3901528.13140201,-11881.3190145474
191224,-3412268.09539033,-11206.134960231
191225,-4801464.41987059,-12528.2828959441
191226,-4121160.64520046,-12012.8566812183
191227,-4304964.4547316,-12592.2177834928
191228,-3929739.94007271,-12505.1390296665
191229,-4363193.76809148,-13224.3039002583
191230,-3757129.32066308,-12709.1055244417
191231,-4173525.26128044,-13080.5884780582
191232,-4340143.74938222,-11832.049751255
191233,-3453502.02624024,-13109.3789845418
191234,-4931966.07928902,-13340.9057089813
191235,-4284813.5597566,-12819.1879125104
191236,-3953235.8498071,-12175.509835787
191237,-2310480.81274554,-12192.5108852007
191238,-3363889.51157996,-12144.0054569674
191239,-1975298.18755887,-12288.0136084533
191240,-2772952.21015793,-12466.2083064138
191241,-467074.82957976,-8482.63027613639
191242,-2089947.30977437,-11491.119229
191243,-1697668.86285496,-11652.8107274471
191244,-503686.997930906,-11696.6501696582
191245,-1365136.02677803,-12054.1812519031
191246,-1203147.18099654,-11949.320233361
191247,-159306.079824482,-12313.5134163851
191248,-1490215.23579427,-11999.7200667883
191249,-3763069.39926574,-11416.2135738058
191250,-3325843.71953985,-12061.0832984219
191251,-3652669.75317544,-11189.4918726416
191252,-3279084.72375542,-10033.5352036884
191253,-3640495.85863631,-10723.1100401659
191254,-3538039.95218326,-12354.5698897713
191255,-4399765.07333722,-11961.9781093281
191256,-4025407.83462993,-11940.4014375378
191257,-4470572.11915109,-11981.4328151453
191258,-3724857.7489757,-12800.1984500883
191259,-4918067.48525575,-13149.9130621811
191260,-4576727.95696867,-12071.8178884766
191261,-4282838.46694532,-12897.6878357096
191262,-3905586.60962172,-12545.550241708
191263,-4051376.27202229,-12082.3896276527
191264,-4555874.66793045,-12439.2482400831
191265,-4611128.42124145,-13298.1353172068
191266,-4180911.07244381,-12005.4876452084
191267,-4235382.57193297,-11847.2239774349
191268,-4640481.59347675,-12282.498841295
191269,-4350730.60175267,-12371.0129070629
191270,-3870107.54697534,-13006.0325040129
191271,-3548391.91674645,-14304.4269760502
191272,-2503092.67567634,-13239.4984498583
191808,-3222629.05796005,-10490.7558346614
191809,-4029659.21829876,-10655.1888105735
191810,-3019118.21491709,-9462.46649141498
191811,-2710312.55922408,-9786.73007167349
191812,-3683442.67831862,-10324.9969959877
191813,-3399027.57115332,-10321.5868548971
191814,-3375177.34925186,-10530.9745686486
191815,-3317996.27163962,-10187.6684602253
191816,-3030916.3185755,-10298.2928641342
191817,-2785953.93675255,-10335.094594955
191818,-2431372.11046734,-10594.2139889645
191819,-2077951.30244301,-10220.4798152746
191820,-2407999.14285434,-10418.6009425823
191821,-2356479.45502511,-10623.7450775998
191822,-2117920.51125984,-10228.4117658187
191823,-2997185.76951878,-10879.077203335
191824,-2769559.20507321,-11491.9469090175
191825,-3317102.54944854,-10480.5767755088
191826,-3405210.68876077,-9658.45967384725
191827,-3134895.64867828,-10552.9834586267
191828,-2444740.06623846,-10640.8707997321
191829,-2922352.05008231,-11138.0735591513
191830,-2611434.40710501,-11097.729220101
191831,0,0
191832,-589706.338123088,-11395.2915579341
191833,-1439089.2289237,-10533.1325081332
191834,-2817611.56226322,-12649.2101560638
191835,-895601.617121675,-9999.73892110733
191836,-1013444.57465125,-9920.50994945255
191842,-265728.253200865,-10763.6760790224
191843,-2291515.4152818,-12436.990042235
191844,-4275063.54573352,-11129.3551467192
191845,-4287531.95890863,-15481.9479446035
191846,-4224513.6718612,-11342.8794679945
191847,-3337865.52050668,-8872.87727664177
191849,-3569787.77519664,-10567.3643669096
191850,-3468316.83320923,-10554.0261185522
191851,-1176518.31346505,-8426.27261210424
191854,-3397056.49069388,-10080.2863225338
191855,-4189234.65648746,-10874.0678948409
191856,-4059027.10448722,-10546.3516842799
191857,-2528659.84552397,-9622.52424705311
191858,-1376630.85904368,-6846.78077236519
191859,-3207043.15691041,-9507.63211238958
191860,-3894952.19194617,-10783.740278792
191861,-3586859.86098533,-11669.3285432626
191862,-4054354.26789094,-11922.379762223
191863,-3708734.86659884,-11542.4543601598
191864,-3703523.86319155,-11334.4265132106
191865,-4193465.69134148,-11132.4790213147
191866,-3564403.64228882,-11516.6515098185
191867,-3031227.26504097,-9764.37210401762
191868,-3696774.25710283,-10983.9160842424
191869,-4019287.60050298,-11880.3993364211
191870,-3231866.97544406,-12550.9397104624
191871,-3742545.47472011,-11015.5863862255
191872,-4166122.7710183,-12228.5753689768
191873,-4368865.50108171,-11605.8190299365
191874,-3610411.87808762,-11384.8226348841
191875,-4222578.08386922,-11157.927224097
191876,-4420514.93415312,-11790.0048252125
191877,-4105618.70611836,-11991.5843917294
191878,-4101260.88158691,-11778.8860357908
191879,-4083760.34028347,-11875.7116402282
191880,-3603719.06047426,-12394.562546773
191881,-3427260.133012,-12221.1192619104
191882,-2258728.76998455,-12385.0789306898
191883,-4591175.05052341,-13973.521173364
191884,-5099779.55089703,-14232.7704193882
191885,-5066383.33788436,-13148.7645427656
191886,-4296000.20002457,-11879.7101970953
191887,-3189776.52719711,-12028.3819078845
191888,-3564743.89113634,-11969.7591307831
191889,-2312149.03197838,-12066.0092993001
191890,-1571253.57803441,-12563.7467508999
191891,-1719291.43928064,-12812.6050435446
191892,-2990624.29287399,-11797.3344886548
191893,-1832747.48213018,-11891.3056423694
191894,-2591775.43845695,-11923.0612464954
191895,-2925087.22460771,-11966.605879244
191896,-1434151.04320093,-11907.8446762921
191897,-1022853.39629683,-12015.8989285972
191898,-2550752.17622153,-12117.5875354942
191899,-3460419.94305527,-11868.5357103718
191900,0,0
191901,-3489603.49266982,-12407.4790850483
191902,-3790207.25794845,-10721.9441526123
191903,-2963499.41197245,-9932.13041297846
191904,-3216852.89938626,-11914.2699977269
191905,-3950490.83224027,-11329.6026735695
191906,-4195944.73162184,-12061.6449345939
191907,-3677772.24692907,-11911.8129455193
191908,-4459252.29016993,-12129.8940229036
191909,-4225459.78563155,-12487.5058311978
191910,-3934901.40664376,-11442.8248830062
191911,-4084507.7512666,-11667.9385860142
191912,-4729907.417438,-13018.840302599
191913,-4459327.4133703,-11844.1631165214
191914,-3575725.41371973,-11659.1821111709
191915,-3040321.95930731,-12243.9343943914
191916,-4047480.43523956,-11710.6124708559
191917,-4065160.98999752,-11425.0089302583
191918,-4798964.50798896,-12376.4397369154
191919,-4806710.17992692,-13528.1201194073
191920,-4185640.34911651,-13118.5593703945
191921,-3833306.5426631,-13581.2455010207
191922,-2031366.20004788,-14673.52559854
192459,-2494919.77005784,-10272.4437264348
192460,-3268615.25781604,-10832.1963805006
192461,-4027282.9693073,-11269.0674202373
192462,-4293704.12115611,-11362.7631390172
192463,-3447787.32590892,-10357.6036827906
192464,-4102434.95281981,-11439.3445878559
192465,-4469275.74269675,-11552.2474770837
192466,-4069603.79795939,-10767.928025029
192467,-2726656.20543722,-9946.76226333687
192468,-1958841.97342743,-9902.51866503599
192469,-2062897.40557554,-10402.2560634128
192470,-2078236.42400359,-10436.843309497
192471,-2534682.82726916,-10498.298016129
192472,-2492957.97425107,-10874.4077393722
192473,-3229687.99469599,-10591.3113168961
192474,-2314420.45718643,-11004.673793457
192475,-3712609.14072291,-10984.050712198
192476,-3286770.45878601,-10562.0259772196
192477,-2179068.1754737,-10960.4183613892
192478,-3175141.28802512,-11187.4610456732
192479,-3893552.15439316,-11749.6858676519
192480,-3183559.56715065,-10992.0054109647
192481,-2675564.84153481,-12154.7522613733
192482,-1774086.03508516,-10760.1882340267
192484,-1251090.27002352,-9983.76275330493
192485,-2704979.81596017,-9860.94259634604
192486,-1788499.23849569,-10489.7316040803
192487,-465463.528182386,-9829.40326692007
192492,-488313.56670121,-11177.4206970234
192493,-2066759.2015595,-12841.9989223115
192494,-3544466.26645953,-11328.6976155319
192495,-2255406.77156446,-8840.39890863092
192496,-4307504.60217312,-11278.0352863312
192497,-2911632.35014995,-13468.0883499275
192498,-2673000.57002815,-8721.04590547521
192499,-3971168.72394086,-10190.6494920696
192500,-3852632.94281485,-10462.0039180308
192501,-3491176.66904343,-9561.5930682463
192502,-2168107.13981151,-9752.5201678336
192504,-2930114.2222795,-9662.37171402968
192505,-3827457.96271856,-10844.5771920483
192506,-3820922.90153635,-10428.9946135417
192507,-3410705.53441683,-10271.2758423996
192508,-4017192.53176212,-10187.8396747811
192509,-3667821.16705423,-10979.4459631184
192510,-3737861.67898663,-11579.0487635597
192511,-3329468.29954679,-11819.7232732968
192512,-3439515.11412926,-12567.3080214816
192513,-4215526.60690701,-12793.7074564704
192514,-4289139.26387293,-12285.3971038251
192515,-4095242.11496476,-11246.802924723
192516,-3237106.52523759,-10604.7715814499
192517,-2619817.48785093,-9390.02683817538
192518,-3258066.39419493,-10734.9798820261
192519,-3935249.22569986,-12345.8799237643
192520,-3951697.78500958,-11858.0578694961
192521,-3631175.68004987,-11307.6704711557
192522,-4228282.14315291,-12042.099375302
192523,-4234728.11457404,-11548.6023237063
192524,-3583087.45497204,-10333.3452198184
192525,-3992492.4426115,-10942.0827478218
192526,-4095998.12411659,-11593.1310783417
192527,-4513462.34648957,-12177.9759770376
192528,-3662240.051598,-11999.9674023281
192529,-4021348.21804321,-12718.239076634
192530,-3573220.27091029,-12496.508051271
192531,-4043663.61313832,-13704.430800723
192532,-2334012.76877563,-13318.1898360949
192533,-2849199.70666994,-12225.045670882
192534,-4064182.75858098,-14553.9221435308
192535,-3727220.09925484,-14563.0089348174
192536,-3530859.3596023,-14056.6682641545
192537,-3681615.92777379,-12346.6474207463
192538,-2824276.77045358,-12015.0035435409
192539,-3695116.75196192,-12004.4402094194
192540,-2565316.67890538,-12385.3551184327
192541,-2018185.43573448,-12668.0921819347
192542,-2993943.64551638,-11624.1442194278
192543,-218678.383411492,-11900.8644033465
192544,-3179381.00053875,-11772.760011252
192545,-1761739.08399024,-11938.9349190359
192546,-350954.994137293,-11772.0752750455
192547,-1783960.42640531,-11838.8083046391
192548,-3231980.63897482,-12341.6921774695
192549,-3451182.97855362,-12375.3759876418
192550,-1696785.38945956,-12141.5770265443
192551,-4302003.90360595,-11991.6485117936
192552,-4145025.45441511,-11676.128040606
192553,-3935086.25856101,-11213.0685907349
192554,-3893156.34303832,-12359.2264858359
192555,-3803501.70305366,-11197.0611313447
192556,-4052014.95989449,-12059.5683330193
192557,-4407110.73984214,-11901.0585379703
192558,-3979280.58700881,-12092.7805113278
192559,-4015324.99930422,-12206.954206511
