new2kid,farm_oc,farm_oc_ha
197670,3057258.94235846,10608.5739732978
197671,3461608.09580481,10731.5870853725
197672,2220194.80280748,10175.6255240387
197673,2786980.40609493,10358.1134055814
197674,2969512.54447018,10453.7276894479
197675,1431821.6766991,10361.4376020061
197676,1802808.28531434,10485.2505186583
197677,3135246.90138798,11290.5562434757
197678,1803668.24196333,10840.9811688255
197679,888055.931424166,10394.2111100349
197680,2035194.52756576,10814.7139785058
197681,2319844.37076464,10411.6414033439
197682,83936.6518804486,10410.6829576807
197708,0,0
197709,3406068.77186643,11632.2499560433
197710,3363422.87955185,13313.8956142577
197711,4769985.18501667,14006.1941191616
197712,3806747.56076033,13616.8008224289
197713,4787394.55716696,13848.9064971155
197714,4584029.17446426,14578.5042990707
197715,1660303.89982934,12716.5400785244
197716,2026669.14629281,12036.6393246789
197717,3469823.37553664,13038.3217493157
197718,3023446.68188157,11877.028580526
197719,2234966.95539025,13413.1550210968
197720,4806381.62132313,12604.8345938866
197721,3425038.04137789,11524.8368963568
197722,3326868.10550013,11786.9552010634
197723,4433976.40848023,12501.077098647
197724,3924542.35957112,11725.9884915681
197725,3943517.66457711,11492.9476563267
197726,3770493.30408053,11880.2467241608
197727,1896649.36448769,12968.5426631637
197728,3944854.44790005,13742.1424281922
197729,4372747.39491687,12029.5664234302
197730,4270868.67038199,11996.8221078146
197731,4477825.52654802,12673.8365975056
197732,4664362.49089914,12214.3698616017
197733,4598716.32371732,12182.0299966022
197734,4719155.37537611,13216.606937289
197735,4316203.24783487,12380.6475377121
197736,4060484.31839041,12318.4962256819
197737,4338718.27636641,13105.4336298878
197738,4226973.3974487,12294.4127474367
197739,3222549.50283847,13103.1211087468
197740,3355060.03971518,13140.991462093
197741,4511304.48567854,12427.8360487012
197742,4463362.55382094,12366.0244100979
197743,4517992.79503654,12363.2418043426
197744,4703671.4171975,12416.8838049254
197745,3719603.09172686,12450.5542819309
197746,4613206.58639014,12168.0358361758
197747,4473125.10563318,12246.7490913982
197748,4412443.37859802,12479.9512239009
197749,3919449.71652234,12653.5906909519
197750,4592891.23088413,12722.6903902607
197751,4730141.95473847,13263.6297363855
197752,3749317.85229837,12967.809260003
197753,5394362.69861918,14418.6106211004
197754,4577569.59838421,12367.6314714872
197755,4475317.04638135,12472.5766876921
197756,4856456.11667887,13156.6708206675
197757,5382940.8063893,13849.0178200699
197758,3862847.90687395,12460.7996995934
197759,4034479.61534754,12759.767471387
197760,4482294.15165645,13146.9653361927
197761,4657147.84443697,13435.6951877013
197762,5094949.75713337,13396.7436970812
197763,5629649.11587954,14428.0593162943
197764,4681214.26469236,13001.1140139189
197765,4128791.37637091,12735.8110339861
197766,4559135.67663766,12272.2360071
197767,4051428.91337195,11709.3321195721
197768,2783180.54927503,11623.8265438108
197769,2058147.45654399,12739.0131967092
197770,3038664.15817028,12690.8421764685
197771,4046478.60034232,12165.2870359784
198315,3041239.6119848,11719.6131483036
198316,4239379.88267268,12062.9678947872
198317,2209832.54727337,11146.6963292478
198318,3683331.22521945,11862.5804354894
198319,3384691.77297644,11933.6862863868
198320,3798340.26192153,11268.9477425526
198321,2987569.41034059,10346.5607284523
198322,2813617.65733785,10640.0080372014
198323,2702713.06642545,10450.3163515726
198324,2963274.63759619,10411.1537552787
198325,1422016.98078203,10582.4519500058
198326,2970162.27532445,10887.1907664235
198327,2734995.89233798,10923.5981720938
198328,1957830.86426779,12057.464906961
198329,769488.785910582,10424.9045170582
198330,1411614.08501436,10466.0914551574
198331,2590866.30704902,10564.1847382223
198332,522002.913836379,10626.0135132087
198356,2451808.59516935,11575.3698030138
198357,2764045.16449129,11528.8640854694
198358,1726647.23346176,11841.5543343955
198359,3210117.95007954,12000.4409348768
198360,3758160.31356652,12123.0977856985
198361,4760698.91435043,13604.4243161399
198362,3473193.30524648,12335.4235328757
198363,4484875.89661713,12387.0195816086
198364,4550937.80594584,12712.116776385
198365,1478776.75017672,12291.1263220398
198366,1362761.45416626,12381.6998076663
198367,2946966.11823086,11665.3780038827
198368,3111521.95087998,13226.4482502868
198369,3638293.98220451,13108.0146878767
198370,4389099.23625976,13361.0326826781
198371,2645886.55003081,10813.3272413362
198372,4384133.02884821,12906.3694823323
198373,4810269.80389438,13694.7183029021
198374,2619635.87917546,12972.5050104622
198375,1510963.2268923,12519.6279723327
198376,2634556.9304676,12186.4414970594
198377,3727653.69958891,12681.7880178593
198378,4756713.91360181,12646.6305446376
198379,3652684.75720678,12967.1501534476
198380,4617483.06766515,13185.7430901388
198381,4482692.65022143,12088.8374738704
198382,4267012.33570753,12647.6838405559
198383,4527723.7160763,13207.578649254
198384,4548705.89450729,13199.0015074568
198385,3972742.58666667,13176.5923272526
198386,3955659.46652071,12301.3686342539
198387,4354819.50669809,12308.2674899409
198388,4278729.58659304,12851.4479264746
198389,700933.60424396,12917.7324973293
198390,1957964.75255187,12849.645627904
198391,3979669.15907555,12578.9621780341
198392,4250175.29650516,12473.0016038303
198393,3853136.05501043,12349.7950481104
198394,4370641.64353952,12463.0647524827
198395,4375175.26843377,12522.8630223507
198396,4075645.97095663,12129.8987230852
198397,4485310.28228571,12679.3223527511
198398,3965735.05521051,12490.5041108993
198399,4721133.98268221,13436.1692854705
198400,869390.460770332,13172.5827389444
198401,2665746.77594276,12804.5446326774
198402,4628059.32512823,12966.0197564763
198403,4823297.18249238,13584.3591009313
198404,4517313.47328026,13512.2461698798
198405,4032357.30164071,12677.8751589607
198406,3340340.31951719,11977.9123962965
198407,4454071.89048829,12489.5110844396
198408,3336213.08900734,12859.4071637176
198409,3629084.16594255,13024.976818098
198410,5488516.28991984,14358.4468016216
198411,4044836.45348551,13071.576004546
198412,5144176.87490285,14776.8096945145
198413,4434549.0950966,13828.2546207254
198414,4442210.03846527,13188.9682806216
198415,4352024.24053841,13215.4824969118
198416,4105967.69071269,12339.4971922245
198417,3606933.88372394,11965.7749464987
198418,4387562.56673574,12217.3687900752
198419,3028231.02299368,12094.7819190961
198420,2162845.39532655,11145.0941736391
198421,3039413.98186115,12628.0481971799
198966,2303191.72515289,11555.6783812805
198967,2615304.98786251,11597.804824224
198968,2680849.06037618,11338.5080346848
198969,3383316.25330566,10870.0923800985
198970,3377871.30076953,11161.9043395937
198971,1834118.58589776,10694.5690139811
198972,3111916.32132526,11280.1679069334
198973,3488897.81446718,10971.376775054
198974,2927946.4868206,11074.9748910472
198975,3111922.22412438,10728.4522739126
198976,2989761.23171967,11174.0646503768
198977,3332906.32753058,11170.1929703581
198978,864680.100902554,11368.0135743878
198979,0,0
198980,2701429.25298496,11074.2657413135
198981,1123600.37839949,10458.1720115499
198982,1103022.92766197,10612.3622084797
198983,0,0
199006,2638417.73698281,11424.8104605891
199007,3681371.09002704,11585.7469395029
199008,3975888.29617515,12311.632066866
199009,3433230.46431222,12120.8489472629
199010,4565638.89989979,12201.4719621211
199011,4061270.32093476,12676.614345485
199012,3828566.6296853,12034.7870481267
199013,4651637.06727791,12625.3066965566
199014,4560665.07276024,13337.7134882093
199015,2782544.64893081,12081.6023657018
199017,2510155.80275096,10644.7082767688
199018,2846556.63133308,11084.1803927926
199019,2677499.78188479,11396.6446908329
199020,3414232.21563911,12963.3876246383
199021,1014624.53123867,12279.8732978962
199022,0,0
199023,0,0
199024,603187.169949757,11261.3602218296
199025,197364.700672464,12383.6286425746
199026,2293745.24714972,11261.096945541
199027,3215447.91236121,11399.768995782
199028,4458445.91201033,12679.5475634848
199029,4531745.16740264,12283.2310438518
199030,4846494.87660471,12868.2240334675
199031,4603504.80141595,12035.3066703685
199032,4147608.04036581,12035.1339582613
199033,4120825.95449337,13048.3286826105
199034,4916392.38959781,13599.9789477118
199035,3909712.73898333,12868.8322420629
199036,4264020.78765207,12393.1558016182
199037,3837644.45457913,12317.4125214315
199038,4778031.26107177,13028.0334316885
199039,1758278.70872956,13370.9407507951
199040,2606774.52979056,12642.7348779815
199041,3870885.65172844,12580.5728952258
199042,4402325.88189485,12363.9115708598
199043,4564074.57442629,12199.3306366222
199044,4411556.49455869,12442.2517114644
199045,4049946.86035974,12713.1919943501
199046,4396983.20130271,12394.5967619527
199047,4239153.01161094,12238.6229133481
199048,3940224.5810317,12322.8290259005
199049,4141701.86343534,12522.1522704016
199050,4488854.4654914,12689.3412452054
199051,3332667.49085601,12587.9791911464
199052,5199395.41031959,13553.3278861377
199053,3870653.33431839,12672.4868449161
199054,4255308.27971741,12963.620044836
199055,3648881.42372129,12301.3280192879
199056,3385931.45955183,12168.6665213004
199057,3369467.50964395,12456.441810144
199058,4298214.13685775,12909.9710647169
199059,4808713.8358744,13325.1509134032
199060,5393841.70044202,14000.8869576691
199061,5017817.97615244,14455.3632730355
199062,4692118.06575541,13985.448780195
199063,4337224.4760206,13851.4154922814
199064,4352830.80105603,12866.3001152515
199065,4397769.31656972,13821.3117281607
199066,4945844.64985281,13740.8410149283
199067,4906523.01033804,13840.6855016588
199068,4105960.39050241,11884.1111157812
199069,4321183.38323439,12138.1555708831
199070,2134487.83222914,10998.9682822839
199071,2790594.99078335,12351.1784153778
199617,258490.744594598,10999.6061529616
199618,1878262.08698446,11366.1850952161
199619,2917940.85681318,10659.1446824226
199620,2939519.95068053,11074.2430778182
199621,2404232.92435972,11221.623917665
199622,1930885.70360228,10832.4583652302
199623,2489289.50861059,11072.7337446712
199624,2547672.00570422,10945.9592081814
199625,2282509.96854881,10518.4791177365
199626,2938629.90477098,10962.478364736
199627,3545615.17399013,12247.3753851127
199628,519620.709857256,10769.3411369379
199629,0,0
199630,1971211.92801288,10422.7993549921
199631,1119006.74552796,10451.8970034616
199632,2025708.93722221,10547.1313237391
199633,1449160.79833403,10675.2176672856
199656,1046292.14298944,11405.0964474154
199657,1680644.80703634,12289.907181253
199658,2951598.05105889,11412.6555865013
199659,3560047.70149251,11274.8937497784
199660,2903321.60316436,11932.4778075129
199661,2986458.32438131,11193.0953936811
199662,4121758.55421743,11942.7991429697
199663,4361923.49852881,12347.9787644128
199664,4339085.77384021,12694.343065637
199665,2796936.43362035,12971.2994022973
199667,3099276.82854998,12142.1227367286
199668,3175225.95379379,12937.0015052456
199669,3172733.36027303,12615.2419891572
199670,2664906.24885851,11772.0872395738
199671,0,0
199672,11389.0309538604,10718.5835526426
199673,0,0
199674,2661519.91488216,12364.7847381285
199675,4563202.57607731,13483.1450472245
199676,4319489.83316241,12271.2779351205
199677,4679092.1237567,12845.8260089408
199678,4566533.18549836,12339.8954730717
199679,4078501.106859,11866.886382294
199680,4073254.81939589,12048.8200168752
199681,4693300.28632701,12131.3093022992
199682,4594957.85919323,12076.1047547785
199683,4329872.75053138,12060.926881703
199684,4136586.14629529,12213.57604168
199685,4515442.79335958,13107.235974919
199686,3651500.69436409,13317.5291670395
199687,3509860.56956997,14362.6007961942
199688,4306469.6339462,13289.0074275667
199689,2879164.49161794,13264.2157369751
199690,4074069.74298879,12542.8335296428
199691,4162596.5703459,12724.7889043818
199692,4438387.34931098,12582.2462064096
199693,4560457.46463451,12415.7409395201
199694,3551737.54554802,12448.5850536474
199695,4010367.33585056,12797.342914561
199696,4456841.15474954,12663.727285564
199697,4358948.55147704,12901.0685948266
199698,4217773.63297887,12483.2367975697
199699,3003013.67662585,12624.3349516589
199700,4106551.55742727,12645.2703846875
199701,4030833.95285851,12532.7134173603
199702,2980255.21892505,12658.368297347
199703,4602101.51644246,12776.9588827889
199704,4369452.29988457,12571.7005468068
199705,2880339.97375845,11850.2005914052
199706,2864396.95558577,12153.365570586
199707,2715308.06225337,12552.707007769
199708,1857706.89644903,12856.1030896126
199709,4320530.70525492,13304.1746120244
199710,4069599.56867745,13143.6401087685
199711,4909244.14883335,13887.5364889204
199712,4843236.42714319,13793.4821705751
199713,5059900.27002239,14200.7354779459
199714,4993838.55624393,14278.3089528061
199715,4518041.2212331,13474.1190606588
199716,5060080.92987014,13655.1330669279
199717,4168378.85224763,13123.5855245892
199718,5230167.22104168,13578.2353844035
199719,3875187.55439013,11639.3826842005
199720,2457593.21531288,10375.0637058063
199721,21547.1838436181,12953.3101948469
200267,282082.974320049,11116.5704165537
200268,2256694.52853353,10951.5024856944
200269,1957161.95686589,10561.4107456073
200270,2933926.14524513,11113.356610777
200271,2811045.94321357,10991.3819871498
200272,2765540.88842236,11131.7346690239
200273,2584196.2987151,11043.5739261329
200274,2161910.86368026,10545.9066520988
200275,2360810.20624604,10559.9538305769
200276,2546258.32974953,11272.8647692287
200277,3614403.85670744,12354.2943439187
200278,1554903.18932194,12482.9107088924
200279,721434.426556273,10687.9174304633
200280,1350452.23703451,10438.2781606532
200281,2320165.11061195,10489.5827573114
200282,1745441.0797993,10487.0630443629
200283,609537.398360812,10658.5681387087
200307,9293.47463779891,11437.4187899808
200308,1078483.62334031,11367.4163197925
200309,2363069.29482071,11249.3602254219
200310,3829337.84246607,11450.0834085947
200311,3568624.15198664,11486.2154984538
200312,3708429.73195659,11871.7238317938
200313,3873159.61179221,11965.7355118917
200314,4176682.88808197,12066.9783693231
200315,3400701.65734694,12013.9582482633
200317,2159231.5424123,12071.1756389227
200318,3357068.38678191,12344.997543671
200319,3327359.77895591,12210.4946016731
200321,0,0
200322,0,0
200323,1705314.26244954,11655.2835860597
200324,4128905.29897527,12213.4359424765
200325,4065867.47511966,12464.8150277951
200326,4389773.82562014,11862.2482216051
200327,4703057.01495416,13018.84294797
200328,4329978.51523995,12277.0948825382
200329,4280285.6222043,11939.4299085197
200330,4321428.56343591,11933.5272721737
200331,3751408.76176836,12284.5968457416
200332,3976198.74130578,11983.2680870744
200333,4365354.490758,12104.9691251522
200334,4280692.22565751,12148.1155747641
200335,4709995.63286535,12219.8670909603
200336,4738726.32196003,13153.9939540875
200337,4673834.95317796,12780.951807569
200338,3498628.35286799,13514.7401366219
200339,3643385.88730598,13179.7792568556
200340,3803787.57732214,12357.4804773949
200341,4106974.14410926,12661.1919664255
200342,4710050.9600342,12505.9434717138
200343,4406206.90839104,12479.9611524673
200344,4212782.69313487,12388.2582575907
200345,3781598.20682929,12697.9141974685
200346,3683032.04913875,12863.6765979652
200347,3315958.41635318,12629.2131774055
200348,4121923.074277,12478.856992497
200349,4593145.75368505,14008.8318831416
200350,3952581.79679709,12701.6064646452
200351,3875904.86635326,12770.6914871607
200352,4511820.14088281,12953.3665694297
200353,4202721.79248027,12973.8642293253
200354,2355804.005136,12691.2000276687
200355,0,0
200356,1309512.65745148,13127.9464406163
200357,1368560.27743214,12879.3793836629
200358,3019751.81613086,13093.7748124915
200359,3327736.89844727,13175.892064945
200360,3628293.83051319,13143.0135326693
200361,1984492.03542487,13039.7791108725
200362,3192686.96268912,13397.0576148387
200363,5040904.89935492,14227.282943703
200364,3155707.82394144,13067.1131426147
200365,4598138.25935366,13654.4565979322
200366,5479217.36378222,14464.1917586474
200367,5291512.53980245,14887.3199801272
200368,5064080.28056525,14207.48257462
200369,4477391.57660011,12914.7746338168
200370,2759699.84063275,10683.568570837
200371,931335.44915308,12868.1927344122
200917,0,0
200918,52469.6901027355,11193.4144921623
200919,2656157.49002636,11140.1983392457
200920,3056373.98235423,11051.2937574311
200921,2849406.59571966,10943.4722831288
200922,4033713.13312951,11485.9229295842
200923,2784136.30129038,10780.7794822473
200924,1836761.66240707,10994.4548458471
200925,2615760.50842721,10797.7729966036
200926,2891986.50883067,10869.5737480929
200927,3383127.72373975,11665.9576680681
200928,2296250.53150167,11909.2379178724
200929,1995938.70360256,11332.5121567214
200930,989742.403097679,10997.1378121964
200931,3778730.74282595,11225.3419764603
200932,1685310.06808164,10595.2662526889
200933,355910.417867337,11014.6187121517
200958,917589.856903178,11207.2043591228
200959,3176345.93371853,10948.1979619768
200960,3394011.3382226,11370.2222386017
200961,3603899.47290621,11218.364117996
200962,4121452.7936706,12325.8401306037
200963,3919018.00016643,12199.2778215297
200964,4718873.92945985,12347.011119174
200965,2878367.36669232,12494.2696329563
200967,3903855.20389565,13758.0800137291
200968,4583227.1987626,13758.2805216138
200969,1534141.75994978,11406.2584382883
200970,226009.227227763,11139.1936848162
200971,0,0
200972,44728.1997856422,10524.282302504
200973,2116613.68343071,12570.8310819938
200974,3617744.8218819,11868.7528511602
200975,3750963.45698605,12690.9294055896
200976,4053212.70170097,11782.5950630842
200977,3963875.68817129,12103.4372157902
200978,3316730.05499889,12729.1126641142
200979,4261457.85470698,12415.0265250021
200980,3213624.68654719,11918.8676367073
200981,4250348.48177669,12139.5172631965
200982,4599470.47427406,12145.8190908945
200983,4347425.60756488,12088.7747168992
200984,4631400.51685237,12124.0851226502
200985,4576445.74727504,12320.9022546994
200986,4385319.86634943,12344.3205245586
200987,4472538.18285554,13693.1899972615
200988,3864735.06421844,12783.9054786791
200989,3297320.36215845,12811.3467203825
200990,4393177.80192319,12642.2382789157
200991,4147861.89902505,12641.1029303621
200992,4389789.77246729,12580.4453331758
200993,4381333.69304175,12912.3832674086
200994,4788212.36440115,12444.9963987034
200995,4543195.19186999,12554.5981122487
200996,2929904.81937831,12649.3462250548
200997,3633727.55991829,12755.5157873393
200998,2737463.48968201,12743.4988769604
200999,3733858.65638939,12095.9159395622
201000,3166316.7893106,12861.4009494412
201001,4053165.11142307,13095.8485021747
201002,2634237.6634229,13073.1397688482
201003,1140122.11035677,12064.7842365796
201004,0,0
201005,332204.506237163,12275.4325160476
201006,2025236.1494348,12032.5914462991
201007,4812609.19617695,13151.4494650165
201008,2411866.50914806,13152.6462666561
201009,1682989.69249276,13284.5705240393
201010,3286508.92195326,13479.6544392537
201011,4814748.60761352,13225.0587367844
201012,4772403.21226445,13703.9575370121
201013,1221275.63775961,14128.9941438601
201014,4883288.02516368,14131.4156443274
201015,5251264.92010662,14561.5665028953
201016,5263786.93162075,14488.3157260071
201017,4115074.28304532,13572.7020553625
201018,4835485.21768115,13897.5664388082
201019,4119193.26441475,13825.6935536147
201020,1116576.16566552,10478.1291895278
201021,1531399.80458049,12269.5979256933
201567,0,0
201568,0,0
201569,2419591.95618926,10732.8701726454
201570,2117269.81315417,11132.5363471698
201571,3031770.12438594,11762.4447114876
201572,2641870.41132159,10885.8918033562
201573,2516662.50937713,10772.2311797844
201574,3132770.62305447,11304.5399117888
201575,2734232.61384695,10455.9564583057
201576,2723712.4516187,11627.3743932495
201577,4712520.09212164,12200.6992676288
201578,3486626.91832706,12555.9353248896
201579,3546591.41977941,12529.3558606725
201580,1561420.6900075,11407.639744347
201581,3718139.77894498,11049.4495659583
201582,3805030.85831019,12366.5415071562
201583,3680316.21546216,11254.7896497314
201608,1189382.21365874,10886.7937177002
201609,3420142.52313026,10648.4280699245
201610,2999280.20571365,10931.3173784552
201611,3712042.45870806,11593.3379005775
201613,2820622.19917289,12394.9314119256
201614,3364654.79097958,11305.0139974114
201615,2798399.3047078,12552.3910382428
201617,4261519.31807892,13283.5181107439
201618,3420046.30215691,12459.1850716099
201620,1655636.15874508,11638.9185149039
201621,554171.626547934,11560.2826291276
201622,0,0
201623,2331936.1243184,11248.4078957998
201624,3859904.9565447,12441.2730267355
201625,4240780.04706893,12809.603644595
201626,4125203.06272457,11939.8062596949
201627,3533534.85571721,11676.2820511101
201628,4337597.99448731,11887.9013209656
201629,4122559.25033449,11945.1191606939
201630,3581639.63679202,12255.3965330779
201631,4285446.93181454,12112.1959405186
201632,4425276.3524671,12021.1242172281
201633,4363030.95345786,12094.3338973191
201634,4120686.75174486,12164.3889350402
201635,4527699.92705209,12293.0916338639
201636,4274749.17122358,12332.4894950554
201637,4353533.30202208,12133.1689820272
201638,4443138.19190883,12439.230292066
201639,3159261.32597048,12710.1259862778
201640,4660654.349696,13043.6346265923
201641,4634161.80983334,12715.9284487379
201642,4243971.45639886,12727.934980325
201643,4855382.43796763,12556.3453955723
201644,4346577.81002205,12474.4816109
201645,4184913.84085101,12415.837478388
201646,4142691.02961542,12632.56077145
201647,2963762.8037189,12685.9831084811
201648,2812588.59368625,13154.4597998866
201649,3378907.31590531,12587.3124527672
201650,4648011.41252341,13146.2209799183
201651,4489961.90355039,13210.6271527779
201652,2365950.37348992,12497.5886357768
201653,0,0
201654,0,0
201655,0,0
201656,639860.690509128,11347.4721196484
201657,4404716.72526297,13312.3285992081
201658,2279764.70599998,13444.9777147134
201659,2172430.24587034,13430.7897735415
201660,3502329.23673204,13538.8395643008
201661,5495333.83331412,14722.9305648067
201662,5335031.6413613,14339.0718613343
201663,5186592.19298046,14869.2820627597
201664,5858885.38331866,15339.9040846302
201665,5804911.92240091,15336.6233088531
201666,4981937.22602898,14490.2715913918
201667,5175990.66285983,14720.2009608527
201668,5089766.92818709,14069.8463806139
201669,4457905.34057903,13496.0216939351
201670,929570.829939876,11785.3670990793
202218,0,0
202219,2878154.54220623,10719.3837698556
202220,3042319.12182093,11126.1936110126
202221,3639602.06270379,11572.6615666257
202222,3480157.30736741,11233.1063004627
202223,3467923.03521107,11037.7481068587
202224,3209856.96948627,11058.9387406934
202225,3393878.89557806,11166.3691951786
202226,2897059.9149364,12833.0450274038
202227,4702539.30781677,13912.838188807
202228,4077661.84153774,13035.480326917
202229,3513683.60544852,13113.8155344352
202230,2701327.93492902,11999.2356909673
202231,2526966.35664571,11528.7859946685
202232,4503763.04614085,12744.9962395213
202233,6409194.83299984,18397.4017452453
202234,3197149.85798089,13736.411849542
202259,2024245.44533223,11016.3017433046
202260,254472.01476719,11278.5130566886
202261,1694492.10475562,9672.44592869539
202264,3746707.73672891,12241.6405951297
202265,257082.25329932,11425.8779244142
202267,3583643.12051393,12283.2669083597
202268,2732678.37589683,11472.8010590681
202269,1193814.24037203,10375.350106286
202270,3033129.06325053,11839.486591954
202271,3165974.6347499,11517.8704311047
202272,1269974.06100845,12002.1118573217
202273,0,0
202274,3210381.60151611,11890.3022278374
202275,3099827.19337006,12383.826513573
202276,4379385.37786499,12503.5985092505
202277,4025553.00779697,12410.1826829964
202278,4446091.62081859,12533.0278247177
202279,4049417.10740704,12142.1802321051
202280,3801450.69511269,12087.2836092614
202281,3643291.9735611,12672.3199080386
202282,4142139.31302484,12045.4796452922
202283,4626355.54650909,12140.6723030355
202284,3990245.75971406,12270.5981816157
202285,4667640.35996761,12325.8352696507
202286,4003544.61434835,12349.4705899358
202287,4120653.72003296,12339.5937954057
202288,4162445.66695501,12237.9879954576
202289,4073262.92071628,12143.1334110218
202290,1907455.03266254,11512.3618682426
202291,4566986.90319972,13009.0404208587
202292,4342734.28436294,12684.1454088731
202293,4514316.12757392,12502.8644692559
202294,4486166.69108105,12513.7146194729
202295,4103763.81367904,12559.3383739221
202296,4062044.19153252,12824.1332013655
202297,3614197.70591304,12881.9676963766
202298,4166842.85271188,13723.6487532709
202299,3494029.57720619,13367.8797788855
202300,4201974.71631776,12926.6650874355
202301,4220312.18307691,13469.9748959207
202302,1821843.1542427,13463.9629084124
202303,0,0
202304,0,0
202305,0,0
202306,1983588.58045231,12113.5180485637
202307,4840840.59200757,13578.7954895023
202308,4355470.80814397,13685.689892047
202309,4421893.45001652,13556.2913115983
202310,5350011.96629391,14533.1394670123
202311,4251480.42771358,14531.8682371123
202312,5474133.7142432,14966.8727662152
202313,5342495.14525778,14604.4610696319
202314,4857124.75565447,14566.8199507058
202315,5651452.21847573,15372.8724065984
202316,4152588.16478731,13733.2390732941
202317,3802108.60722147,13901.6768088536
202318,4135656.11324531,12866.1262918577
202319,4862934.23292756,13087.7943240716
202320,653768.041462236,12177.2746467707
202869,2118433.00664398,10542.7432883698
202870,2649492.17365341,11028.0631577665
202871,2543748.01221005,11141.5163652198
202872,2851444.86114841,10818.8544280984
202873,3507333.70156918,11187.6673096306
202874,3625003.9363398,11123.9092791401
202875,2912206.57522429,12096.3928358226
202876,4033860.76580522,14304.4708007277
202877,4126014.29099403,14496.3172279105
202878,3842185.40927286,11863.1737839378
202879,4235852.35931726,13038.4066466095
202880,2795189.76716002,12569.712275031
202881,5168531.83640497,14209.0222306666
202882,6508531.97852387,17192.7518412053
202883,5923325.73129516,17076.2543604906
202884,3634660.59087483,15227.6923990163
202911,1930892.89905494,11057.3680690333
202915,0,0
202917,2068013.11544408,12509.7163853808
202919,3404264.91343771,11293.433460555
202920,4104246.2200009,11935.2852635431
202921,3002880.10117492,11355.7250139964
202922,0,0
202923,532721.103194036,11724.2479665835
202924,1371377.94902607,11603.4044958718
202925,3683953.83103141,12920.4869128677
202926,3134747.44530308,12050.9272284597
202927,3669534.33034249,12065.8753155528
202928,4095066.57299227,13878.6388614627
202929,4064504.44160075,12928.8411661257
202930,3638583.82206052,12672.4730415691
202931,4512802.02668352,12149.5579181036
202932,4232410.12058602,12105.5705987444
202933,4505820.55025675,12092.104797737
202934,4660973.91339251,12126.1109941919
202935,4180365.52088902,12136.78799216
202936,4214669.73750419,12283.1904918155
202937,4468965.54993571,12444.0391226891
202938,3991580.31290742,11977.7353725654
202939,4467419.29516205,12035.4772005743
202940,3155350.45403879,12274.6407597637
202941,386028.595803912,12894.4618315097
202942,3467137.37154225,12668.2319730738
202943,4726257.63198757,12594.9570472687
202944,4862832.18632973,12649.2123007488
202945,3801017.66750598,12638.4627348495
202946,4264812.9458405,12916.3348098391
202947,4575133.6449636,13151.6597771142
202948,4521800.14477088,13728.4254869704
202949,4146883.88794453,13785.607973951
202950,4718139.26540643,13323.3724402582
202951,3986963.51086972,13074.6886071254
202952,4137649.01061422,13535.549650662
202953,1118000.23622833,12614.9533001786
202954,0,0
202955,0,0
202956,3420259.00137119,13681.0360054848
202957,1973400.40293982,13854.4955521898
202958,4428460.63977884,13707.7499071893
202959,5185655.2915172,13791.6364136096
202960,4726959.8643632,13728.6888449556
202961,4693329.68709312,14538.8699636774
202962,5259811.41113873,15046.8390024582
202963,5682759.84106859,14866.6052088125
202964,4390124.67771375,14778.4521398397
202965,5045070.50788188,14386.2264511012
202966,5100000.27826969,14110.3221795015
202967,4629903.45562614,13478.6126801343
202968,5171389.78719252,13988.5419111153
202969,4127280.8927476,13228.4643998321
203519,1807577.25440379,10574.4890716159
203520,2591224.53856799,11103.2652964884
203521,2337313.01074048,10805.258459301
203522,2208048.50780033,10558.5104975509
203523,3495669.54014864,11157.1321996155
203524,3398408.57985278,10775.770368142
203525,3715324.9344086,11692.6040421986
203526,3875018.59606863,14418.6738458368
203527,4898315.58194329,13353.729532818
203528,3850342.24290061,12422.9614736924
203529,4412525.11363847,13064.4710988556
203530,3609967.73581405,12912.9160390548
203531,6056216.49506139,17773.1958769226
203532,5104911.67226226,14111.71160266
203533,5607932.64040993,17348.5928550965
203534,3753626.68005402,16223.1298975863
203567,1980828.69229924,13344.5256425968
203568,2031149.79221587,12601.1580436322
203569,3144605.33816498,12203.1713917299
203570,3084078.40530802,11111.2915099967
203571,2548197.09513145,11300.2088475896
203572,3353021.76301781,11306.288548631
203573,1957210.614273,12328.8857592
203574,0,0
203575,1276137.98150739,13336.5101469041
203576,4163761.24577386,12821.4357067709
203577,3728563.41759899,12297.8777248571
203578,4576743.52670077,12951.5204151419
203579,3969215.73901725,12688.7995351122
203580,4620453.12320562,13084.4690214672
203581,3343308.60207509,12218.5787193242
203582,3419263.32752796,12605.5790876607
203583,4194819.79714013,12256.5954627907
203584,4362825.27297885,12357.0887735866
203585,4225742.11800654,12210.9200143342
203586,4349664.31153137,12289.3553157368
203587,4437531.83713964,12480.3127808023
203588,4384761.19549734,12521.1795664847
203589,4809759.91355083,12494.9096640502
203590,3038724.46915338,12237.4985442878
203591,1780917.64373968,12437.657071021
203592,2907595.67525566,13097.2778164669
203593,3785836.22314089,13182.4524536001
203594,2732166.52279841,12504.1946123497
203595,4207571.6430437,12852.4525178884
203596,4236125.31451994,13199.2199557825
203597,4979951.78954647,13315.3791164344
203598,4975829.61634765,13898.9654087923
203599,3927584.19138134,13581.4428780953
203600,4968167.53257422,14064.1685281648
203601,3015925.53520431,13271.3994948485
