new2kid,tot_benefits,tot_benefits_ha
160117,4713044.19193913,16144.0177844201
160118,5236708.23442039,16631.0702164998
160119,5604750.54925087,16487.5912461875
160120,5846655.70425558,15974.4691373103
160121,5661282.2451434,15810.8772774122
160122,4024241.58344441,15685.2290706725
160123,5609333.22160011,15608.5793992351
160124,5964220.39909126,15648.9876001083
160125,5907465.98308716,15469.6326889353
160126,5691895.33625686,15443.5009971358
160127,6026519.87492265,15773.6492718407
160128,5947324.94865674,15957.9404961442
160129,5780662.92200354,15979.7178217099
160130,6350820.41772764,16773.3784555368
160131,4979797.8226921,16966.9431778266
160132,5510757.62918247,16759.5746183082
160133,5893549.59254119,16196.6323395155
160134,6064728.14663497,16057.5294301108
160135,5970797.94726954,16072.1344475627
160136,6190159.77652191,15626.7839104371
160137,4760706.87848182,14623.0197841638
160138,5295908.20580675,15975.5903644246
160139,6881388.41947884,18715.3178160227
160140,6289981.55031174,18331.4580701253
160141,5802444.78533978,16490.0739903084
160142,6308924.67215913,16569.7299334449
160143,2963208.66633357,17042.1778078135
160144,3078884.21846138,21493.0835494686
160145,5430340.28200406,19950.7335274546
160146,2501720.16718417,16311.1339343711
160147,2229761.06671797,21299.2101895447
160148,5630764.46985026,26853.1241483172
160149,558678.381940611,22745.1758550885
160150,5675107.4299409,19615.8390319841
160151,5097569.13962724,17913.7066185012
160152,3485114.7648957,17612.7088560743
160153,6040501.18294644,17243.179112782
160154,5779300.42718816,18328.8021476731
160600,2994382.20698499,17459.9545596793
160601,5788238.66232553,15973.0628832716
160602,5152211.36553252,20289.2891578933
160603,4184087.04997513,17178.6997176295
160604,4913041.55910656,16746.626532958
160605,2363898.30244195,15068.6744378769
160606,2258036.95366953,15866.7506625878
160607,4858053.85775441,16927.0169259735
160608,4946409.41973574,20010.7587144809
160609,2140621.77553373,15154.8444285574
160610,5164136.25292282,15363.7374575614
160611,3189571.05345873,15918.0090004179
160612,4788357.40509397,18519.1487748377
160613,4594354.65526699,18317.885493215
160614,4946266.58455946,18251.9062160866
160615,3846204.09396703,18163.8918251099
160616,3682588.00629784,19161.4335287042
160617,3136846.36127872,18377.7157746099
160618,3009613.17044555,18246.9915601094
160619,2554153.7428261,24752.5499001924
160620,7739639.09971116,59421.413433483
160621,4300883.03406406,25178.9712934595
160622,4363877.03192931,21589.9914999595
160623,5233963.71101616,25415.3017833865
160624,24314730.9834161,88679.2103338633
160625,18425157.0484444,106005.937711294
160626,15934012.6242069,118966.029858754
160627,16498447.434129,316137.914905466
160628,0,NaN
160629,303030.867261482,8135.05683923441
160630,5916947.66031379,103920.046723404
160631,18410685.2556919,118301.592004446
160632,23542046.3528161,376296.445199858
160633,0,NaN
160634,45875406.3816194,642175.417415494
160635,27668467.0541815,177361.968296035
160636,5773555.72017101,39292.5952882757
160637,6003544.3845954,34765.3674098901
160638,997409.430902897,15660.9920455803
160639,13734809.0277407,57815.5602325313
160640,250936.784661967,14237.5480659272
160641,4794376.38359956,197198.000353709
160642,2100064.22343523,41636.9610594346
160643,2171296.98133271,21392.0884860365
160644,2411177.70644146,20072.2389714169
160645,891098.288750147,15548.0617448226
160646,2685707.11767114,13781.6914312823
160647,3310530.20878771,15583.5490852025
160648,3105653.41418988,17429.1317527317
160649,2943372.98640947,16177.9346556343
160650,3917001.50902073,16098.6447840564
160651,2500804.53139594,16318.4635001366
160652,3575596.85494277,16406.5241408329
160653,4311848.09851086,16810.3239708026
160654,3950649.46859749,16722.3257930052
160655,4916813.70849338,17911.8896484276
160656,3066221.93746653,16457.413954869
160657,4454399.50307623,16395.3052793236
160658,13405209.0619081,39398.1162730584
160659,17217217.7540096,46698.6750405414
160660,17217366.7007935,46889.8497383314
160661,9695773.55954833,29029.2621543363
160662,10194055.187178,37878.5143973173
160663,6729114.27927154,18341.7084273159
160664,18011007.5535518,51049.7999746376
160665,17889410.9807355,51994.6549848807
160666,11134512.3991552,52366.9013481728
160667,5874943.56621681,45875.5964175056
160668,10560896.9291237,47239.1252071512
160669,16841009.1053379,51217.6669236659
160670,13426113.9679201,44802.727410187
160671,8405357.58166416,30564.936660597
160672,11038482.5355169,29693.2953208255
160673,11330732.9506796,29349.4782598145
160674,11045569.143252,28689.7899824727
160675,10413149.8249451,30144.8158493074
160676,9581815.80144772,27124.7439531429
160677,8561046.64101584,24751.8515099844
160678,6626664.54577621,24560.2577559461
160679,8504142.16545077,30163.2176118848
160680,8460391.12899291,24742.5074143459
160681,8255017.84340625,23410.1888504963
160682,5094204.38968834,24207.6834674825
160683,0,NaN
160684,0,NaN
160685,698940.816895904,26067.7227746724
160686,7557118.4425641,21109.2693926371
160687,6933694.83286946,19985.4291705839
160688,4940352.14401601,19766.3501636049
160689,6319200.21443566,20005.3825546044
160690,5711621.80621086,19961.9809740877
160691,5403179.03905734,20227.1559721379
160692,3737258.76993134,20160.5328114974
160693,2611203.33461835,18870.4848030233
160694,7025043.58761242,21774.6411084461
160695,10826581.3361561,43578.6921706911
160696,5887191.63465729,24594.0120507876
160697,6716727.50687953,19564.4711651324
160698,3391451.47399268,18940.0431357357
160699,5115074.1808821,19481.3584608697
160700,5377408.77482088,19819.9816625511
160701,4601891.3820366,19310.3231346933
160702,4685769.44659119,17778.5893159732
160703,3652540.48573167,15871.984728872
160704,3393315.08108504,15992.0592923006
160705,5120203.94291716,15953.8973878626
160706,4541383.30369091,18192.8224484363
160707,1685486.07528818,23635.2122739797
160708,7481543.54216147,26791.5614759587
160709,5213147.17219907,25352.6914149499
160710,6818790.6012915,25307.5039713904
160711,5033903.14967726,31061.4926320232
160712,4529339.84177956,15618.4132475157
160713,8262141.68110894,31489.8206045124
160714,8944731.54980716,31440.1811944012
160715,3723894.72198416,31608.6554651176
160716,9203084.07261657,38557.0424618657
160717,5694708.62494628,15763.8993078098
160718,4043671.07119966,14935.0732084937
160719,5651841.51205964,17921.0194595629
160720,4580862.35288663,14933.5366027274
160721,6849128.00513811,19713.2664296114
160722,9078398.90610138,25376.3770960206
160723,7727038.14119066,24203.7216638705
160724,7426864.18725879,21457.1735276527
160725,5865028.84713648,20520.5470269372
160726,6588729.00494072,21029.2567482648
160727,7881628.69830779,24625.2800572007
160728,9267508.98926924,25671.7700533774
160729,9316149.8202809,26447.5509447293
160730,8945629.56600604,26123.3935127024
160731,9650956.78991563,26986.2475775341
160732,7976711.425676,30554.795980564
160733,0,NaN
160734,621037.287672929,39275.0853864303
160735,16574237.067521,61514.2178335274
160736,19312932.4640477,60960.134035266
160737,15106187.9235348,45432.1441309318
160738,14984396.9215979,42403.6701000294
160739,17999175.6824437,49584.5060122415
160740,18394854.0661758,54797.5544700825
160741,23368086.7036865,68203.0987338534
160742,18496154.7731184,53341.4701459796
160743,14984536.2715886,42010.2646478741
160744,5247615.89088491,15859.8137994255
160745,5452027.29908285,15099.9544374806
160746,5865260.50733358,15199.8976542496
160747,5391022.5049638,15247.7214211456
160748,5522068.97206405,15278.0742785794
160749,5480553.79093486,15332.9009713163
160750,4037708.90601735,15451.6485281697
160751,4741072.39262268,15534.9494740862
160752,2937808.64102224,14226.6762277106
160753,1459710.78537158,12221.5450371247
160754,627871.977192988,14371.8907511986
160755,2630215.00580478,12940.7872364319
160756,4167471.01235592,15147.5547927521
160757,5332978.04713639,15139.7531501388
160758,4321034.93629009,15085.437263941
160759,4972198.97480761,15061.5644825675
160760,4794062.7840173,16460.3014043513
160763,776030.442185693,15334.8425609307
160764,3092104.30024816,15626.5536335978
160765,4475979.18637868,15592.3507472369
160766,5585201.00154085,16478.5572606774
160767,5604473.02970575,16535.417384343
160768,5405905.3356523,16437.5684854498
160769,5571682.43814514,16129.3502823091
160770,5038281.80886325,15760.021298497
160771,4840270.94101464,15290.0957662851
160772,5763487.80278945,19430.2159386075
160773,5520449.33680325,15534.1521964214
160774,20283438.1534466,62760.5899159052
160775,32059762.5676418,83967.2943333227
160776,25885192.8183422,68797.8546666902
160777,12466639.0262866,32882.6614606966
160778,5628242.159497,15787.495538561
160779,6050509.80848259,15601.636895362
160780,5963631.70930602,16548.4057143421
160781,5802324.8594383,16255.8567240436
160782,5378287.10233862,16154.0442345444
160783,5671449.57855949,16373.7266793489
160784,5535284.76062497,15931.7424302931
160785,6035787.59341203,15883.6515616106
160786,5667205.48191554,15797.0884513325
160787,4974206.78217063,14779.44447813
160788,5434906.4106725,15503.3878714138
160789,5535737.27238545,17497.3916156
160790,6584108.99796859,17681.3937508388
160791,5775904.39950928,16429.2391808264
160792,5896572.44339187,17125.6415128462
160793,1438976.92440316,14739.8404548339
160794,918204.200502204,19458.6320636229
160795,5041473.72355046,16641.9598879322
160796,2835313.74356768,17672.3879614659
160797,2839235.25903464,21652.8904406836
160798,4611998.55758288,25349.356551469
160799,1800379.48940822,24474.1476894916
160800,3273701.16949733,21519.8104814944
160801,5155581.58668587,17987.2013491003
160802,4472176.68049655,18677.8457029352
160803,5240702.42775352,18416.7008223273
161250,2181645.7160168,14898.1354913653
161251,5374739.27978351,17457.5372465563
161252,5360876.84313105,18768.9342429096
161253,3219459.05091458,17652.9625821225
161254,4895333.05489512,17456.0572494589
161255,5518726.57447871,17734.4095584775
161256,4438498.3939577,17001.6696919615
161257,5734510.9822368,19571.7098369857
161258,3827086.90662468,19359.276163767
161259,3735251.50744755,15367.4528462743
161260,4688371.56634567,15457.2316219927
161261,4320787.73093952,17599.9500241935
161262,4887938.38223654,18268.3985320684
161263,2388331.74410454,18084.8593969108
161264,4589754.90863626,18600.8304301368
161265,5405024.54024322,18329.8839855641
161266,3707826.12069019,18253.9132095517
161267,3356629.07503084,18455.6925087606
161268,2841352.86279399,17279.2268356913
161269,8126342.17604392,50435.0173842912
161270,4066963.3357511,20553.1943689253
161271,0,NaN
161272,-174988.75275598,-42421.5158196314
161273,17002232.1150196,66626.4300368145
161274,2529684.75430442,14221.6992511844
161275,2853467.59823117,178341.724889448
161276,555505.183476071,17393.5086802684
161277,1552042.97036157,17232.9545633484
161278,0,NaN
161279,4079595.95855511,133483.712345362
161280,12914461.5037827,99008.8088454831
161281,3818319.47891434,139481.990097327
161282,1402761.0554549,94303.2642322623
161283,366966.594849426,46033.0910019602
161284,4427103.71582405,95850.6893818469
161285,8664312.76706503,62026.4001221658
161286,4278514.35282754,30588.1276341558
161287,7992686.37502513,30033.5796149371
161288,3104494.27797433,25884.2670388688
161289,9137950.05085937,118674.675985187
161290,34947.6132526461,15112.4814065497
161291,12727500.0433378,100761.999353491
161292,1949659.52517875,342797.279152309
161293,9048831.57790305,72644.9098075508
161294,2542751.62218416,15346.671427743
161295,1202765.10778719,13985.6407882232
161296,3234166.0552595,17788.4691935896
161297,4906108.67197661,15746.7881146691
161298,2102659.5647216,20715.8577805084
161299,552712.522668821,16049.7284259549
161300,3527998.12630838,17874.5946868062
161301,2652079.99270246,16738.9664233686
161302,4841969.79722437,16754.2207516414
161303,2370844.90192881,14555.8928326958
161304,3166163.94147873,18825.2036654253
161305,3335474.58221869,16615.0664120483
161306,2650253.38712905,16767.1230502431
161307,2496931.99740944,15442.9501192698
161308,4590807.19705774,17141.8705141012
161309,5824915.54304191,17371.6027378696
161310,15057347.3104523,50118.0688510998
161311,16691871.7011254,51567.8600536795
161312,15743389.9558565,51104.5322162111
161313,17237144.7591883,47616.421986708
161314,19447434.01855,50751.7442989398
161315,11150494.0801163,43104.108548408
161316,4079097.700714,26380.5833514244
161317,4954360.8995737,32054.0939721711
161318,15287076.7845909,47173.2359794511
161319,8345318.41881028,32863.6708592086
161320,-586664.963034103,-60170.7654393952
161321,9810394.04403719,31519.3382940954
161322,10842085.961524,28859.3204765238
161323,11021279.4664923,28368.801715553
161324,11275750.3118638,28632.2813822918
161325,10420689.9084757,28726.9191136476
161326,10187362.3309423,31225.6316657234
161327,10872625.2760902,30697.3715224005
161328,9998811.36870313,29446.1590096172
161329,9112478.35220448,29377.3229166375
161330,9694960.14450841,34114.6607240234
161331,6569922.22562806,24844.896149858
161332,5486227.64390854,25916.6348693642
161333,4156094.48983187,30143.9310232593
161334,3729939.01592391,29676.2925185393
161335,5632113.16757428,27718.7975026725
161336,7862233.30291343,29180.1746338703
161337,4924767.85868102,19645.0475539507
161338,4923296.04671575,19737.5937728519
161339,6302629.62833768,20188.6034140947
161340,6059653.09127084,19802.7878799701
161341,4826279.78213087,19891.9310958511
161342,4438878.337322,19394.3346251098
161343,5132236.05216603,18968.7634175691
161344,6074334.93118308,19082.9292949007
161345,6442082.02867509,20092.2636371933
161346,6244263.03020533,20073.9820139211
161347,5834567.97657156,19039.9933969294
161348,4331375.03853599,19059.9561651749
161349,3950094.80779375,19670.5623793028
161350,5014568.35228714,19786.2129806644
161351,4687420.59240729,19122.572534043
161352,4320205.5756197,18712.3143502748
161353,4471754.16911059,15731.7648869326
161354,4777687.87885332,15581.534052518
161355,3915574.46351223,17757.7073175158
161356,6393400.72100202,24234.6390751083
161357,7152547.12290541,24458.3787062378
161358,5115978.13821402,26294.7800229439
161359,7176843.19948281,24012.8588857643
161360,9037207.12591703,24857.368749299
161361,7535984.0410767,24647.5357026221
161362,6778806.84473147,24129.2345974869
161363,7680698.66627353,26949.8198816615
161364,7736548.14230405,26175.6756770702
161365,9193264.31069404,26603.7672221206
161366,7740586.47563919,23694.1617773536
161367,5448794.64868798,20658.9370566369
161368,4931754.35756642,15438.8710078385
161369,5236036.39906981,14687.3391278256
161370,4791411.18086637,15391.0015847946
161371,6074209.32072283,17937.8643653683
161372,6545210.17645326,20248.1366634285
161373,5198146.39907793,15470.6738067796
161374,6540314.56157059,17866.66091602
161375,5605714.11280636,14539.0542721514
161376,5142460.57428793,17010.4133116822
161377,6309163.47300865,20521.7758829311
161378,7436935.28654797,21153.9492595142
161379,5648326.02678544,15799.5133616376
161380,5965043.14374509,16892.1575752073
161381,5482466.49478787,16092.361753184
161382,4902403.23498012,26679.7454964904
161383,0,NaN
161384,542180.67599364,33447.0901471083
161385,0,NaN
161386,0,NaN
161387,3935753.37834728,16360.6271898042
161388,9218051.86792576,24009.2511617796
161389,4551941.01802027,14467.8300135726
161390,3893475.98629437,14578.8944022256
161391,6018348.0694506,15424.2462135527
161392,5921784.03061687,15089.7506752461
161393,5536778.20257248,14989.5856584026
161394,4952537.58185172,15036.1672314284
161395,4502052.44272175,14984.9883677029
161396,5144118.00066162,15002.8961010911
161397,5446829.08911183,14997.2922777128
161398,5554159.37480289,14993.5127377841
161399,5715981.36691135,15288.4824257074
161400,5820291.67206057,15208.9934269099
161401,4789700.23547629,15317.850043498
161402,4346760.36453793,15468.898094441
161403,3037264.09488228,15432.2723144225
161404,1828568.00725288,14843.7788513679
161405,3556255.01513253,15222.0653403212
161406,4826007.28651867,14932.5307647068
161407,4392871.93724259,14944.9183491136
161408,3910571.45671246,15033.4318374338
161409,4116213.69903005,15019.2518094597
161410,2174394.52063477,16158.9931863244
161412,2246858.83755758,16186.2860877628
161413,4046067.06286855,16160.0282091605
161414,4956214.48206417,16465.828844067
161415,5844719.86948352,16696.2181595673
161416,5997540.78089055,16654.0528452358
161417,5642194.86162064,16031.8092320956
161418,5366889.12241705,16647.9693599598
161419,8400424.60403385,24165.1912377817
161420,21240533.5427837,58403.2542850215
161421,22817928.2173554,69487.409873941
161422,5038222.45092459,15784.5230496952
161423,27506820.9323053,75425.7300628767
161424,28149503.4229722,78602.4528390149
161425,29236843.2157592,80974.4662371728
161426,28899098.9892771,85326.7362665498
161427,28298235.3665132,76975.8187460407
161428,17626198.7453336,48490.2303860621
161429,15763374.0658857,41299.1624454186
161430,5993134.78021422,16380.2795496118
161431,6065229.59583422,16296.1668401927
161432,5526703.33023514,16571.8240786661
161433,6071571.28248745,15757.5248207298
161434,6146373.57873563,16271.008812007
161435,5207650.78612365,15727.1446919552
161436,5419020.60921697,15574.6954818523
161437,4613770.89788107,14574.5971107793
161438,4971060.4626021,14419.319688476
161439,4359966.84173248,13710.5875526179
161440,5196633.44559531,15278.598884514
161441,4752794.26641335,14304.8736385654
161442,5356246.88737657,14987.7492476434
161443,4814152.36883083,15983.9049390524
161444,5409090.30469779,18166.5501417222
161445,5454443.02083552,16799.0545396282
161446,4114963.46649445,17127.839610799
161447,5280144.54082432,18778.0201496308
161448,3432655.0347113,20639.789761511
161449,2126207.53444718,19506.4911417173
161450,2708862.25898186,18157.4344967364
161900,4110957.27710323,18159.9437972534
161901,3922240.04530566,15740.1155567822
161902,4313478.53284914,15924.2400843531
161903,1854071.95514608,12459.1143562945
161904,2081333.59845365,17353.48492718
161905,4022588.37999577,17642.9314912095
161906,3633642.94549785,15932.662956417
161907,6265956.46724069,21000.2730364162
161908,2618899.28711865,17687.7959450816
161909,5185025.32202749,17528.0805308345
161910,4008709.60307592,14833.3380317333
161911,4415050.12874783,18039.0199335969
161912,4836570.98690003,18307.3422735748
161913,4472233.3533403,18480.3031129765
161914,3385904.32292953,18693.743673869
161915,1696179.04497357,17703.1081014854
161916,1563485.40441031,18035.8806564996
161917,2660320.99477945,19242.8281720033
161918,3693754.90882599,18314.2480759888
161919,6907253.99450943,39385.6250577872
161920,2819231.58143983,23120.3000015568
161921,2049432.62266217,13444.4124487883
161922,10689120.2822152,76727.6467094857
161923,16900840.2441268,74906.7711651049
161924,220493.718566907,4973.36677351042
161925,451349.778981134,68128.2685254542
161926,0,NaN
161927,18024770.5285824,199582.234226518
161928,8842107.11312749,247764.822784658
161929,0,NaN
161930,9206188.04597685,108149.051935117
161931,11584409.8137392,127039.449636619
161932,2975493.43471934,127293.836779437
161933,0,NaN
161934,0,NaN
161935,40760630.7857139,724633.436190469
161936,4582507.515708,48364.1954164432
161937,3424657.58719216,32346.2345897724
161938,7074416.48742904,449169.300789145
161939,75849480.6307036,569226.87152498
161940,22578990.3958594,539778.542146909
161941,69436861.4891891,511505.425334726
161942,0,NaN
161943,5297748.37295073,56812.3149914287
161944,649289.862048524,9557.16448277497
161945,1266415.94084407,17437.7410099011
161946,1653823.36617625,27592.4649205631
161947,3594258.74143247,19408.7545943029
161948,1234193.31678259,14382.4421475028
161949,3553794.80084323,18401.5264768582
161950,4963391.1002419,16527.4209373299
161951,5175978.93040714,17318.2063752644
161952,5646074.5690093,17422.7951984858
161953,2679943.78540689,17056.125921444
161954,3955610.50255976,18570.9413265716
161955,4032679.94563334,17490.6151071113
161956,1505593.64718702,16988.3627327167
161957,4039161.8821951,16473.7675541987
161958,4993658.15997393,16299.1698407962
161959,6640669.58613079,21754.8553190198
161960,7859505.59767465,23893.6138253457
161961,13265259.9256019,44579.7435012877
161962,15113111.856367,40014.8584646486
161963,17809224.4662596,50397.5223664933
161964,18474183.3167312,49420.9886419828
161965,12211616.6802346,40884.2575609444
161966,8764575.08629057,31246.2569921232
161967,10208215.3065168,33483.2810381854
161968,15080614.2002064,42043.8799796658
161969,6935945.2065615,29035.8773691742
161970,8295801.27528257,26128.5079536459
161971,10119920.3927292,27555.943887622
161972,10282773.8521949,29935.295057336
161973,9678780.5761811,27178.0430359596
161974,8591111.68896163,27713.2635127794
161975,9628242.35741353,28354.8458896773
161976,11037386.9319877,32155.5336693015
161977,9068555.56762109,29425.4490127636
161978,8311067.14379912,28119.4912879649
161979,6391050.39190179,26796.856989106
161980,7681682.9503421,31742.4915303392
161981,5849779.88912245,22951.5640573711
161982,6226525.94251323,23551.871177355
161983,10291423.980157,28883.1404459765
161984,5647104.88836383,18526.4872285875
161985,9643277.53811135,32716.8025041946
161986,7821717.76764896,42946.9747022592
161987,7514616.34949036,23117.4507963556
161988,5412790.08984052,19745.700282136
161989,2002999.50740698,19259.610648144
161990,6433680.07271671,19411.4427990698
161991,3716751.73304914,19220.4355943071
161992,3742542.43070424,18267.4432249139
161993,6142821.66605558,18857.4724974845
161994,6751155.66385218,18811.9976700862
161995,6507490.57400363,18619.4293962908
161996,5566108.03277857,18639.1227552234
161997,4797551.15724033,18754.1701724518
161998,2481739.19068386,18114.8846035318
161999,2393459.93333477,19176.4441328775
162000,5571560.25582776,19003.40313222
162001,6146186.40224084,18867.8016952904
162002,4959852.91329265,16474.4958714308
162003,4920452.93690381,15467.0426307389
162004,4758504.59118437,15506.3286067108
162005,5033523.9657429,15610.8516092046
162006,6329933.48334589,22303.2230199371
162007,4176793.16344217,23044.3760741637
162008,7387546.50350376,22622.1519724517
162009,6832414.41785738,23723.6611731159
162010,7514500.31044542,21808.8164279207
162011,6214097.27192586,22163.521255197
162012,5977484.80563996,21667.3667626279
162013,7122826.66082079,26967.6352515695
162014,8596293.91104415,26248.2256825776
162015,6658485.33870593,23149.8838373087
162016,6867767.5418427,22439.1016274215
162017,6329835.36471093,21626.5995804772
162018,4987688.71514468,15504.7638318078
162019,5100250.16651114,15109.0543721863
162020,5340216.44554104,16626.4765768937
162021,5575942.62545669,19034.5811835518
162022,5412983.2841654,19297.6231164542
162023,3880667.21856299,14801.1145404071
162024,5235636.34009806,15524.496190061
162025,6344429.68363472,16624.7748015322
162026,5932997.94133866,15318.3745459769
162027,5758241.53526325,14821.7285334961
162028,4408945.68154461,15463.2027410596
162029,5427496.71864193,15951.4966014458
162030,5534871.49335334,14434.8726803021
162031,3908659.38514831,14278.2077996285
162032,2131586.19348073,14457.557904066
162033,3409525.2676296,16551.0935321825
162034,4792311.2754271,15335.1310903015
162035,668642.328475392,22149.6423511517
162036,192744.1442529,28821.5542808074
162037,6158425.33874032,48264.6183866273
162038,5660599.38042638,15306.6740048711
162039,5443471.11752834,15431.5269100732
162040,6750025.67061319,18039.1532870905
162041,6599453.38889614,17601.4759497147
162042,5352869.52597924,15033.5110436489
162043,4926808.87148294,15078.2214888537
162044,5209831.37532985,14992.3205045463
162045,5171750.40876849,14955.359938604
162046,5038055.70555454,14958.0425475733
162047,4989531.73879023,15065.5798868926
162048,5037170.00854553,15027.9172360113
162049,4432562.09905614,15124.9719737467
162050,5021915.65568504,15146.2112141302
162051,4595900.41732458,15480.9277215144
162052,4796672.15543822,16669.5817738948
162053,0,NaN
162054,3493237.16729857,14189.3360438632
162055,3120195.30187767,14308.7202149735
162056,3489958.13815452,14454.9133343185
162057,4286624.77932582,15097.0716419135
162058,4345819.09486296,14950.1409412615
162059,5256449.80719731,14972.9743484346
162060,3766700.44816176,14677.8390576201
162063,4232073.98999913,16122.1866285681
162064,4937344.89901963,16413.3634706657
162065,5791244.53022096,16850.3205098264
162066,5926942.11909186,17349.2634294676
162067,87959791.7115726,283455.522131956
162068,154898298.477195,506513.953736996
162069,55708814.9450122,162091.478290634
162070,25385360.7887065,75076.8526098529
162071,22977952.3923268,73662.0393262331
162072,21608654.606186,72557.9168308449
162073,23662377.8939791,71555.102306495
162074,25037883.561799,73898.93690994
162075,28171407.546895,77195.1568334166
162076,31247250.9146702,83284.360258991
162077,24817135.1383439,67334.9435668141
162078,17953732.473776,52592.4056353745
162079,22803735.6938439,60467.3137390624
162080,5093533.05710899,16299.3057827488
162081,5339229.87782183,16097.1694074146
162082,5663913.25730797,16539.9912606183
162083,5915208.87448992,16528.7010114982
162084,6362560.90835719,16358.8260539475
162085,6188947.41086107,15725.4499878954
162086,5668931.53976114,15544.6280439037
162087,5108093.22497286,15612.1282902704
162088,4570153.01989358,14394.1827398223
162089,5766594.75101464,16110.6191751762
162090,5427663.02618761,16554.0618412127
162091,4634218.27967237,14639.1890374645
162092,3849212.64938342,12780.120852902
162093,4705022.19669797,15729.2844018319
162094,6407797.8727875,19435.9745904455
162095,6239927.30457155,18369.6112002106
162096,6078366.68246235,18917.3053723784
162097,5313060.66169067,18840.6406442931
162098,2749893.70395162,18494.4511404901
162099,5208796.04621271,18340.8311486363
162100,3082329.57701492,17720.9030658421
162550,4264138.10333863,21005.6064203873
162551,3358125.84341484,16650.1436301944
162552,4955336.41571424,16017.2490204905
162553,2759495.7640949,14811.1144667958
162554,3710105.46412894,15197.5646252081
162555,4988832.04997071,16250.2672637482
162556,5873422.30552508,17460.9358767004
162557,5436098.87461208,19053.1395386184
162558,3282424.82385734,17706.9444307881
162559,3191985.05100182,17335.9676904376
162560,4123880.70166461,15178.7649474658
162561,3847794.95911849,18080.6811588534
162562,5275039.18139096,18553.6660589702
162563,4437894.57995654,18258.2446076896
162564,3853927.26210888,18793.9153287845
162565,4846839.56549508,18850.1295692565
162566,2374526.95745294,18761.6944786405
162567,2545236.08140776,18967.7584082553
162568,4260505.15064157,18408.8799379598
162569,11307947.1332051,53879.4383952596
162570,6928380.39220486,38991.9403008364
162571,4222836.78095248,22432.0678935059
162572,2955100.76379519,35955.5986469376
162573,6190475.62654262,33093.0872117213
162574,-195559.95213403,-13314.7201452956
162575,2002383.3503119,69497.036019502
162576,1644063.77955997,57560.219853303
162577,16244618.997708,69347.3596487003
162578,2211783.78380277,134047.502048653
162579,0,NaN
162580,9462290.49326451,149749.404443355
162581,7201974.35983395,111875.329861498
162582,10369867.1290246,122539.050269124
162583,25759082.8999969,290857.675652752
162584,128781281.24774,2220366.91806449
162585,825709.450751227,14810.9318520399
162586,2589608.38425498,28321.0759727134
162587,10295873.6777038,100386.336894126
162588,15394476.6459764,189470.481796632
162589,11447958.3445279,397326.103063875
162590,8053389.23591327,44432.4923360732
162591,6293334.32644006,72913.3593215358
162592,8293048.54633198,131245.08085194
162593,2180203.98505705,53915.3999395871
162594,1526736.91741204,16719.9114843208
162595,1814471.77202027,15042.2530322924
162596,1836851.24812527,15525.4199524587
162597,1713181.39677067,14986.8246847079
162598,3692956.39187449,15299.6639746224
162599,4079037.00877373,21093.9211830574
162600,4789666.68060972,15965.5556020324
162601,3114482.5007476,16621.6544402807
162602,5921958.90126303,20053.1941630071
162603,7152454.55384599,23713.0693869739
162604,2357579.02789104,16287.2471702317
162605,4864726.74564056,17061.7334349515
162606,5550459.85492612,21597.1200580783
162607,5437094.58564271,16401.4919627231
162608,4588443.16793231,17954.2897253404
162609,4536223.05757246,16125.2097136546
162610,1774648.42034569,14340.5932957228
162611,256662.938433243,23159.50862929
162612,10264908.6101681,38212.7821690762
162613,14191158.9950784,41141.2473131463
162614,7857485.38342465,36251.3743179915
162615,11738955.3505022,32260.9559615312
162616,8027599.87821985,30581.332869409
162617,8422925.38531279,32064.4316357375
162618,4127632.10060215,21317.6609456534
162619,4512871.05889302,17491.748290283
162620,3823415.2048135,21442.2163606786
162621,2669797.58305927,26548.6397320997
162622,7220417.4675352,28177.2388976983
162623,7031805.6918697,22519.7940492224
162624,7338222.77731687,20858.334417671
162625,676475.259950492,11824.4646887507
162626,7087036.94318005,25356.1250203222
162627,5387050.95049372,16377.126203287
162628,4912269.24685531,15725.5518106612
162629,6144486.30982504,28637.2796263328
162630,9240942.21773764,29301.4418319069
162631,7820994.06805374,22893.5062365276
162632,8265346.39165595,22590.6290171669
162633,7763045.39004797,22477.1491568526
162634,5849433.66382477,24077.9363573955
162635,13859249.423187,39303.0823769925
162636,7279443.02767595,43121.4692494688
162637,10958276.9382641,37633.0609599111
162638,6425405.27287271,20001.2615497983
162639,3092599.16906909,19164.0537200253
162640,4183288.37504241,19014.9471592837
162641,3681532.3847394,18825.3493626815
162642,6230548.66148434,18079.2126557398
162643,5377040.70712394,18759.8454675061
162644,5272202.69129504,18539.613859499
162645,5178894.77327606,18271.7345914922
162646,2541009.54865861,18206.9649702363
162647,5661407.06591846,18456.0947544204
162648,4656567.14508945,19222.155397686
162649,6088757.17297921,18698.6784582855
162650,3474513.44740854,18642.5939498782
162651,4275787.18946296,15594.3913907927
162652,4528505.25669339,15991.1904893168
162653,619013.203772249,16059.7441852059
162654,2372733.50565271,15401.1099758391
162655,4860205.91831568,15912.2763849091
162656,5869771.36259379,18211.4294747917
162657,4186015.1092322,17865.0951580995
162658,6622528.60808067,21514.8137521402
162659,6190023.34426967,21479.1527886174
162660,5830355.68370082,18403.1743813796
162661,5909551.74487958,17796.5044076931
162662,9070876.90866528,26412.0164765504
