new2kid,grass_ha,sng_ha,wood_ha,urban_ha,arable_ha,freshwater_ha,marine_ha,coast_ha,ocean_ha
"97979",7.5,67.3125,316.3125,0,0,8.875,0,0,0
"97980",1.9375,88.625,260.6875,0,0,48.75,0,0,0
"97981",59,162.8125,176.3125,0,0,1.875,0,0,0
"97982",136.875,248.125,12.6875,1.3125,1,0,0,0,0
"97983",211.25,167.875,2.875,3.6875,14.3125,0,0,0,0
"97984",120.75,161.5,0,0.5625,1.3125,0,0,25.125,90.75
"98190",82.125,31.75,4.875,105.5625,173.75,0,0,1,0.9375
"98191",71.625,20.3125,81.3125,74.6875,151.5625,0.5,0,0,0
"98192",28.5625,106.375,168.875,9,77.1875,10,0,0,0
"98193",67.5,151.9375,93.6875,3.25,83.625,0,0,0,0
"98194",182.75,16.625,62.3125,6.25,132.0625,0,0,0,0
"98195",138.0625,4.3125,29.6875,5.625,222.3125,0,0,0,0
"98196",174.3125,18.8125,22.25,0.6875,183.9375,0,0,0,0
"98197",121.3125,3.8125,27.3125,7.375,240.1875,0,0,0,0
"98198",189.25,3.9375,14.5,0.8125,191.5,0,0,0,0
"98199",110.4375,15.125,11.6875,0.75,262,0,0,0,0
"98200",169.25,20,20.6875,1.6875,188.375,0,0,0,0
"98201",126.9375,12.75,20.0625,1.9375,238.3125,0,0,0,0
"98202",86.3125,41.75,30,11.4375,230.5,0,0,0,0
"98203",144.25,28.5,37.375,87.1875,102.6875,0,0,0,0
"98204",108.625,12.125,25.1875,48.8125,205.25,0,0,0,0
"98205",147.125,9.9375,18.1875,102.9375,121.8125,0,0,0,0
"98206",277.625,14.0625,8.6875,4.8125,94.8125,0,0,0,0
"98207",272,13.9375,6.0625,39.75,68.25,0,0,0,0
"98208",292.375,4.5,29.75,0.5625,72.8125,0,0,0,0
"98209",297.75,17.4375,28.4375,1.5625,54.8125,0,0,0,0
"98210",310.9375,23.3125,22.8125,1.9375,41,0,0,0,0
"98211",340.8125,20.875,9.8125,1.25,27.25,0,0,0,0
"98212",285.6875,25.5,47.9375,1.75,39.125,0,0,0,0
"98213",299.0625,23.9375,41.5,0.875,34.625,0,0,0,0
"98214",312.25,31.3125,51.5625,0,4.875,0,0,0,0
"98215",278.4375,38.5625,48.625,1.8125,14.25,18.3125,0,0,0
"98216",323.5625,22.1875,50.4375,0.6875,3.125,0,0,0,0
"98217",124.3125,92.0625,146.9375,1.625,35.0625,0,0,0,0
"98218",153,64.625,43.375,4.1875,134.8125,0,0,0,0
"98219",66.875,24.625,18.375,4.4375,285.6875,0,0,0,0
"98220",65.9375,9.8125,16.9375,10.875,296.4375,0,0,0,0
"98221",108.0625,9,21.8125,24.375,148.25,2.8125,39.9375,41.6875,4.0625
"98233",89.5,119.1875,27.4375,72.375,82.375,5.5625,0,3.5625,0
"98234",182.75,40.3125,30.125,5,141.8125,0,0,0,0
"98235",282.0625,35.5625,51.9375,1.5,28.9375,0,0,0,0
"98236",287.25,11.75,38.625,0.75,61.625,0,0,0,0
"98237",154.5625,19.625,95.875,5.375,124.5625,0,0,0,0
"98238",207.1875,55.125,107.25,10.1875,20.25,0,0,0,0
"98239",251,46.0625,75.875,6.3125,20.3125,0.4375,0,0,0
"98240",110.4375,45.625,84.25,120.75,38.9375,0,0,0,0
"98241",125.875,20.875,113.3125,126.8125,13.125,0,0,0,0
"98242",194.6875,19.125,111.625,66.875,7.6875,0,0,0,0
"98243",203.9375,152.125,27.3125,4.8125,11.8125,0,0,0,0
"98244",211.1875,156.125,15.3125,10.6875,6.6875,0,0,0,0
"98245",80.875,133.5625,21.4375,148.0625,16.0625,0,0,0,0
"98246",148.8125,119.6875,58.625,68.5625,4.3125,0,0,0,0
"98247",42.625,193.125,159.75,4.5,0,0,0,0,0
"98248",34.5,61.0625,301.1875,3.25,0,0,0,0,0
"98249",29.625,132.5625,180.5,53.1875,0,4.125,0,0,0
"98250",72.9375,71.6875,113.3125,120.8125,14.25,7,0,0,0
"98251",31.9375,72.6875,264.625,27.6875,3.0625,0,0,0,0
"98252",48.5625,174.125,147.3125,28.25,1.75,0,0,0,0
"98253",78.8125,60.3125,44.75,208.3125,5.125,2.6875,0,0,0
"98254",56.0625,233.3125,41.0625,63.8125,5.6875,0,0,0,0.0625
"98255",41.0625,356.625,2.3125,0,0,0,0,0,0
"98256",0,400,0,0,0,0,0,0,0
"98257",2.875,396.5625,0.5625,0,0,0,0,0,0
"98258",6,249.1875,144.8125,0,0,0,0,0,0
"98259",1.9375,368.9375,12.1875,0,0,16.9375,0,0,0
"98260",0,395.75,4.25,0,0,0,0,0,0
"98261",36,337.3125,26.6875,0,0,0,0,0,0
"98262",155.75,131.875,43.8125,4.9375,63.625,0,0,0,0
"98263",235.625,39.0625,74.0625,10.0625,41.1875,0,0,0,0
"98264",273.375,14.4375,13.0625,55.375,43.0625,0.6875,0,0,0
"98265",276,66.8125,17.3125,0.9375,38.9375,0,0,0,0
"98266",209.1875,93.375,69.3125,1.9375,26.1875,0,0,0,0
"98267",252.875,85.875,53.75,3,4.5,0,0,0,0
"98268",270.8125,95.25,18.25,3.5625,12.125,0,0,0,0
"98269",206,125.5,68.5,0,0,0,0,0,0
"98270",75.25,316.6875,8.0625,0,0,0,0,0,0
"98271",68.75,326.9375,3.3125,1,0,0,0,0,0
"98272",8.1875,389.4375,0.75,0.9375,0,0.6875,0,0,0
"98273",68.6875,252.5625,40.9375,1.8125,32.9375,3.0625,0,0,0
"98274",178.0625,93.75,47.3125,2.375,78.5,0,0,0,0
"98275",156.6875,63.125,50.25,55.6875,66.5,7.75,0,0,0
"98276",177.5,38.75,59.3125,13.75,99.875,10.8125,0,0,0
"98277",213,24.5625,62,3.1875,97.25,0,0,0,0
"98278",180.9375,36,54.6875,8,120.375,0,0,0,0
"98279",268.4375,33.1875,47.6875,0,50.6875,0,0,0,0
"98280",266.6875,39,33.875,0.75,59.6875,0,0,0,0
"98281",268.6875,91.4375,19.6875,2.1875,18,0,0,0,0
"98282",217.25,126.625,42.1875,0,13.9375,0,0,0,0
"98283",181.1875,159.5625,7.9375,1.5625,49.75,0,0,0,0
"98284",129.4375,204.3125,26.375,0,39.875,0,0,0,0
"98285",20.125,231.3125,145.125,0,3.4375,0,0,0,0
"98286",100.5625,142.625,137,0,19.8125,0,0,0,0
"98287",188.5625,180.25,10.75,0.5625,19.875,0,0,0,0
"98288",105.5,142.4375,124.4375,0,27.625,0,0,0,0
"98289",16,283.8125,62.5,1.1875,36.5,0,0,0,0
"98290",3.25,376.75,18.5,0,1.5,0,0,0,0
"98291",9.3125,365.5625,18.5625,0,6.5625,0,0,0,0
"98292",11.75,351.9375,36.25,0,0.0625,0,0,0,0
"98293",79.25,241.9375,51.875,0,25.75,1.1875,0,0,0
"98294",245.9375,40.25,34,6.9375,72.125,0.75,0,0,0
"98295",302.9375,23.25,13.8125,10.0625,45.625,4.3125,0,0,0
"98296",300.125,5.4375,0.625,15.1875,78.625,0,0,0,0
"98297",289.75,44.3125,25.0625,1.5,39.375,0,0,0,0
"98298",106.3125,277.1875,1.5625,0.625,10.875,3.4375,0,0,0
"98299",127.5,256.875,7.625,0,8,0,0,0,0
"98300",270.4375,91.75,5.1875,2.125,30.5,0,0,0,0
"98301",291.6875,94,5.375,0.6875,6.3125,1.9375,0,0,0
"98302",124.4375,215.4375,50.6875,0,1.875,7.5625,0,0,0
"98303",154.4375,239.375,2.375,0.375,1.3125,2.125,0,0,0
"98304",280.625,93.6875,2.8125,1.8125,19.5625,1.5,0,0,0
"98305",270.625,52.375,30.625,1.25,42.875,2.25,0,0,0
"98306",195.125,177.1875,10.5,0,17.1875,0,0,0,0
"98307",170.625,92.5625,98.4375,1.6875,36.6875,0,0,0,0
"98308",61.5625,133.625,193.875,1.375,9.5625,0,0,0,0
"98309",54.6875,189.3125,138.375,0,17.0625,0.5625,0,0,0
"98310",15.6875,184.5625,197.5,0,2.25,0,0,0,0
"98311",28.3125,332.75,32.375,0,6,0.5625,0,0,0
"98312",70.9375,105.625,214.75,0,8.6875,0,0,0,0
"98313",52.625,288.25,50,0,9.125,0,0,0,0
"98314",32.1875,358.6875,7.125,0,2,0,0,0,0
"98315",0,360.375,39.625,0,0,0,0,0,0
"98316",21.9375,250.9375,117.3125,0,9.8125,0,0,0,0
"98317",102.1875,189.125,88.5,0,20.1875,0,0,0,0
"98318",208.25,82.9375,30.0625,5.875,69.875,3,0,0,0
"98319",173.9375,86.6875,66.8125,0,66.9375,5.625,0,0,0
"98320",209.4375,129.125,26.1875,0,35.25,0,0,0,0
"98321",235.9375,43,15.5625,1.875,103.625,0,0,0,0
"98322",139.875,122.0625,88.625,0,49.4375,0,0,0,0
"98323",192.8125,132.125,29.4375,3.0625,42.5625,0,0,0,0
"98324",193.625,130.6875,63.3125,1.5,10.875,0,0,0,0
"98325",49.625,28.125,319.8125,0,1.375,1.0625,0,0,0
"98326",47.5625,35.8125,306.0625,0,10.5625,0,0,0,0
"98327",25,64.75,296.1875,0,14.0625,0,0,0,0
"98328",117.1875,118.75,87.625,38.125,38.25,0,0,0,0.0625
"98329",204.875,86.625,26.5625,27,53.6875,1.25,0,0,0
"98330",261.3125,45.375,15.1875,2.4375,75.6875,0,0,0,0
"98331",278.5625,19.8125,20.9375,0,80.6875,0,0,0,0
"98332",215.5,29.875,50.4375,2.6875,101.5,0,0,0,0
"98333",219.375,22.9375,14.5625,0.5625,142.5625,0,0,0,0
"98334",202.5625,6.4375,59.875,21.5625,109.5625,0,0,0,0
"98335",189,8.5625,99.0625,3.6875,99.6875,0,0,0,0
"98336",152.1875,31.9375,49.625,13.375,152.875,0,0,0,0
"98337",139.6875,18.875,7.4375,64.0625,169.375,0.5625,0,0,0
"98338",193.75,21.9375,6.3125,11.1875,165,1.0625,0,0.75,0
"98339",141.5,21.4375,24.125,83.125,128.875,0.9375,0,0,0
"98340",111.5,8.0625,14.625,152.625,113.1875,0,0,0,0
"98401",56,55,8.5625,153.125,70.3125,1.125,0,51,4.875
"98402",90.75,55.6875,30.8125,98.5625,124,0.1875,0,0,0
"98403",218.75,53.25,14,7.625,105.625,0.75,0,0,0
"98404",209.375,54.375,32.1875,0,104.0625,0,0,0,0
"98405",211.5,76.9375,53.3125,0,58.25,0,0,0,0
"98406",62.0625,109.8125,218,2.375,7.75,0,0,0,0
"98407",156,50.5,35.6875,53.1875,104.0625,0.5625,0,0,0
"98408",175.1875,87.75,44.5625,40.6875,51.8125,0,0,0,0
"98409",201.625,112.5,33.1875,0,52.6875,0,0,0,0
"98410",96.1875,151.375,72.875,8.875,66.3125,4.375,0,0,0
"98411",158.0625,85.25,56.9375,5.3125,94.4375,0,0,0,0
"98412",121.25,102.8125,55.5,44.25,75.6875,0.5,0,0,0
"98413",166.3125,38.5,19.25,1,174.9375,0,0,0,0
"98414",178.375,65.0625,23.1875,22.3125,108.9375,2.125,0,0,0
"98415",139,73.1875,40.3125,19.1875,118.9375,9.375,0,0,0
"98416",133.1875,33.8125,103.5625,21,107.5625,0,0,0.875,0
"98417",82.625,48.75,20.875,81.4375,64.5625,0,2.8125,56.375,42.5625
"98432",59.6875,18.6875,40.5625,1.0625,35.3125,0,0,244.6875,0
"98433",150.875,47.75,2.875,0,198.5,0,0,0,0
"98434",133.375,110.8125,57.8125,0,98,0,0,0,0
"98435",56.5625,83.75,214.5625,0.625,44.5,0,0,0,0
"98436",19.9375,50.125,273.6875,0,56.25,0,0,0,0
"98437",183.6875,40.5625,46.375,19.75,109.625,0,0,0,0
"98438",178.8125,48.5,38.8125,4.8125,125.3125,3.75,0,0,0
"98439",130.125,21.875,9.5625,0.8125,237.625,0,0,0,0
"98440",185.1875,38.375,31.875,0,144.5625,0,0,0,0
"98441",258.6875,41.1875,18.625,0,81.5,0,0,0,0
"98442",247.375,19.75,20.25,2,110.0625,0.5625,0,0,0
"98443",94.6875,72.375,118.875,9.5,103.3125,1.25,0,0,0
"98444",180.25,63.125,55.8125,1.1875,99.625,0,0,0,0
"98445",23.1875,64.5625,306.1875,0.75,5.3125,0,0,0,0
"98446",0,47.0625,351.25,1.6875,0,0,0,0,0
"98447",0,317.5,82.5,0,0,0,0,0,0
"98448",29.5,311.625,48.125,0,10.75,0,0,0,0
"98449",2.875,3,392.875,0,1.25,0,0,0,0
"98450",20.0625,174.4375,200.75,0,4.75,0,0,0,0
"98451",1.6875,47.5,340.3125,0.3125,10.1875,0,0,0,0
"98452",5.75,54.375,331.875,0.875,4.625,2.5,0,0,0
"98453",8,18.875,371,0,2.125,0,0,0,0
"98454",5.75,83.5,302.25,1.3125,7.1875,0,0,0,0
"98455",15.1875,236.5,126.125,6.75,15.4375,0,0,0,0
"98456",43.3125,85.5,256.125,0,14.4375,0.625,0,0,0
"98457",0,10.5,389.5,0,0,0,0,0,0
"98458",0,157.4375,237.8125,4.75,0,0,0,0,0
"98459",0,298.9375,101.0625,0,0,0,0,0,0
"98460",14.9375,343.1875,41.875,0,0,0,0,0,0
"98461",1.875,354.875,43.25,0,0,0,0,0,0
"98462",1.25,353.8125,44.9375,0,0,0,0,0,0
"98463",2.25,378,10.5625,0,0,9.1875,0,0,0
"98464",5.625,381.75,12.625,0,0,0,0,0,0
"98465",86.6875,278.8125,31.375,0,3.125,0,0,0,0
"98466",95.8125,157.9375,112,0.875,33.375,0,0,0,0
"98467",225.4375,46.3125,39.8125,0,88.4375,0,0,0,0
"98468",150.125,54.5,24.0625,36.1875,135.125,0,0,0,0
"98469",167.625,153,17.1875,1.5625,60.625,0,0,0,0
"98470",210.1875,65.5,14.4375,0,109.875,0,0,0,0
"98471",226.25,28.25,33.25,1.25,111,0,0,0,0
"98472",138.5,77.0625,32.25,0.8125,151.375,0,0,0,0
"98473",92.75,177.75,96,0,33.5,0,0,0,0
"98474",2.1875,362.375,32.875,0,2.5625,0,0,0,0
"98475",7.0625,277.75,115.1875,0,0,0,0,0,0
"98476",82.4375,221.6875,75,0,20.875,0,0,0,0
"98477",36,257,67.875,2.75,36.375,0,0,0,0
"98478",18.125,265.875,106.0625,0,7.75,2.1875,0,0,0
"98479",0.875,115.25,228.375,3.25,10.875,41.375,0,0,0
"98480",65.75,106.6875,86.375,0.8125,140.375,0,0,0,0
"98481",114.9375,64.25,52.0625,39.5,129.25,0,0,0,0
"98482",46.1875,55.6875,46.625,86.5625,164.9375,0,0,0,0
"98483",34.125,62.5625,81.875,155.8125,62.75,2.875,0,0,0
"98484",36.375,15.625,52.875,273.1875,21.9375,0,0,0,0
"98485",64.75,74.4375,104.8125,16.3125,139.0625,0.625,0,0,0
"98486",116.1875,113,57.4375,3.75,108,1.625,0,0,0
"98487",25.5,62.125,17.625,4.1875,290.5625,0,0,0,0
"98488",15.1875,23.625,13.9375,9.75,336.625,0.875,0,0,0
"98489",87.6875,17.4375,0,4.625,290.25,0,0,0,0
"98493",71.5,18.9375,27.9375,12.5625,265.375,0,3.3125,0.375,0
"98494",96.1875,12.25,62.1875,65.4375,163.9375,0,0,0,0
"98495",208.5625,15.125,107.6875,7.625,61,0,0,0,0
"98496",251.5,66.875,35.25,29.5625,16.8125,0,0,0,0
"98497",225.9375,117.25,53.0625,1,2.75,0,0,0,0
"98498",242.6875,67.0625,7.375,0,82.875,0,0,0,0
"98499",300.1875,46.75,18.9375,2.4375,31.6875,0,0,0,0
"98500",267.8125,36.3125,57.4375,5.9375,28.5,4,0,0,0
"98501",97.5,183.4375,107.8125,2.9375,8.3125,0,0,0,0
"98502",62.375,291.375,46.25,0,0,0,0,0,0
"98503",8.4375,148.8125,242.75,0,0,0,0,0,0
"98504",22.5625,41.8125,332.9375,2.0625,0.625,0,0,0,0
"98505",96.5,45.8125,236.5,1.5625,19.625,0,0,0,0
"98506",229.375,18.5,57.4375,1.125,93.5625,0,0,0,0
"98507",59.75,28.9375,27.5,16.5625,267.25,0,0,0,0
"98508",85.4375,42.3125,6.25,1,265,0,0,0,0
"98509",47.625,27.25,107.0625,2.625,203.125,12.3125,0,0,0
"98510",51.5,87.5625,172.1875,0.4375,64.6875,23.625,0,0,0
"98511",60.125,4.25,31.4375,10.8125,293.375,0,0,0,0
"98512",42.125,6.875,14.6875,14.125,322.1875,0,0,0,0
"98513",139.75,28.5,66.5625,17.5625,147.625,0,0,0,0
"98514",128.5625,45.6875,165.0625,0.5625,57.5,2.625,0,0,0
"98515",167.25,35.125,108.375,0,88.5,0.75,0,0,0
"98516",113.6875,60.6875,45.5,0.3125,179.8125,0,0,0,0
"98517",88.375,20.25,26.75,0,264.625,0,0,0,0
"98518",194.625,64.1875,11.6875,0,129.5,0,0,0,0
"98519",35.25,273.3125,91,0,0.4375,0,0,0,0
"98520",38.25,133.75,198,25,0,5,0,0,0
"98521",117.9375,63.3125,154.5,37.375,14.0625,12.8125,0,0,0
"98522",16.75,172.8125,210.4375,0,0,0,0,0,0
"98523",0,340.75,48.5,0,0,10.75,0,0,0
"98524",0,323.6875,52.1875,0.625,0,23.5,0,0,0
"98525",0,373.1875,4.4375,0,2,20.375,0,0,0
"98526",0,396.25,3.75,0,0,0,0,0,0
"98527",0,370.0625,1,0,0,28.9375,0,0,0
"98528",0,398.75,1.25,0,0,0,0,0,0
"98529",4.0625,363.625,32.3125,0,0,0,0,0,0
"98530",0,81.1875,318.8125,0,0,0,0,0,0
"98531",51.75,163.125,181.4375,0,1.75,1.9375,0,0,0
"98532",17.375,306.625,74.6875,0,0,1.3125,0,0,0
"98533",0,389.25,10.75,0,0,0,0,0,0
"98534",0,396.375,3.625,0,0,0,0,0,0
"98535",1.1875,374.5,24.3125,0,0,0,0,0,0
"98536",0,400,0,0,0,0,0,0,0
"98537",0,400,0,0,0,0,0,0,0
"98538",0,400,0,0,0,0,0,0,0
"98539",0,400,0,0,0,0,0,0,0
"98540",0,400,0,0,0,0,0,0,0
"98541",0,400,0,0,0,0,0,0,0
"98542",0,400,0,0,0,0,0,0,0
"98543",0,400,0,0,0,0,0,0,0
"98544",0,370.125,18.1875,11.6875,0,0,0,0,0
"98545",0,400,0,0,0,0,0,0,0
"98546",0,373.5625,25.9375,0.5,0,0,0,0,0
"98547",0,399.125,0.875,0,0,0,0,0,0
"98548",0,390.5625,7.25,2.1875,0,0,0,0,0
"98549",0,400,0,0,0,0,0,0,0
"98550",0,400,0,0,0,0,0,0,0
"98551",0,400,0,0,0,0,0,0,0
"98552",0,400,0,0,0,0,0,0,0
"98553",0,400,0,0,0,0,0,0,0
"98554",0,400,0,0,0,0,0,0,0
"98555",0,398.8125,0,0,0,1.1875,0,0,0
"98556",0,219,179.75,0,0,1.25,0,0,0
"98557",0,188.0625,210.9375,1,0,0,0,0,0
"98558",44.25,228.4375,114.3125,6.6875,4.75,1.5625,0,0,0
"98559",105.125,116.75,162,6.75,9.375,0,0,0,0
"98560",24.4375,86.75,280.6875,4.75,3.375,0,0,0,0
"98561",12.125,104.625,283.25,0,0,0,0,0,0
"98562",86.75,82.5625,202.9375,0.875,13.6875,13.1875,0,0,0
"98563",55.75,62.875,156.1875,90.75,21.5,12.9375,0,0,0
"98564",131.6875,62.3125,168.8125,30.4375,6.75,0,0,0,0
"98565",155.875,47.1875,183.75,3.125,10.0625,0,0,0,0
"98566",83.875,138.5625,166.5625,4.25,6.75,0,0,0,0
"98567",0,382.8125,17.1875,0,0,0,0,0,0
"98568",0,400,0,0,0,0,0,0,0
"98569",7.1875,391.4375,0,1.375,0,0,0,0,0
"98570",1.5,381.3125,14.75,0,1.1875,1.25,0,0,0
"98571",0,382.875,17.125,0,0,0,0,0,0
"98572",56.5,293,39.375,0,11.125,0,0,0,0
"98573",127.1875,143.3125,125.6875,1.875,1.9375,0,0,0,0
"98574",31.9375,176.875,186.3125,0,4.875,0,0,0,0
"98575",43,76.375,268.5625,0,12.0625,0,0,0,0
"98576",98.375,18.875,278.625,0,4.125,0,0,0,0
"98577",104.125,68.875,210.1875,0.5,5.75,10.5625,0,0,0
"98578",86.9375,40.3125,152.1875,26,94.5625,0,0,0,0
"98579",110,14,30.5625,149,93.125,3.3125,0,0,0
"98580",68.9375,12.6875,28.5625,4.3125,225.0625,2.75,17.8125,39.875,0
"98608",102.125,281.375,11.1875,0,0,5.3125,0,0,0
"98609",0,400,0,0,0,0,0,0,0
"98610",0,400,0,0,0,0,0,0,0
"98611",0,400,0,0,0,0,0,0,0
"98612",0.875,395.5625,3.5625,0,0,0,0,0,0
"98613",0,398.0625,1.9375,0,0,0,0,0,0
"98614",0,395.25,4.75,0,0,0,0,0,0
"98615",0,399.4375,0,0,0,0.5625,0,0,0
"98616",0,396.875,0,0,0,3.125,0,0,0
"98617",0,400,0,0,0,0,0,0,0
"98618",0,400,0,0,0,0,0,0,0
"98619",0,400,0,0,0,0,0,0,0
"98620",11.25,373.375,14.125,0.875,0,0.375,0,0,0
"98621",0,105.4375,283.9375,0,0,10.625,0,0,0
"98622",5.625,62.4375,321.375,0,0,10.5625,0,0,0
"98623",2.3125,210.5625,152.5,0,0,34.625,0,0,0
"98624",0,379.625,0,0,0,20.375,0,0,0
"98625",0,357.9375,1.4375,0,0,40.625,0,0,0
"98626",0,383.75,0,0,0,16.25,0,0,0
"98627",10.75,384.75,4.5,0,0,0,0,0,0
"98628",5.5625,379,15.4375,0,0,0,0,0,0
"98629",19.625,270.0625,109.25,0,0,1.0625,0,0,0
"98630",64.5625,237.6875,94.875,0,0,2.875,0,0,0
"98631",72.6875,265.6875,40.1875,0.5,20.9375,0,0,0,0
"98632",187.8125,168.875,33.5625,0,9.75,0,0,0,0
"98633",210,160.875,0.3125,0,28.8125,0,0,0,0
"98634",175.6875,179.5,11.25,4.9375,25.625,0.875,0.0625,2.0625,0
"98841",68.875,23,99.125,66.375,142.25,0.375,0,0,0
"98842",49.4375,59.6875,126.5625,1.75,156.0625,6.5,0,0,0
"98843",38.75,192.625,78.3125,3.4375,86,0.875,0,0,0
"98844",72.8125,140.375,118.3125,1,67.5,0,0,0,0
"98845",117.5625,90.25,88.4375,4.1875,99.5625,0,0,0,0
"98846",181.1875,30.875,51.3125,7.6875,128.9375,0,0,0,0
"98847",125.4375,11.1875,69.3125,8.75,183.75,1.5625,0,0,0
"98848",138.5,15.5,67.875,30.625,147.5,0,0,0,0
"98849",123.6875,10.875,10.25,0.6875,254.5,0,0,0,0
"98850",168.6875,18.875,21.75,1.375,189.3125,0,0,0,0
"98851",141.6875,31.3125,21.4375,5.5625,200,0,0,0,0
"98852",184.4375,13.875,11.375,0.5625,189.75,0,0,0,0
"98853",146.625,17.375,52.625,1.0625,182.3125,0,0,0,0
"98854",74.4375,26.5,26.6875,5.6875,265.0625,1.625,0,0,0
"98855",241.3125,5.9375,28.6875,15.9375,108.125,0,0,0,0
"98856",269.625,15,23,23.8125,68.5625,0,0,0,0
"98857",264.3125,21.625,18.0625,14.5,81.5,0,0,0,0
"98858",257.9375,18.25,21.3125,4,98.5,0,0,0,0
"98859",285.5625,6.4375,32.5,6.625,68.875,0,0,0,0
"98860",248.9375,26,56.9375,3,65.125,0,0,0,0
"98861",345.9375,9.25,29.625,0.5,14.6875,0,0,0,0
"98862",305.375,16.75,59.1875,0,18.6875,0,0,0,0
"98863",212.875,19.0625,123.4375,3.0625,41.5625,0,0,0,0
"98864",251,26.8125,84.4375,1.8125,35.9375,0,0,0,0
"98865",282.1875,30.75,52.3125,0,10,24.75,0,0,0
"98866",294.9375,28.1875,36.8125,0.75,33.6875,5.625,0,0,0
"98867",233.8125,60.4375,88.5625,1.6875,15.5,0,0,0,0
"98868",137.9375,84.5,73.25,0,104.3125,0,0,0,0
"98869",137.3125,12.75,8.375,1.1875,240.375,0,0,0,0
"98870",57.5625,12.9375,20.8125,25.3125,283.375,0,0,0,0
"98871",113.4375,16.75,70.875,9.125,98.0625,2.0625,0,64.9375,24.75
"98883",89,49.5,4.0625,68.25,189.1875,0,0,0,0
"98884",201.6875,32.875,44.8125,7.6875,112.9375,0,0,0,0
"98885",207.25,28.6875,38.875,9.3125,115.875,0,0,0,0
"98886",220.6875,49.5,20.5,5.875,103.4375,0,0,0,0
"98887",223,26.4375,85.3125,5.3125,58.0625,1.875,0,0,0
"98888",227.875,35.3125,90.375,2.0625,44.375,0,0,0,0
"98889",208.75,60.75,58.875,30.9375,36.625,4.0625,0,0,0
"98890",131.75,37.8125,78.6875,111,38.1875,2.5625,0,0,0
"98891",116.75,70.875,50.5,153.625,8.25,0,0,0,0
"98892",137.3125,138.6875,18.9375,85.875,19.1875,0,0,0,0
"98893",303.375,37.75,31.8125,2.5,24.5625,0,0,0,0
"98894",201.8125,124.625,62.875,1.1875,9.5,0,0,0,0
"98895",84.0625,107.5625,145.8125,40.8125,20.9375,0.8125,0,0,0
"98896",236.9375,82.5625,72.4375,6.125,1.9375,0,0,0,0
"98897",213.625,48.4375,89.6875,28.75,19.5,0,0,0,0
"98898",124.4375,118.9375,102.625,47.0625,2.9375,4,0,0,0
"98899",39.375,54.4375,136.375,165.3125,4.5,0,0,0,0
"98900",55.5625,169.6875,168.125,2.75,3.875,0,0,0,0
"98901",31.625,56.5,278.1875,30.25,3.4375,0,0,0,0
"98902",44.375,57.5,97.3125,185.9375,14.875,0,0,0,0
"98903",43.875,30.875,27.125,277.5625,17.4375,3.125,0,0,0
"98904",100.1875,157.9375,39.1875,101.9375,0.75,0,0,0,0
"98905",166.4375,169,53.9375,5.5,4.8125,0.3125,0,0,0
"98906",1.6875,173.125,150.5,1.625,0,73.0625,0,0,0
"98907",27.9375,162.6875,154.625,3.1875,0,51.5625,0,0,0
"98908",6.75,186.625,204.0625,2.5625,0,0,0,0,0
"98909",0,395,5,0,0,0,0,0,0
"98910",3.5625,393.4375,3,0,0,0,0,0,0
"98911",42.8125,312.0625,42.4375,0,2.6875,0,0,0,0
"98912",232.375,27.9375,33.375,2.0625,104.25,0,0,0,0
"98913",255.75,46.125,19.875,13,65.0625,0.1875,0,0,0
"98914",159.5,29.4375,21.75,161.75,23.25,4.3125,0,0,0
"98915",300.5625,33.375,13.125,6.6875,46.25,0,0,0,0
"98916",309.6875,44.875,12.8125,1.0625,31.5625,0,0,0,0
"98917",289.625,95.1875,10.9375,1.75,2.5,0,0,0,0
"98918",214.9375,80.3125,104.1875,0.5625,0,0,0,0,0
"98919",75.0625,12.25,311.6875,1,0,0,0,0,0
"98920",127.1875,215.75,53.9375,0.875,2.25,0,0,0,0
"98921",249.0625,120.125,22.5625,3,5.25,0,0,0,0
"98922",122.875,264.875,11.625,0.625,0,0,0,0,0
"98923",32.875,356.5,8.8125,0.5,1.3125,0,0,0,0
"98924",160,146.375,31,2.875,59.75,0,0,0,0
"98925",165.625,81.625,34.375,46.8125,54.3125,17.25,0,0,0
"98926",102.75,148.5625,64.3125,33.0625,51.3125,0,0,0,0
"98927",167.8125,95.4375,55.125,2.8125,75.8125,3,0,0,0
"98928",186.375,59.125,29,4.4375,121.0625,0,0,0,0
"98929",189.4375,73.5,14.5,24.6875,97.875,0,0,0,0
"98930",125.375,65.6875,20.0625,64.5,124.375,0,0,0,0
"98931",210,64.5,13.875,18.125,93.5,0,0,0,0
"98932",253.4375,70.8125,41.9375,5.5625,28.25,0,0,0,0
"98933",180.75,162.75,26.9375,0,29.5625,0,0,0,0
"98934",38.25,238.4375,119.8125,0,3.5,0,0,0,0
"98935",61.25,46.3125,266.375,0,25.25,0.8125,0,0,0
"98936",146.5625,113.3125,134.3125,0,5.8125,0,0,0,0
"98937",126.3125,201.125,55,0,17.5625,0,0,0,0
"98938",47.8125,180.625,161,0,10.5625,0,0,0,0
"98939",87.75,290.5625,12.375,0,9.3125,0,0,0,0
"98940",169.75,145.3125,38.1875,1.6875,45.0625,0,0,0,0
"98941",119.9375,192.6875,87.375,0,0,0,0,0,0
"98942",127.5,266.5625,4.25,0,1.6875,0,0,0,0
