new2kid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
"35550",0,0,0,0,0,0,0,0,210,5206,0,0,0,0,0,0,0,0,0,0,0
"35553",0,0,0,127,0,0,0,0,0,6238,0,0,0,0,0,0,4,0,27,0,0
"35554",0,0,0,0,0,0,0,0,0,6356,0,0,0,44,0,0,0,0,0,0,0
"35555",0,0,0,0,0,0,0,0,0,6285,115,0,0,0,0,0,0,0,0,0,0
"35556",0,0,0,0,0,0,0,0,68,6307,6,0,0,19,0,0,0,0,0,0,0
"35557",0,0,0,0,0,0,0,0,0,6241,0,0,0,159,0,0,0,0,0,0,0
"35558",0,0,0,0,0,0,0,0,0,5712,0,0,0,70,618,0,0,0,0,0,0
"35559",0,0,0,0,0,0,0,0,0,5080,0,0,0,1320,0,0,0,0,0,0,0
"35560",0,0,0,0,0,0,0,0,0,5301,385,0,0,714,0,0,0,0,0,0,0
"35561",0,0,0,0,0,0,0,0,0,6275,7,0,0,118,0,0,0,0,0,0,0
"35562",0,0,0,0,0,0,0,0,0,4657,1423,0,0,320,0,0,0,0,0,0,0
"35563",0,0,0,0,0,0,0,0,0,3865,738,0,0,1797,0,0,0,0,0,0,0
"35564",0,0,0,0,0,0,0,0,0,5715,7,0,0,678,0,0,0,0,0,0,0
"35565",0,0,0,0,0,0,0,0,0,6099,2,0,0,299,0,0,0,0,0,0,0
"35566",0,0,0,428,0,0,0,0,0,5455,0,0,0,21,456,0,22,0,0,0,18
"35567",0,0,0,1796,0,0,0,0,0,3734,0,0,0,140,669,9,34,4,0,0,14
"36195",11,0,0,1554,0,0,0,0,0,3710,0,0,0,436,0,0,121,0,0,0,18
"36196",0,0,0,517,0,0,0,0,0,5554,0,0,0,167,0,0,116,0,0,0,24
"36197",0,0,0,0,0,0,0,0,0,6305,0,0,0,95,0,0,0,0,0,0,0
"36198",0,0,0,0,0,0,0,0,0,6280,92,0,0,28,0,0,0,0,0,0,0
"36199",0,0,0,0,0,0,0,0,231,6169,0,0,0,0,0,0,0,0,0,0,0
"36202",0,0,0,84,0,0,0,0,0,5428,0,0,0,0,0,0,116,0,49,0,0
"36203",0,0,0,109,0,0,0,0,0,6219,0,0,0,0,0,0,16,0,49,0,0
"36204",0,0,0,0,0,0,0,0,0,6184,52,0,0,164,0,0,0,0,0,0,0
"36205",0,0,0,0,0,0,0,0,0,5675,725,0,0,0,0,0,0,0,0,0,0
"36206",0,0,0,0,0,0,0,0,0,5590,349,0,0,461,0,0,0,0,0,0,0
"36207",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"36208",0,0,0,234,0,0,0,0,0,5975,0,0,0,0,191,0,0,0,0,0,0
"36209",0,0,0,0,0,0,0,0,0,5686,99,0,0,615,0,0,0,0,0,0,0
"36210",0,0,0,0,0,0,0,0,0,3223,3061,0,0,116,0,0,0,0,0,0,0
"36211",0,0,0,0,0,0,0,0,0,6284,28,0,0,88,0,0,0,0,0,0,0
"36212",0,0,0,0,0,0,0,0,0,6345,0,0,0,55,0,0,0,0,0,0,0
"36213",0,0,0,2,0,0,0,0,0,5737,0,0,0,661,0,0,0,0,0,0,0
"36214",0,0,0,282,0,0,0,0,0,5717,28,0,0,373,0,0,0,0,0,0,0
"36215",0,0,0,898,0,0,0,0,0,5359,0,0,0,143,0,0,0,0,0,0,0
"36776",0,0,0,2813,0,0,0,0,0,717,0,0,9,0,355,46,13,239,0,0,0
"36846",11,0,0,1396,0,0,0,0,0,4243,0,0,0,147,0,0,82,0,0,0,9
"36847",0,0,0,0,0,0,0,0,0,6148,0,0,0,252,0,0,0,0,0,0,0
"36848",0,0,0,0,0,0,0,0,11,6155,0,0,0,234,0,0,0,0,0,0,0
"36849",0,0,0,0,0,0,0,0,91,6144,0,0,0,165,0,0,0,0,0,0,0
"36851",0,0,0,2110,0,0,0,0,120,2275,0,0,0,0,0,0,241,0,0,0,20
"36852",0,0,0,406,0,0,0,0,0,5962,0,0,0,0,0,0,8,0,0,0,0
"36853",0,0,0,0,0,0,0,0,0,6294,0,0,0,106,0,0,0,0,0,0,0
"36854",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"36855",0,0,0,0,0,0,0,0,0,6157,9,169,0,65,0,0,0,0,0,0,0
"36856",0,0,0,0,0,0,0,0,0,6181,0,97,0,122,0,0,0,0,0,0,0
"36857",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"36858",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"36859",0,0,0,0,0,0,0,0,0,5907,326,0,0,167,0,0,0,0,0,0,0
"36860",0,0,0,0,0,0,0,0,0,4107,1836,0,0,457,0,0,0,0,0,0,0
"36861",0,0,0,765,0,0,0,0,0,5208,0,0,0,415,0,0,0,0,0,0,12
"36862",0,0,0,1087,0,0,0,0,0,4129,0,0,0,287,729,0,133,0,0,0,35
"36863",0,0,0,1994,0,0,0,0,0,2866,0,0,0,79,1413,0,48,0,0,0,0
"36864",0,0,0,1062,0,0,0,0,0,4033,0,0,0,100,1045,85,75,0,0,0,0
"37426",0,0,0,2462,0,0,0,0,0,1332,0,0,0,0,253,35,0,342,0,0,0
"37427",0,0,0,2341,0,0,0,0,0,2012,0,0,0,0,279,47,0,97,0,0,0
"37473",0,0,0,701,0,0,0,0,349,3378,0,0,0,0,0,0,289,0,0,0,0
"37474",0,0,0,2022,0,0,0,0,19,4092,0,0,0,267,0,0,0,0,0,0,0
"37496",216,0,0,1137,0,0,0,0,0,4171,0,0,0,289,0,0,10,0,0,0,13
"37497",0,0,0,3,0,0,0,0,0,6030,0,0,0,367,0,0,0,0,0,0,0
"37498",53,0,0,671,0,0,0,0,0,3374,0,0,0,54,0,0,191,0,0,0,10
"37499",139,0,0,1504,0,0,0,0,0,3887,0,0,0,154,0,0,73,0,10,0,150
"37500",28,0,0,517,0,0,0,0,0,5111,0,0,0,0,0,0,91,0,0,0,276
"37501",0,0,0,73,0,0,854,0,869,4565,0,39,0,0,0,0,0,0,0,0,0
"37502",0,0,0,20,0,0,532,0,688,4884,0,42,0,234,0,0,0,0,0,0,0
"37503",0,0,0,0,0,0,0,0,0,6347,0,53,0,0,0,0,0,0,0,0,0
"37504",0,0,0,0,0,0,0,0,0,6297,0,25,0,78,0,0,0,0,0,0,0
"37505",0,0,0,0,0,0,0,0,0,5914,475,0,0,11,0,0,0,0,0,0,0
"37506",0,0,0,0,0,0,0,0,0,5087,399,0,0,914,0,0,0,0,0,0,0
"37507",0,0,0,0,0,0,0,0,0,4260,0,0,0,2140,0,0,0,0,0,0,0
"37508",0,0,0,0,0,0,0,0,0,5200,93,0,0,1107,0,0,0,0,0,0,0
"37509",0,0,0,0,0,0,0,0,0,5565,734,0,0,101,0,0,0,0,0,0,0
"37510",0,0,0,0,0,0,0,0,0,2864,3365,0,0,171,0,0,0,0,0,0,0
"37511",0,0,0,42,0,0,0,0,0,6210,121,0,0,27,0,0,0,0,0,0,0
"37512",0,0,0,146,0,0,0,0,0,5932,112,0,0,210,0,0,0,0,0,0,0
"37513",0,0,0,74,0,0,0,0,0,6218,3,0,0,105,0,0,0,0,0,0,0
"37514",0,0,0,0,0,0,0,0,0,5828,18,0,0,554,0,0,0,0,0,0,0
"37515",0,0,0,0,0,0,0,0,0,6060,3,0,0,179,127,0,29,0,0,0,0
"38026",127,50,0,3305,0,0,0,0,0,1552,19,0,0,33,248,238,0,18,0,121,82
"38077",0,0,0,4776,0,0,0,0,0,1087,504,0,0,0,0,0,0,5,24,0,0
"38078",12,0,0,3401,0,0,0,0,0,1420,49,0,0,0,91,105,5,219,0,0,0
"38120",0,0,0,0,0,0,0,0,871,2106,0,0,0,0,28,276,324,0,0,0,0
"38121",0,0,0,358,0,0,48,0,121,5855,11,0,0,0,0,0,7,0,0,0,0
"38122",0,0,0,1185,0,0,0,0,98,5070,0,0,0,47,0,0,0,0,0,0,0
"38123",0,0,0,8,0,0,0,0,0,6392,0,0,0,0,0,0,0,0,0,0,0
"38124",29,0,0,2866,0,0,0,0,0,3357,0,0,0,0,0,0,77,0,37,0,0
"38125",7,0,0,1609,0,0,0,0,0,3839,0,0,0,0,0,0,95,0,0,0,0
"38126",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"38127",0,0,0,261,0,0,0,0,227,5868,0,0,0,0,0,0,16,0,0,0,0
"38146",66,0,0,1586,0,0,0,0,0,3481,0,0,0,993,0,0,38,0,0,0,0
"38147",0,0,0,1280,0,0,0,0,0,2828,0,0,0,608,0,0,71,0,0,0,61
"38150",0,0,0,481,0,0,0,0,0,5899,0,0,0,18,0,0,0,0,0,0,2
"38151",0,0,0,0,0,0,875,0,173,5173,0,179,0,0,0,0,0,0,0,0,0
"38152",0,0,0,0,0,0,219,0,214,5552,53,294,0,68,0,0,0,0,0,0,0
"38153",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"38154",0,0,0,0,0,0,0,0,10,6390,0,0,0,0,0,0,0,0,0,0,0
"38155",0,0,0,0,0,0,0,0,0,6322,60,0,0,18,0,0,0,0,0,0,0
"38156",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"38157",0,0,0,0,0,0,0,0,0,5701,226,0,0,473,0,0,0,0,0,0,0
"38158",0,0,0,0,0,0,0,0,0,1759,2056,0,0,2585,0,0,0,0,0,0,0
"38159",0,0,0,158,0,0,0,0,0,1791,2742,0,0,1709,0,0,0,0,0,0,0
"38160",0,0,0,0,0,0,0,0,0,1001,3920,0,0,1479,0,0,0,0,0,0,0
"38161",0,0,0,0,0,0,0,0,0,4999,1111,0,0,290,0,0,0,0,0,0,0
"38162",0,0,0,0,0,0,0,0,0,4821,1118,0,0,461,0,0,0,0,0,0,0
"38163",0,0,0,0,0,0,0,0,0,3602,2574,0,0,224,0,0,0,0,0,0,0
"38164",0,0,0,0,0,0,0,0,0,5941,0,0,0,459,0,0,0,0,0,0,0
"38165",0,0,0,0,0,0,0,0,0,6079,0,0,0,321,0,0,0,0,0,0,0
"38166",0,0,0,1733,0,0,0,0,0,3720,0,0,735,141,3,0,50,0,0,0,18
"38676",1953,1292,0,1126,0,0,0,0,0,1347,0,0,0,0,124,0,0,0,0,0,0
"38677",61,1622,0,1112,0,0,0,0,0,3590,0,0,0,0,0,15,0,0,0,0,0
"38678",11,0,10,2054,0,0,0,0,0,4261,0,0,0,0,0,53,0,0,0,0,11
"38679",153,0,0,1243,0,0,0,0,0,2719,0,0,0,0,247,133,0,1,0,0,0
"38727",49,0,0,1613,0,0,0,0,0,3995,640,0,0,96,7,0,0,0,0,0,0
"38728",0,0,0,4,0,0,0,0,0,5739,486,0,0,171,0,0,0,0,0,0,0
"38729",9,0,0,1607,0,0,0,0,0,3975,19,0,0,14,215,0,0,40,0,0,0
"38770",0,0,0,0,0,0,1497,0,152,4428,0,0,0,162,45,16,0,0,0,0,0
"38771",0,0,0,0,0,0,257,0,132,5961,0,0,0,50,0,0,0,0,0,0,0
"38772",0,0,0,0,0,0,248,0,0,6152,0,0,0,0,0,0,0,0,0,0,0
"38773",0,277,0,662,0,0,0,0,8,5413,40,0,0,0,0,0,0,0,0,0,0
"38774",69,0,0,3038,0,0,0,0,15,3278,0,0,0,0,0,0,0,0,0,0,0
"38775",58,0,0,1145,0,0,0,0,0,5197,0,0,0,0,0,0,0,0,0,0,0
"38776",76,0,0,2513,0,0,0,0,24,2400,0,0,0,0,0,0,181,0,0,0,0
"38799",0,0,0,957,0,0,0,0,0,3452,0,0,0,182,0,0,29,0,15,0,0
"38800",0,0,0,0,0,0,0,0,0,5824,0,0,0,576,0,0,0,0,0,0,0
"38801",0,0,0,0,0,0,0,0,0,5969,0,0,0,431,0,0,0,0,0,0,0
"38802",0,0,0,385,0,0,0,0,6,5735,0,0,0,9,0,0,121,0,0,0,0
"38803",0,0,0,244,0,0,0,0,0,6116,0,0,0,33,0,0,7,0,0,0,0
"38804",0,0,0,14,0,0,0,0,0,6386,0,0,0,0,0,0,0,0,0,0,0
"38805",0,0,0,1240,0,0,0,0,0,3096,0,0,0,0,65,0,199,35,0,0,78
"38806",0,0,0,50,0,0,0,0,0,6350,0,0,0,0,0,0,0,0,0,0,0
"38807",0,111,0,0,0,0,0,0,0,5801,488,0,0,0,0,0,0,0,0,0,0
"38808",0,0,0,0,0,0,0,0,0,4972,1428,0,0,0,0,0,0,0,0,0,0
"38809",0,0,0,0,0,0,0,0,0,2689,2162,0,0,1549,0,0,0,0,0,0,0
"38810",0,0,0,0,0,0,0,0,0,147,3560,0,0,2693,0,0,0,0,0,0,0
"38811",0,0,0,0,0,0,0,0,0,3822,2104,0,0,474,0,0,0,0,0,0,0
"38812",0,0,0,0,0,0,0,0,0,2852,2932,0,0,616,0,0,0,0,0,0,0
"38813",0,0,0,172,0,0,0,0,0,2685,2697,0,0,846,0,0,0,0,0,0,0
"38814",0,0,0,194,0,0,0,0,0,5524,80,0,0,602,0,0,0,0,0,0,0
"38815",0,0,0,32,0,0,0,0,0,6192,0,0,0,176,0,0,0,0,0,0,0
"38819",0,0,0,2247,0,0,0,0,0,2564,0,0,1162,320,90,0,17,0,0,0,0
"38820",0,0,0,3280,0,0,0,0,0,2389,0,0,438,196,66,31,0,0,0,0,0
"38821",0,0,0,2467,0,0,0,0,0,2664,0,0,740,78,106,0,49,0,0,0,0
"39327",114,3991,0,636,0,0,0,0,0,1632,0,0,0,0,9,0,0,0,0,0,18
"39328",0,1895,0,144,0,0,0,0,0,4294,67,0,0,0,0,0,0,0,0,0,0
"39329",47,2645,0,115,0,0,0,0,0,3541,0,0,0,18,0,0,0,21,0,0,0
"39330",56,187,0,1404,0,0,0,0,0,4280,78,0,0,9,74,68,0,18,0,0,12
"39331",98,0,0,1662,0,0,0,0,0,1605,69,0,0,0,49,1136,0,586,0,0,0
"39332",16,0,0,1470,0,0,0,0,0,3101,1430,0,0,138,31,214,0,0,0,0,0
"39333",23,0,0,1763,0,0,0,0,0,751,127,0,0,0,257,1010,0,237,0,0,0
"39334",8,0,0,684,0,0,0,0,0,2092,0,0,0,0,473,212,0,45,0,0,0
"39377",0,0,0,0,0,0,0,0,0,4279,0,0,0,222,354,0,0,0,53,0,0
"39378",19,0,0,1002,0,0,0,0,0,5145,0,0,0,234,0,0,0,0,0,0,0
"39379",0,0,0,2444,0,0,0,0,0,3679,0,0,0,277,0,0,0,0,0,0,0
"39380",10,0,0,4087,0,0,0,0,0,96,0,0,0,0,391,53,0,313,0,0,0
"39419",0,0,0,0,0,0,176,0,58,3393,0,0,0,0,15,256,311,0,0,0,0
"39420",0,0,0,0,0,0,4814,0,65,1503,8,0,0,0,0,10,0,0,0,0,0
"39421",0,0,0,0,0,0,4868,0,73,1459,0,0,0,0,0,0,0,0,0,0,0
"39422",0,0,0,0,0,0,854,0,174,5372,0,0,0,0,0,0,0,0,0,0,0
"39423",0,0,0,372,0,0,0,0,173,5855,0,0,0,0,0,0,0,0,0,0,0
"39424",120,0,0,2004,0,0,0,0,0,2887,0,0,0,0,0,0,354,0,0,0,57
"39449",0,0,0,1481,0,0,0,0,0,4720,0,0,0,0,0,0,0,0,0,0,16
"39450",0,0,0,6,0,0,0,0,295,5502,0,0,0,0,0,0,11,0,0,0,0
"39451",0,0,0,82,0,0,0,0,0,6124,0,0,0,194,0,0,0,0,0,0,0
"39452",0,0,0,610,0,0,0,0,52,4409,0,0,0,0,0,0,67,0,0,0,0
"39456",0,374,0,49,0,0,0,0,0,4348,0,0,0,118,44,0,162,0,0,0,0
"39457",0,2057,0,0,0,0,0,0,0,4064,110,0,0,169,0,0,0,0,0,0,0
"39458",0,0,0,0,0,0,0,0,0,6255,13,0,0,132,0,0,0,0,0,0,0
"39459",0,0,0,0,0,0,0,0,0,6374,6,0,0,20,0,0,0,0,0,0,0
"39460",0,0,0,0,0,0,0,0,0,221,3741,0,0,2438,0,0,0,0,0,0,0
"39461",0,0,0,0,0,0,0,0,0,349,4032,0,0,2019,0,0,0,0,0,0,0
"39462",0,0,0,0,0,0,0,0,0,2355,2766,0,0,1279,0,0,0,0,0,0,0
"39463",0,0,0,111,0,0,0,0,0,4567,615,0,0,1107,0,0,0,0,0,0,0
"39464",0,0,0,680,0,0,0,0,0,5013,0,0,88,543,0,0,76,0,0,0,0
"39465",0,0,0,1463,0,0,0,0,0,3120,0,0,1264,319,4,0,221,0,0,0,9
"39468",0,0,0,1405,0,0,0,0,0,4215,0,0,438,297,14,0,31,0,0,0,0
"39469",0,0,0,655,0,0,0,0,0,4741,562,0,0,442,0,0,0,0,0,0,0
"39470",0,0,0,1041,0,0,0,0,0,4593,160,0,0,606,0,0,0,0,0,0,0
"39471",0,0,0,4564,0,0,0,0,0,1547,0,0,21,203,0,0,30,0,0,0,35
"39472",0,0,0,1004,0,0,0,0,0,3183,0,0,0,102,362,30,0,52,0,0,0
"39978",6,354,0,464,0,0,0,0,0,5157,302,0,0,0,57,0,0,0,0,0,0
"39979",296,1992,0,724,0,0,0,0,0,1644,1634,0,0,110,0,0,0,0,0,0,0
"39980",0,215,0,0,0,0,0,0,0,3678,2507,0,0,0,0,0,0,0,0,0,0
"39981",10,87,0,693,0,0,0,0,0,4313,1242,0,0,0,0,0,0,0,0,45,10
"39982",48,0,0,332,0,0,0,0,0,1048,1930,0,0,3042,0,0,0,0,0,0,0
"39983",43,0,0,1406,0,0,0,0,0,1224,2661,0,0,1056,0,0,0,0,0,0,10
"39984",147,0,0,1385,0,0,0,0,0,4619,51,0,0,198,0,0,0,0,0,0,0
"39985",0,0,0,684,0,0,0,0,0,3698,0,0,0,22,311,28,11,65,0,0,0
"40029",0,0,0,432,0,0,0,0,0,5751,0,0,0,114,9,0,0,0,94,0,0
"40030",0,0,0,555,0,0,0,0,0,5735,0,0,0,110,0,0,0,0,0,0,0
"40069",0,0,0,0,0,0,1471,0,87,4626,0,130,0,0,0,0,29,0,0,0,0
"40070",0,774,0,0,0,0,1197,0,173,4228,0,8,0,20,0,0,0,0,0,0,0
"40071",0,154,0,0,0,0,1150,0,739,4110,0,247,0,0,0,0,0,0,0,0,0
"40072",0,0,0,24,0,0,745,0,130,5501,0,0,0,0,0,0,0,0,0,0,0
"40073",11,10,0,1338,0,0,0,0,0,4809,0,0,0,0,37,0,162,0,16,0,0
"40076",215,0,0,2080,0,0,0,0,0,1417,0,0,0,14,0,0,271,0,12,0,0
"40080",63,0,0,2824,0,0,0,0,14,1687,0,0,28,24,0,0,445,0,100,0,0
"40081",24,0,0,64,0,0,0,0,147,3893,0,0,0,0,0,0,201,0,0,0,0
"40099",0,0,0,14,0,0,0,0,0,4317,0,0,0,0,0,0,82,0,0,0,0
"40102",0,0,0,0,0,0,0,0,35,3573,0,0,0,55,0,0,2,0,0,0,0
"40103",0,0,0,0,0,0,0,0,17,6012,0,0,0,0,0,0,0,0,0,0,0
"40104",0,0,0,0,0,0,0,0,0,6399,0,0,0,0,1,0,0,0,0,0,0
"40105",0,0,0,0,0,0,0,0,0,6336,0,0,0,19,12,0,0,0,0,0,0
"40106",0,0,0,0,0,0,0,0,0,5404,0,0,0,0,81,0,82,0,0,0,0
"40107",0,902,0,66,0,0,0,0,271,3861,0,0,0,188,41,0,138,0,0,0,0
"40108",0,0,0,1058,0,0,0,0,0,5015,0,0,0,87,40,0,25,0,0,0,0
"40109",0,0,0,11,0,0,0,0,0,6380,0,0,0,9,0,0,0,0,0,0,0
"40110",0,0,0,0,0,0,0,0,0,4048,1748,0,0,604,0,0,0,0,0,0,0
"40111",0,0,0,0,0,0,0,0,0,487,4603,0,0,1310,0,0,0,0,0,0,0
"40112",0,0,0,0,0,0,0,0,0,613,4599,0,0,1188,0,0,0,0,0,0,0
"40113",0,0,0,0,0,0,0,0,0,2726,2798,0,0,876,0,0,0,0,0,0,0
"40114",0,0,0,355,0,0,0,0,0,5669,0,0,19,203,135,0,19,0,0,0,0
"40115",0,0,0,2080,0,0,0,0,0,2501,0,0,1362,9,33,0,375,0,0,0,40
"40116",0,0,0,1966,65,0,0,0,0,3875,0,0,214,192,19,0,69,0,0,0,0
"40117",0,0,0,1935,0,0,0,0,0,4099,5,0,0,276,85,0,0,0,0,0,0
"40118",0,0,0,0,0,0,0,0,0,4138,1871,0,0,391,0,0,0,0,0,0,0
"40119",0,0,0,0,0,0,0,0,0,567,4781,0,0,1052,0,0,0,0,0,0,0
"40120",0,0,0,0,0,0,0,0,0,2239,4113,0,0,48,0,0,0,0,0,0,0
"40121",0,0,0,544,0,0,0,0,0,4271,1515,0,0,70,0,0,0,0,0,0,0
"40122",0,0,0,1311,0,0,0,0,0,4567,72,0,0,350,24,0,0,28,0,0,0
"40629",179,583,0,3272,0,0,0,0,0,577,437,0,0,0,37,0,0,0,12,176,106
"40630",76,0,0,1845,0,0,0,0,0,3518,941,0,0,19,0,0,0,0,0,0,0
"40631",2,29,0,83,0,0,0,0,0,4899,1387,0,0,0,0,0,0,0,0,0,0
"40632",204,0,86,1620,0,0,0,0,0,1308,3031,0,0,132,0,0,0,0,0,0,19
"40633",171,0,1053,659,0,0,0,0,0,1222,3251,0,0,44,0,0,0,0,0,0,0
"40634",176,0,53,598,0,0,0,0,0,2093,3443,0,0,24,0,0,0,0,0,0,13
"40635",20,0,0,374,0,0,0,0,0,4212,1,0,0,18,207,368,38,36,0,0,0
"40679",0,0,0,0,0,0,0,0,0,4184,0,0,0,124,42,0,88,0,0,0,0
"40680",0,0,0,0,0,0,0,0,0,5987,0,0,0,413,0,0,0,0,0,0,0
"40681",0,0,0,1420,0,0,0,0,0,4475,0,0,0,54,210,11,0,77,0,0,0
"40719",0,287,0,0,0,0,91,0,959,3548,0,0,0,0,0,47,199,0,0,0,0
"40720",492,2043,0,0,0,0,0,0,484,1855,0,0,0,0,0,0,115,0,0,0,0
"40721",793,388,0,1037,0,0,0,0,133,3370,23,0,0,0,0,0,167,0,0,0,37
"40722",0,0,0,388,0,0,0,0,0,5251,761,0,0,0,0,0,0,0,0,0,0
"40723",52,0,0,3711,0,0,0,0,0,1034,0,0,0,0,188,0,837,0,25,0,215
"40724",1972,0,0,1466,0,0,0,0,0,1439,67,0,0,0,7,0,259,0,0,0,85
"40725",64,1097,0,1024,0,0,0,0,86,3903,120,0,0,37,7,0,36,0,0,0,0
"40726",0,219,0,87,0,0,0,0,0,6094,0,0,0,0,0,0,0,0,0,0,0
"40727",0,0,0,234,0,0,0,0,639,3383,0,0,0,0,0,272,17,0,0,0,0
"40729",50,0,0,3302,0,0,0,0,0,1689,0,0,0,0,0,0,163,0,0,0,0
"40730",10,21,0,691,0,0,0,0,21,5657,0,0,0,0,0,0,0,0,0,0,0
"40731",0,0,0,10,0,0,0,0,0,6390,0,0,0,0,0,0,0,0,0,0,0
"40732",0,0,0,87,0,0,0,0,45,5313,0,0,0,0,0,0,159,0,0,0,0
"40751",0,0,0,0,0,0,0,0,22,6011,0,0,0,65,0,0,49,0,0,0,0
"40752",0,0,0,0,0,0,0,0,139,5516,0,0,0,175,0,0,0,0,0,0,0
"40753",0,0,0,0,0,0,0,0,0,6158,0,0,0,13,46,0,27,0,0,0,0
"40754",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"40755",0,0,0,0,0,0,0,0,0,6359,0,0,0,41,0,0,0,0,0,0,0
"40756",0,0,0,0,0,0,0,0,0,6389,0,0,0,11,0,0,0,0,0,0,0
"40757",0,0,0,0,0,0,0,0,0,5287,0,0,0,232,65,0,64,0,0,0,0
"40758",0,0,0,2296,0,0,0,0,0,2672,0,0,0,62,0,0,132,0,0,0,0
"40759",0,0,0,560,0,0,0,0,0,5078,0,0,0,762,0,0,0,0,0,0,0
"40760",0,0,0,127,0,0,0,0,0,5724,0,0,0,549,0,0,0,0,0,0,0
"40761",0,0,0,0,0,0,0,0,0,1743,3262,0,0,1395,0,0,0,0,0,0,0
"40762",0,0,0,0,0,0,0,0,0,16,5194,0,0,1190,0,0,0,0,0,0,0
"40763",0,0,0,0,0,0,0,0,0,865,4732,0,0,803,0,0,0,0,0,0,0
"40764",0,0,0,0,0,0,0,0,0,3601,2335,0,0,464,0,0,0,0,0,0,0
"40765",0,292,0,10,0,0,0,0,0,4627,1198,0,0,273,0,0,0,0,0,0,0
"40766",0,645,0,0,0,0,0,0,0,1712,3362,0,0,681,0,0,0,0,0,0,0
"40767",0,0,0,0,0,0,0,0,0,674,4921,0,0,805,0,0,0,0,0,0,0
"40768",0,0,0,0,0,0,0,0,0,11,5692,0,0,697,0,0,0,0,0,0,0
"40769",0,0,0,0,0,0,0,0,0,0,5563,0,0,837,0,0,0,0,0,0,0
"40770",0,0,0,0,0,0,0,0,0,0,5932,0,0,468,0,0,0,0,0,0,0
"40771",0,0,0,0,0,0,0,0,0,536,5531,0,0,333,0,0,0,0,0,0,0
"40772",0,0,0,1050,0,0,0,0,0,3289,1925,0,0,136,0,0,0,0,0,0,0
"40773",0,0,0,4548,0,0,0,0,0,477,0,0,0,293,589,0,11,92,0,0,25
"41281",164,0,18,1789,0,0,0,0,0,2964,0,0,0,0,41,0,0,192,10,34,12
"41282",352,0,287,833,0,0,0,0,0,1246,3682,0,0,0,0,0,0,0,0,0,0
"41283",209,0,0,2250,0,0,0,0,0,2315,1429,0,0,0,35,0,0,0,132,10,20
"41284",169,0,0,1249,0,0,0,0,0,4387,459,0,0,111,0,4,0,4,17,0,0
"41285",0,0,0,23,0,0,0,0,0,5946,14,0,0,417,0,0,0,0,0,0,0
"41286",0,0,0,87,0,0,0,0,0,3583,0,0,0,0,411,204,48,58,0,0,0
"41331",0,0,0,998,0,0,0,0,0,3131,0,0,0,0,120,47,0,46,0,0,0
"41372",77,0,0,1658,0,0,0,0,0,2824,1332,0,0,0,0,0,390,0,80,0,39
"41373",24,0,0,2862,0,0,0,0,0,831,2639,0,0,0,0,0,0,0,0,0,44
"41374",139,603,0,499,0,0,0,0,0,1697,3462,0,0,0,0,0,0,0,0,0,0
"41375",0,1241,0,0,0,0,0,0,15,2815,2329,0,0,0,0,0,0,0,0,0,0
"41376",157,1737,0,548,0,0,0,0,52,3378,520,0,0,0,0,0,0,0,8,0,0
"41377",167,0,0,2290,0,0,0,0,49,1648,0,0,0,0,0,0,321,0,3,0,9
"41378",87,728,0,2314,0,0,0,0,0,2920,0,0,0,0,0,0,79,0,0,0,40
"41379",461,1004,0,699,0,0,0,0,38,3825,0,0,0,0,0,0,120,0,0,0,0
"41380",246,0,0,1664,0,0,0,0,0,838,0,0,0,0,0,0,178,0,0,0,13
"41402",0,0,0,0,0,0,0,0,20,4529,0,0,0,0,0,8,40,0,0,0,0
"41403",0,0,0,0,0,0,0,0,0,6194,0,0,0,206,0,0,0,0,0,0,0
"41404",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"41405",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"41406",0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0
"41407",0,0,0,19,0,0,0,0,0,6266,0,0,0,0,0,0,7,0,0,0,0
"41408",0,0,0,187,0,0,0,0,10,4649,0,0,0,251,11,0,17,0,0,0,0
"41409",0,0,0,852,0,0,0,0,0,4822,0,0,0,140,162,0,318,106,0,0,0
"41410",0,0,0,1748,0,0,0,0,0,3639,272,0,0,590,44,0,107,0,0,0,0
"41411",0,0,0,0,0,0,0,0,0,1468,2686,0,0,2246,0,0,0,0,0,0,0
"41412",0,0,0,0,0,0,0,0,0,230,5058,0,0,1112,0,0,0,0,0,0,0
"41413",0,0,0,0,0,0,0,0,0,0,5717,0,0,683,0,0,0,0,0,0,0
