new2kid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"69002",770,108,409,2659,488,0,0,8,0,0,0,0,0,0,0,0,0,0,0,306,0,113,1527
"69003",752,580,713,2593,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,922
"69004",1105,287,526,3822,540,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,11,73
"69005",251,1187,339,3755,578,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,213,61
"69006",361,4,662,4700,478,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,193
"69007",320,0,412,5030,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
"69008",505,0,251,5023,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
"69009",345,0,1134,3886,619,277,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,16,99
"69010",207,0,514,5109,285,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
"69011",302,0,578,5224,238,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,17,20
"69012",313,16,484,5284,249,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"69013",1012,446,429,3739,666,0,0,0,0,32,0,0,0,13,0,0,0,0,0,0,0,0,63
"69014",92,22,355,3529,2360,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"69015",0,0,70,2361,2862,0,0,1062,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"69016",0,0,0,249,3194,0,0,2549,0,392,16,0,0,0,0,0,0,0,0,0,0,0,0
"69017",230,0,453,2953,2667,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,25,22
"69018",174,0,1113,4521,471,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,47
"69019",1796,133,930,3154,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"69020",577,353,925,3956,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35
"69021",522,27,960,3718,905,0,0,0,0,9,0,0,0,190,0,0,0,0,0,0,0,0,69
"69022",613,0,767,4394,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19
"69023",155,93,774,4807,350,0,0,13,0,0,0,0,0,5,23,0,0,0,0,0,0,52,68
"69024",112,37,454,2446,581,0,0,534,0,0,61,0,0,14,20,0,27,0,30,0,18,0,3
"69166",0,0,3238,2758,383,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0
"69167",76,29,1975,3475,809,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,14
"69168",155,8,715,3624,272,0,0,0,0,0,0,0,0,0,504,21,0,9,119,28,0,70,34
"69169",358,20,628,1498,8,0,0,0,0,0,0,0,0,0,397,196,0,70,93,35,0,30,0
"69177",295,397,169,1001,675,0,0,0,0,192,26,828,0,0,0,0,0,2791,0,0,0,26,0
"69178",572,238,2173,2969,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21
"69179",649,356,2354,1983,743,0,0,0,0,29,0,0,0,105,0,0,0,0,0,0,0,175,6
"69180",403,1388,215,2978,1256,0,0,0,0,0,5,56,0,0,0,96,0,0,0,0,0,3,0
"69181",148,163,87,1274,3167,0,0,0,0,116,496,949,0,0,0,0,0,0,0,0,0,0,0
"69182",0,0,0,24,653,0,0,588,0,573,349,4213,0,0,0,0,0,0,0,0,0,0,0
"69183",0,0,0,2,2235,0,0,349,0,0,1042,2772,0,0,0,0,0,0,0,0,0,0,0
"69184",10,84,0,418,3626,0,0,36,0,19,1122,473,0,0,0,612,0,0,0,0,0,0,0
"69185",55,2613,0,37,2747,0,0,0,0,65,484,399,0,0,0,0,0,0,0,0,0,0,0
"69186",0,7,0,49,3784,0,0,651,0,99,96,1714,0,0,0,0,0,0,0,0,0,0,0
"69187",0,27,0,1,0,0,0,35,0,26,628,5683,0,0,0,0,0,0,0,0,0,0,0
"69188",0,133,0,0,0,0,0,909,0,89,1587,3682,0,0,0,0,0,0,0,0,0,0,0
"69189",106,564,0,0,4,0,0,1531,0,56,1485,2654,0,0,0,0,0,0,0,0,0,0,0
"69190",347,159,10,2130,951,0,0,1440,0,0,835,528,0,0,0,0,0,0,0,0,0,0,0
"69191",1405,220,314,4134,214,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,12
"69192",1317,397,405,4020,117,8,0,0,0,20,75,0,0,0,0,25,0,0,0,0,0,0,16
"69193",744,386,70,3242,658,0,0,0,0,0,1298,0,0,0,0,2,0,0,0,0,0,0,0
"69194",327,148,145,4187,513,0,0,68,0,0,0,0,0,41,0,137,0,27,147,0,0,0,0
"69234",870,2475,311,1477,313,0,0,0,0,171,382,0,0,0,0,14,0,0,72,0,0,14,214
"69235",0,5870,0,0,83,0,0,72,0,160,121,0,0,0,0,0,0,0,0,0,0,0,94
"69236",0,5114,0,35,71,0,0,118,0,330,519,194,0,0,0,13,0,0,0,0,0,0,6
"69237",13,5340,0,0,22,0,0,40,0,79,445,447,0,0,0,2,0,0,0,0,0,0,12
"69238",0,1488,0,31,0,0,0,716,0,1290,2509,366,0,0,0,0,0,0,0,0,0,0,0
"69239",229,3266,0,22,223,0,0,995,0,745,899,21,0,0,0,0,0,0,0,0,0,0,0
"69240",296,5199,0,0,109,0,0,316,0,235,207,0,0,0,0,0,0,0,0,0,0,24,14
"69241",16,4607,0,12,33,0,0,243,0,659,825,5,0,0,0,0,0,0,0,0,0,0,0
"69242",949,4244,0,74,171,0,0,296,0,231,423,0,0,0,0,0,0,0,0,0,0,0,12
"69243",190,2537,0,34,39,0,0,1634,0,166,1637,0,0,0,0,140,0,0,0,0,0,0,23
"69244",102,1485,33,52,313,0,0,2386,0,59,1395,0,68,0,0,507,0,0,0,0,0,0,0
"69245",581,1712,12,102,233,0,0,890,0,18,1442,0,0,10,0,1392,0,0,0,0,0,8,0
"69246",91,2357,0,113,0,0,0,1373,0,377,1189,0,0,0,0,900,0,0,0,0,0,0,0
"69247",115,2810,0,224,44,0,0,530,0,430,1040,0,0,0,0,1207,0,0,0,0,0,0,0
"69248",764,3302,53,272,161,0,0,721,0,84,747,0,0,39,0,257,0,0,0,0,0,0,0
"69249",29,2313,0,287,210,0,0,2137,0,137,1203,0,84,0,0,0,0,0,0,0,0,0,0
"69250",48,1866,0,600,136,0,0,1654,0,117,1979,0,0,0,0,0,0,0,0,0,0,0,0
"69251",0,4040,0,226,374,0,0,279,0,33,1448,0,0,0,0,0,0,0,0,0,0,0,0
"69252",0,2314,0,0,0,0,0,1507,0,0,2579,0,0,0,0,0,0,0,0,0,0,0,0
"69253",605,3271,0,15,394,0,0,627,0,410,576,0,0,38,0,0,0,0,0,84,0,31,15
"69255",580,4087,3,553,76,0,0,680,0,131,242,0,0,48,0,0,0,0,0,0,0,0,0
"69256",498,3787,54,1443,408,0,0,90,0,0,58,0,0,62,0,0,0,0,0,0,0,0,0
"69257",979,472,0,813,334,0,0,3190,0,0,526,0,0,86,0,0,0,0,0,0,0,0,0
"69258",71,0,0,16,0,0,0,5951,0,0,298,0,0,64,0,0,0,0,0,0,0,0,0
"69259",0,0,0,0,0,0,0,5776,0,103,465,0,0,56,0,0,0,0,0,0,0,0,0
"69260",83,463,0,99,136,0,0,5129,0,277,208,0,0,5,0,0,0,0,0,0,0,0,0
"69261",27,2881,0,261,1506,0,0,1578,0,64,83,0,0,0,0,0,0,0,0,0,0,0,0
"69262",348,3157,56,309,1556,0,0,0,0,49,560,0,0,0,0,365,0,0,0,0,0,0,0
"69263",369,3002,69,58,172,0,0,156,0,140,678,0,0,81,0,1653,0,22,0,0,0,0,0
"69264",45,1,31,463,1190,0,0,1527,0,40,639,1427,0,889,0,148,0,0,0,0,0,0,0
"69265",0,0,0,0,730,0,0,3897,0,0,350,3,1290,130,0,0,0,0,0,0,0,0,0
"69266",0,0,0,0,0,0,0,2302,0,22,274,0,3690,112,0,0,0,0,0,0,0,0,0
"69267",0,0,0,0,1420,0,0,3697,0,0,120,1115,0,38,0,10,0,0,0,0,0,0,0
"69268",274,0,0,38,139,0,0,5093,0,0,361,294,193,8,0,0,0,0,0,0,0,0,0
"69269",0,0,0,0,0,0,0,2740,0,41,2798,0,648,173,0,0,0,0,0,0,0,0,0
"69270",0,0,0,0,0,0,0,1891,0,0,655,0,3195,659,0,0,0,0,0,0,0,0,0
"69271",0,0,0,0,0,0,0,704,0,461,313,0,4362,560,0,0,0,0,0,0,0,0,0
"69272",25,46,29,0,864,0,0,469,0,1358,2127,631,435,278,0,91,0,0,34,0,0,13,0
"69273",333,3851,6,99,723,0,0,117,0,8,367,60,0,52,0,784,0,0,0,0,0,0,0
"69274",34,3918,0,0,0,0,0,2415,0,0,18,0,0,15,0,0,0,0,0,0,0,0,0
"69275",0,110,0,0,18,0,0,4852,0,17,250,0,1014,139,0,0,0,0,0,0,0,0,0
"69276",0,0,0,0,0,0,0,2628,0,86,196,0,2734,756,0,0,0,0,0,0,0,0,0
"69277",0,14,0,0,0,0,0,2307,0,390,1256,125,1163,1145,0,0,0,0,0,0,0,0,0
"69278",380,370,17,118,1142,0,0,1644,0,420,1490,220,412,171,0,16,0,0,0,0,0,0,0
"69279",0,0,0,0,0,0,0,422,0,2584,901,0,1733,760,0,0,0,0,0,0,0,0,0
"69280",687,661,14,193,310,0,0,918,0,1598,925,0,0,17,0,950,0,0,85,42,0,0,0
"69281",38,91,0,5,0,0,0,1461,0,2010,1592,0,1177,26,0,0,0,0,0,0,0,0,0
"69282",0,0,0,0,0,0,0,2651,0,119,405,0,2259,966,0,0,0,0,0,0,0,0,0
"69283",379,119,0,0,9,0,0,1495,0,864,972,0,1903,659,0,0,0,0,0,0,0,0,0
"69284",457,2234,0,203,251,0,0,968,0,1177,1089,0,21,0,0,0,0,0,0,0,0,0,0
"69285",740,2534,0,645,830,0,0,225,0,14,1389,0,0,0,0,23,0,0,0,0,0,0,0
"69286",518,431,99,1806,487,0,0,749,0,235,1289,0,777,0,0,9,0,0,0,0,0,0,0
"69287",489,265,30,1018,1487,0,0,359,0,259,1882,0,0,27,0,149,0,0,0,0,0,127,308
"69288",2047,1277,71,1654,230,0,0,0,0,65,452,0,0,0,0,399,0,0,0,0,0,110,95
"69289",1491,316,122,522,1362,0,0,337,0,196,1937,0,0,0,0,117,0,0,0,0,0,0,0
"69290",184,1453,0,398,809,0,0,2589,0,194,773,0,0,0,0,0,0,0,0,0,0,0,0
"69291",880,3519,0,157,1059,0,0,166,0,27,576,0,0,6,0,10,0,0,0,0,0,0,0
"69292",0,2,0,0,131,0,0,2858,0,0,503,0,2889,17,0,0,0,0,0,0,0,0,0
"69293",0,1635,0,0,188,0,0,255,0,2364,1367,0,582,9,0,0,0,0,0,0,0,0,0
"69294",0,533,0,0,2024,0,0,78,0,322,819,1273,0,82,0,1269,0,0,0,0,0,0,0
"69295",211,1934,53,77,859,0,0,387,0,39,364,0,0,19,0,2457,0,0,0,0,0,0,0
"69296",0,0,0,0,111,0,0,5339,0,85,386,479,0,0,0,0,0,0,0,0,0,0,0
"69297",0,0,0,0,0,0,0,3760,0,22,933,0,1645,40,0,0,0,0,0,0,0,0,0
"69298",0,0,0,0,0,0,0,6132,0,0,184,84,0,0,0,0,0,0,0,0,0,0,0
"69299",0,2831,0,0,49,0,0,2787,0,8,725,0,0,0,0,0,0,0,0,0,0,0,0
"69300",0,2907,23,0,1284,0,0,300,0,49,204,1031,0,100,0,502,0,0,0,0,0,0,0
"69301",0,0,0,0,0,0,0,5906,0,327,66,19,0,66,0,16,0,0,0,0,0,0,0
"69302",0,0,0,0,0,0,0,3469,0,136,457,0,0,89,0,2249,0,0,0,0,0,0,0
"69303",0,0,0,0,0,0,0,3928,0,6,0,0,2423,43,0,0,0,0,0,0,0,0,0
"69304",58,2,0,0,0,0,0,984,0,943,1088,0,318,173,0,2834,0,0,0,0,0,0,0
"69305",0,21,0,0,0,0,0,4259,0,0,653,0,540,130,0,797,0,0,0,0,0,0,0
"69306",0,0,0,0,0,0,0,376,0,0,63,0,4334,1600,0,27,0,0,0,0,0,0,0
"69307",0,0,0,0,0,0,0,872,0,0,299,0,3987,1233,0,9,0,0,0,0,0,0,0
"69308",155,310,0,0,0,0,0,2190,0,0,532,0,2910,286,0,14,0,0,0,0,0,0,0
"69309",219,213,0,0,0,0,0,1703,0,731,1362,0,2148,20,0,4,0,0,0,0,0,0,0
"69310",149,0,0,0,0,0,0,4574,0,60,454,670,149,96,0,248,0,0,0,0,0,0,0
"69311",0,0,0,0,0,0,0,2397,0,77,51,0,3697,178,0,0,0,0,0,0,0,0,0
"69312",0,0,0,0,0,0,0,14,0,0,0,0,3368,3004,0,14,0,0,0,0,0,0,0
"69313",0,0,0,0,0,0,0,0,0,0,19,0,4517,1840,0,24,0,0,0,0,0,0,0
"69314",79,57,0,25,25,0,0,2493,0,583,442,0,2339,0,0,342,0,0,0,15,0,0,0
"69315",11,16,0,0,0,0,0,2847,0,0,2088,513,32,33,0,829,0,0,0,31,0,0,0
"69316",0,0,0,0,0,0,0,112,0,0,1187,0,4979,122,0,0,0,0,0,0,0,0,0
"69317",7,0,0,0,0,0,0,368,0,0,32,0,5741,252,0,0,0,0,0,0,0,0,0
"69318",0,0,0,0,0,0,0,391,0,3599,2046,0,364,0,0,0,0,0,0,0,0,0,0
"69319",0,46,0,0,0,0,0,87,0,658,5204,374,0,0,0,31,0,0,0,0,0,0,0
"69320",0,0,0,9,53,0,0,1375,0,393,741,0,0,4,0,3738,0,51,36,0,0,0,0
"69321",0,0,0,0,0,0,0,246,0,2582,2225,0,1102,0,0,245,0,0,0,0,0,0,0
"69322",0,0,0,0,0,0,0,241,0,24,42,0,5723,370,0,0,0,0,0,0,0,0,0
"69323",112,0,0,0,0,0,0,829,0,634,126,112,4073,514,0,0,0,0,0,0,0,0,0
"69324",25,0,0,28,0,0,0,1904,0,1057,548,197,2641,0,0,0,0,0,0,0,0,0,0
"69325",0,5,0,0,0,0,0,147,0,3497,27,751,1935,26,0,12,0,0,0,0,0,0,0
"69326",0,0,0,0,0,0,0,98,0,1323,4398,581,0,0,0,0,0,0,0,0,0,0,0
"69327",168,0,0,0,249,0,0,1210,0,373,2020,2380,0,0,0,0,0,0,0,0,0,0,0
"69328",268,0,0,44,1,0,0,1045,0,1841,1807,1315,0,0,0,79,0,0,0,0,0,0,0
"69329",25,613,63,0,289,0,0,473,0,1239,1786,205,46,0,0,1661,0,0,0,0,0,0,0
"69330",0,0,0,0,0,0,0,513,0,3289,1133,0,1465,0,0,0,0,0,0,0,0,0,0
"69331",18,0,0,0,0,0,0,2457,0,930,647,1552,796,0,0,0,0,0,0,0,0,0,0
"69332",0,0,0,0,0,0,0,2080,0,0,1600,1979,741,0,0,0,0,0,0,0,0,0,0
"69333",18,0,0,0,0,0,0,3490,0,215,1215,432,1022,8,0,0,0,0,0,0,0,0,0
"69334",0,0,0,0,0,0,0,3617,0,0,1480,460,825,18,0,0,0,0,0,0,0,0,0
"69335",0,0,0,0,0,0,0,2136,0,0,1007,28,3229,0,0,0,0,0,0,0,0,0,0
"69336",119,0,0,0,0,0,0,4212,0,90,351,54,823,0,0,751,0,0,0,0,0,0,0
"69337",0,0,0,0,0,0,0,4972,0,322,219,43,0,0,0,844,0,0,0,0,0,0,0
"69338",0,0,0,0,0,0,0,358,0,1309,1534,3199,0,0,0,0,0,0,0,0,0,0,0
"69339",0,0,0,0,0,0,0,143,0,1189,2573,2463,0,0,0,32,0,0,0,0,0,0,0
"69340",129,413,0,0,51,0,0,463,0,133,4448,704,0,0,0,59,0,0,0,0,0,0,0
"69341",383,474,0,32,154,0,0,588,0,1204,3055,0,0,114,0,396,0,0,0,0,0,0,0
"69342",578,109,0,487,546,0,0,2456,0,1523,699,0,0,0,0,2,0,0,0,0,0,0,0
"69343",0,0,0,0,0,0,0,3450,0,93,1212,1439,0,0,0,206,0,0,0,0,0,0,0
"69344",0,0,0,0,0,0,0,4243,0,80,838,1157,0,0,0,82,0,0,0,0,0,0,0
"69345",493,21,0,120,0,0,0,47,0,1241,3319,584,0,0,545,0,0,26,4,0,0,0,0
"69347",410,99,31,527,940,0,0,67,0,1642,1463,0,0,66,112,0,0,162,10,0,0,85,633
"69348",47,24,0,12,642,0,0,171,0,182,4820,440,0,0,0,62,0,0,0,0,0,0,0
"69349",226,7,0,273,80,0,0,379,0,257,4736,398,0,0,7,37,0,0,0,0,0,0,0
"69350",115,26,4,282,475,0,0,0,0,306,4231,718,0,0,80,108,0,9,46,0,0,0,0
"69351",0,0,0,0,17,0,0,299,0,0,5684,337,0,0,0,63,0,0,0,0,0,0,0
"69352",0,0,0,0,0,0,0,190,0,434,5277,481,0,18,0,0,0,0,0,0,0,0,0
"69353",0,23,9,0,60,0,0,367,0,568,2901,1314,0,0,0,1158,0,0,0,0,0,0,0
"69354",195,54,10,0,1268,0,0,627,0,480,1730,707,144,0,0,1185,0,0,0,0,0,0,0
"69355",441,18,0,0,650,0,0,269,0,519,2099,1279,0,0,0,1125,0,0,0,0,0,0,0
"69356",117,59,0,0,944,0,0,0,0,83,2527,0,0,0,0,2670,0,0,0,0,0,0,0
"69357",34,54,0,0,1534,0,0,0,0,345,2214,0,0,0,0,2219,0,0,0,0,0,0,0
"69358",6,22,0,0,3329,0,0,682,0,261,690,231,0,0,0,1179,0,0,0,0,0,0,0
"69359",30,18,37,0,1530,0,0,1317,0,0,3026,266,0,0,0,176,0,0,0,0,0,0,0
"69360",129,39,0,0,725,0,0,0,0,108,4060,1179,0,12,0,148,0,0,0,0,0,0,0
"69361",5,0,11,0,285,0,0,34,0,144,2883,2926,0,0,0,112,0,0,0,0,0,0,0
"69362",78,0,13,0,3165,0,0,0,0,199,2305,238,0,0,0,402,0,0,0,0,0,0,0
"69363",79,0,0,0,1453,0,0,0,0,104,4149,0,0,0,0,615,0,0,0,0,0,0,0
"69364",38,15,0,0,283,0,0,0,0,610,4731,0,0,0,0,723,0,0,0,0,0,0,0
"69365",52,19,0,146,3,0,0,0,0,2081,3369,0,0,0,0,727,0,0,0,0,0,0,0
"69575",708,35,1509,1293,52,0,0,182,0,34,0,0,0,0,47,20,0,22,117,12,0,0,15
"69576",676,234,2746,2630,69,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"69577",417,0,3123,2516,104,0,0,33,0,122,34,0,0,0,13,0,0,0,14,12,0,12,0
"69578",593,0,3043,2602,117,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16
"69579",982,56,2409,2822,82,0,0,36,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"69580",2397,217,2349,1217,106,0,0,26,0,66,0,0,0,0,0,0,0,0,0,0,0,0,22
"69581",688,1,3965,1628,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"69582",2447,479,1506,1620,224,0,0,41,0,54,0,0,0,25,0,0,0,0,0,0,0,0,4
"69583",1020,333,1633,3222,63,0,0,94,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"69584",1019,149,860,3616,658,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,18
"69585",386,27,470,2981,516,0,0,45,0,13,1570,334,0,0,0,58,0,0,0,0,0,0,0
"69586",96,0,1153,3744,465,0,0,10,0,4,45,883,0,0,0,0,0,0,0,0,0,0,0
"69587",149,208,525,1465,3163,0,0,31,0,0,0,615,0,0,0,204,0,0,0,0,0,24,16
"69588",226,1225,492,836,2966,0,0,6,0,122,0,527,0,0,0,0,0,0,0,0,0,0,0
"69589",20,15,221,3960,1229,0,0,680,0,78,7,190,0,0,0,0,0,0,0,0,0,0,0
"69590",0,0,0,896,1286,0,0,3583,0,22,90,523,0,0,0,0,0,0,0,0,0,0,0
"69591",275,317,487,1027,1193,0,0,1055,0,77,27,1236,0,63,0,643,0,0,0,0,0,0,0
"69592",351,1063,730,2333,1180,0,0,0,0,52,0,310,0,0,0,0,0,0,0,0,0,343,38
"69593",351,0,1521,4414,47,0,0,0,0,36,0,0,0,15,0,0,0,0,0,0,0,2,14
"69594",137,0,2918,3301,0,0,0,11,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"69595",584,0,2331,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
"69596",236,0,2538,3331,199,0,0,80,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5
"69597",839,9,2669,2604,174,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71
"69598",1482,45,1446,2240,16,0,0,158,0,65,0,0,0,0,115,0,0,0,456,61,0,27,0
"69653",734,282,684,2255,677,0,0,0,0,0,0,0,0,0,0,0,15,0,0,489,0,0,568
"69654",872,67,869,4108,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"69655",55,8,845,4503,516,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,28,111
"69656",480,192,341,4638,687,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"69657",156,0,316,5283,451,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
"69658",593,158,378,4462,679,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,106
"69659",671,13,323,4718,233,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
"69660",705,0,660,4338,358,213,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"69661",760,0,271,5011,271,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"69662",436,0,202,5316,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"69663",226,61,477,4884,679,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,8,34
"69664",462,0,154,4052,1130,0,0,50,0,512,0,0,0,0,0,0,0,0,0,0,0,0,40
"69665",120,60,234,3275,2139,0,0,112,0,402,0,0,0,0,0,0,0,0,0,0,0,0,58
"69666",20,499,184,972,2193,0,0,2228,0,235,0,0,0,0,0,0,0,0,0,0,0,63,6
"69667",200,0,303,4608,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"69668",103,0,664,4967,567,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,24
"69669",43,0,685,5057,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
"69670",166,0,401,5341,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"69671",102,0,262,5759,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,73
"69672",204,0,452,4789,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"69673",327,28,199,4919,852,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,8,54
"69712",0,0,130,2597,1622,0,0,205,0,9,211,0,0,0,57,0,99,0,70,0,0,0,3
"69713",74,0,92,1442,2272,0,0,209,0,58,364,0,0,0,204,0,0,0,65,0,0,10,5
"69827",217,857,0,0,0,0,0,0,0,31,0,0,0,0,1002,0,0,4109,0,152,0,29,0
"69828",744,933,1718,2232,372,0,0,0,0,0,0,0,0,143,0,0,0,73,0,0,0,106,79
"69829",1222,1143,368,2906,623,0,0,0,0,0,104,21,0,0,0,0,0,0,0,0,0,10,3
"69830",65,3411,0,195,735,0,0,0,0,76,364,1554,0,0,0,0,0,0,0,0,0,0,0
"69831",95,655,179,1835,2112,0,0,9,0,0,171,1335,0,0,0,0,0,0,0,0,0,0,9
"69832",3,0,0,375,2286,0,0,0,0,0,918,2818,0,0,0,0,0,0,0,0,0,0,0
"69833",65,57,0,1068,2707,0,0,0,0,0,1720,783,0,0,0,0,0,0,0,0,0,0,0
"69834",105,109,125,811,3267,0,0,0,0,227,1183,573,0,0,0,0,0,0,0,0,0,0,0
"69835",0,0,5,0,3128,0,0,40,0,94,2024,1109,0,0,0,0,0,0,0,0,0,0,0
"69836",0,0,0,6,2625,0,0,1077,0,0,2220,472,0,0,0,0,0,0,0,0,0,0,0
"69837",0,186,0,38,148,0,0,2444,0,96,528,2960,0,0,0,0,0,0,0,0,0,0,0
"69838",0,1577,0,42,0,0,0,1006,0,42,435,3293,0,0,0,0,0,0,0,0,0,5,0
"69839",0,2186,0,0,0,0,0,593,0,87,531,2958,0,0,0,0,0,0,0,0,0,20,25
"69840",20,3480,0,697,30,0,0,1516,0,82,76,499,0,0,0,0,0,0,0,0,0,0,0
"69841",974,99,189,2418,686,0,0,1174,0,0,734,126,0,0,0,0,0,0,0,0,0,0,0
"69842",822,245,24,1955,1838,0,0,164,0,81,1250,0,0,0,0,0,0,0,0,0,0,0,21
"69843",646,121,72,3375,1908,0,0,0,0,0,189,0,0,0,0,74,0,0,0,0,0,0,15
"69844",808,57,285,2852,1762,0,0,124,41,0,471,0,0,0,0,0,0,0,0,0,0,0,0
"69845",222,14,303,3747,1829,0,0,254,0,0,0,0,0,13,0,0,0,0,17,0,0,0,0
"69885",508,2702,0,79,515,0,0,0,0,0,54,0,0,0,33,82,0,0,111,0,0,193,431
"69886",475,4210,18,175,56,0,0,120,0,135,613,0,0,0,180,29,0,0,0,0,0,51,229
"69887",53,5279,0,36,0,0,0,1,0,76,487,468,0,0,0,0,0,0,0,0,0,0,0
"69888",33,5644,0,0,0,0,0,43,0,174,332,129,0,0,0,45,0,0,0,0,0,0,0
"69889",15,4118,0,64,21,0,0,0,0,1836,35,311,0,0,0,0,0,0,0,0,0,0,0
"69890",641,3677,91,345,221,0,0,0,0,98,62,0,0,0,820,0,0,0,0,0,143,75,173
"69891",1061,2205,55,1526,873,0,0,0,0,19,40,0,0,0,132,124,0,60,62,0,171,25,47
"69892",680,2872,16,472,390,0,0,445,0,694,768,0,0,0,0,0,0,0,0,0,0,30,33
"69893",729,942,116,252,106,0,0,2534,0,108,1061,0,8,38,0,444,0,0,0,0,0,25,37
"69894",331,1256,26,27,0,0,0,1789,0,748,1082,0,319,3,0,819,0,0,0,0,0,0,0
"69895",207,3685,0,0,30,0,0,735,0,674,833,0,0,36,0,200,0,0,0,0,0,0,0
"69896",119,3535,0,28,418,0,0,791,0,136,703,0,0,12,0,658,0,0,0,0,0,0,0
"69897",64,2562,0,22,66,0,0,1167,0,138,1937,0,137,0,0,307,0,0,0,0,0,0,0
"69898",25,311,0,59,0,0,0,2164,0,0,2769,0,1072,0,0,0,0,0,0,0,0,0,0
"69899",0,1114,0,0,0,0,0,2161,0,44,1727,0,1230,18,0,106,0,0,0,0,0,0,0
"69900",0,1900,0,180,0,0,0,1396,0,0,2615,0,305,4,0,0,0,0,0,0,0,0,0
"69901",38,4159,0,34,8,0,0,1684,0,25,452,0,0,0,0,0,0,0,0,0,0,0,0
"69902",25,3529,0,0,0,0,0,1126,0,0,1690,0,0,0,0,0,0,0,0,0,0,30,0
"69903",359,1704,76,319,907,0,0,1409,0,66,1560,0,0,0,0,0,0,0,0,0,0,0,0
"69905",619,4688,0,17,0,0,0,221,0,0,75,192,0,0,0,0,0,0,0,0,0,69,0
"69906",0,6284,15,0,0,0,0,6,0,40,40,0,0,0,0,0,0,0,0,0,0,0,15
"69907",320,5849,0,78,72,0,0,20,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
"69908",1212,1581,0,316,191,0,0,2656,0,132,312,0,0,0,0,0,0,0,0,0,0,0,0
"69909",47,28,0,0,20,0,0,5758,0,0,431,0,0,0,0,116,0,0,0,0,0,0,0
"69910",0,0,0,0,0,0,0,6114,0,0,196,0,0,0,0,90,0,0,0,0,0,0,0
"69911",38,4364,0,0,0,0,0,1796,0,0,101,0,0,0,0,101,0,0,0,0,0,0,0
"69912",171,4131,0,428,1369,0,0,119,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0
